"ID1","ID2","Dist","DistM","BC_d110000_p0.5_beta0_Ajaponicus"
"31","79","868159.0419387437","868159.0419387437","0.004616276929860846"
"31","77","861753.3765527105","861753.3765527105","0.004382222326945671"
"31","72","828974.4973158087","828974.4973158087","0.005387636404420602"
"31","88","599768.9869441389","599768.9869441389","0.022837596958464018"
"31","71","802828.991006178","802828.991006178","0.006352563589823702"
"31","74","741102.2194002646","741102.2194002646","0.009372873300898137"
"31","66","783644.335460927","783644.335460927","0.007168865730171908"
"31","55","465089.8450837205","465089.8450837205","0.053360296723357924"
"31","54","455061.5559460051","455061.5559460051","0.057051062012302395"
"31","51","438368.94518202293","438368.94518202293","0.06314567662485093"
"31","53","423834.1430323888","423834.1430323888","0.0692022298684672"
"31","62","412567.7128666268","412567.7128666268","0.07429373814833772"
"31","52","424744.27094429353","424744.27094429353","0.06880648932230567"
"31","48","400246.6920537876","400246.6920537876","0.08051581143942806"
"31","49","383818.6113257139","383818.6113257139","0.08975125555012697"
"31","40","166754.31628596582","166754.31628596582","0.3496665437687597"
"31","35","128105.52720316169","128105.52720316169","0.4460892534111466"
"31","73","728550.6381851562","728550.6381851562","0.010144294750966044"
"31","65","792678.0767121027","792678.0767121027","0.006772178269309385"
"31","47","395570.7269250337","395570.7269250337","0.08269262528165228"
"31","46","380740.5378994987","380740.5378994987","0.09111362645544438"
"31","44","217042.9607243688","217042.9607243688","0.25470199681683664"
"31","37","144517.7473530498","144517.7473530498","0.4026487873846978"
"31","33","530897.3151184686","530897.3151184686","0.03535114780538616"
"28","101","1159051.7887048854","1159051.7887048854","6.731266316701072E-4"
"28","102","1075334.1166818782","1075334.1166818782","0.001140779204188588"
"28","97","1103163.147317746","1103163.147317746","9.572903026034695E-4"
"28","103","1149121.2287657012","1149121.2287657012","8.303364260137453E-4"
"28","92","1144868.1769094619","1144868.1769094619","9.826830742924579E-4"
"28","93","1008709.465009621","1008709.465009621","0.0019813481300019406"
"28","96","1095270.5573053607","1095270.5573053607","0.0011657993101654625"
"28","85","1046943.2095390828","1046943.2095390828","0.0015808045211833453"
"28","83","1006184.410930718","1006184.410930718","0.0026750118688549417"
"28","81","1051747.1358173485","1051747.1358173485","0.001533668756030624"
"28","80","998231.8937000541","998231.8937000541","0.0021487373140907755"
"28","89","1032765.7678776908","1032765.7678776908","0.0017308538718090701"
"28","70","930270.5036708391","930270.5036708391","0.003956836180713008"
"28","67","924382.3323711875","924382.3323711875","0.0034220213733071555"
"28","105","1137202.7200108143","1137202.7200108143","7.724844189063258E-4"
"28","104","1158214.2150742211","1158214.2150742211","0.0020317025752627674"
"28","106","1128500.6274256094","1128500.6274256094","0.0010758322448478842"
"28","98","1148644.0402491952","1148644.0402491952","7.187518836376804E-4"
"28","76","963363.1948543582","963363.1948543582","0.002310070784121452"
"28","75","954072.9860969738","954072.9860969738","0.0024493407630896595"
"28","78","876882.8430868041","876882.8430868041","0.0039837360850967524"
"28","63","493111.6848138957","493111.6848138957","0.044723177462765835"
"28","43","370194.1659453851","370194.1659453851","0.09703160128091826"
"28","68","900812.4868694909","900812.4868694909","0.00396994795299731"
"28","50","463655.9159549237","463655.9159549237","0.05384462770131653"
"28","38","282467.1931393089","282467.1931393089","0.16865142647379538"
"28","57","246575.60382162666","246575.60382162666","0.2122492082414881"
"28","36","252632.02033788152","252632.02033788152","0.20353450086323283"
"28","42","312647.5864291928","312647.5864291928","0.14012886979547828"
"28","41","282564.64835502626","282564.64835502626","0.16854788972128626"
"28","39","322787.4881404166","322787.4881404166","0.13081213531998725"
"28","34","345473.2789956406","345473.2789956406","0.11338752498637178"
"28","32","381873.32192757295","381873.32192757295","0.09044722278275824"
"28","45","73355.9268225818","73355.9268225818","0.629870844347643"
"28","30","6985.563685201073","6985.563685201073","0.9569363516568241"
"28","29","30500.0","30500.0","0.8255717258279955"
"28","90","1157250.5241735668","1157250.5241735668","0.0013482364265347633"
"28","87","1126081.8897398163","1126081.8897398163","0.0014664882435807853"
"28","86","1157803.3558856165","1157803.3558856165","0.0012655192924251263"
"28","82","1106285.2995949986","1106285.2995949986","0.001285346623060201"
"28","77","1107697.1400613056","1107697.1400613056","0.0010794449252913125"
"28","72","1125390.9854357268","1125390.9854357268","0.001093499381254412"
"28","71","1156153.5276943094","1156153.5276943094","0.001020026030460157"
"28","66","1098097.8843891816","1098097.8843891816","0.0013683241576764094"
"28","62","1134811.718832687","1134811.718832687","8.319326594131397E-4"
"28","52","1124146.5785207895","1124146.5785207895","8.897639059463362E-4"
"28","40","1042999.9421380609","1042999.9421380609","0.0018156500928898276"
"28","35","1049470.6782468953","1049470.6782468953","0.001743107231936381"
"28","73","1005860.603662355","1005860.603662355","0.0025804504560497142"
"28","65","983354.0522619493","983354.0522619493","0.003846296020878568"
"28","47","882491.7767888824","882491.7767888824","0.004079398130911303"
"28","46","841314.8490903978","841314.8490903978","0.010368142205692595"
"28","44","1029014.8096116005","1029014.8096116005","0.001982916277613085"
"28","37","990662.7285307541","990662.7285307541","0.0025249924046702476"
"28","31","1030456.5532325944","1030456.5532325944","0.0015758913318288943"
"33","50","1009288.9729408507","1009288.9729408507","0.0017465860108228383"
"33","57","1120277.0460917235","1120277.0460917235","9.080561508784912E-4"
"33","59","1136021.9578863755","1136021.9578863755","7.863024550148429E-4"
"33","58","1123683.0133093558","1123683.0133093558","8.411786646583783E-4"
"33","56","1037098.3166508347","1037098.3166508347","0.001451573646293403"
"33","64","1041186.4866583676","1041186.4866583676","0.001421677464983082"
"33","88","1156343.7081162306","1156343.7081162306","6.847117885384367E-4"
"33","55","1006810.1857351243","1006810.1857351243","0.0017568176021071859"
"33","54","1006134.0191048086","1006134.0191048086","0.001764318939916434"
"33","51","959723.7619752863","959723.7619752863","0.002363660468207552"
"33","53","970433.4075556117","970433.4075556117","0.00220941188900457"
"33","62","966721.7651940996","966721.7651940996","0.002261695333468243"
"33","52","980530.0250884702","980530.0250884702","0.0020732225138852443"
"33","48","950917.6204593098","950917.6204593098","0.002498528447257506"
"33","49","932754.4560065077","932754.4560065077","0.0028076068465615186"
"33","40","723559.9836917446","723559.9836917446","0.01046837968244776"
"33","35","683676.798275324","683676.798275324","0.013459385734541853"
"33","47","928303.7606301057","928303.7606301057","0.002881178788171489"
"33","46","905998.9512135192","905998.9512135192","0.0045413739543599535"
"33","44","774448.3427576029","774448.3427576029","0.007596552331577565"
"33","37","701590.1738907107","701590.1738907107","0.012034325607412301"
"30","101","1141488.8940765015","1141488.8940765015","0.0010015994525808573"
"30","102","1049858.304963101","1049858.304963101","0.0013394287832980685"
"30","97","1088431.267696769","1088431.267696769","0.001050411472436181"
"30","103","1138690.4747559784","1138690.4747559784","7.652763369332917E-4"
"30","92","1138309.5694932884","1138309.5694932884","8.835380653196053E-4"
"30","93","991777.9207060401","991777.9207060401","0.0029365021167757476"
"30","96","1090326.580800448","1090326.580800448","0.0010379410149181445"
"30","85","1037659.6987933936","1037659.6987933936","0.0020498139853171267"
"30","83","994411.3635714328","994411.3635714328","0.001969611064099092"
"30","81","1046697.2918661805","1046697.2918661805","0.001366375828417975"
"30","80","989626.6098382745","989626.6098382745","0.0019577258354657174"
"30","89","1030750.4072276648","1030750.4072276648","0.0015108139784393102"
"30","70","921292.3708031002","921292.3708031002","0.0030113264087092612"
"30","67","916905.7062206544","916905.7062206544","0.003095726169554909"
"30","105","1112779.3531513761","1112779.3531513761","9.010058304468487E-4"
"30","104","1123696.2456553795","1123696.2456553795","8.411085288563111E-4"
"30","106","1095793.2860261532","1095793.2860261532","0.0010027952996072623"
"30","98","1099305.8677183506","1099305.8677183506","9.808433025989267E-4"
"30","76","913583.5694669627","913583.5694669627","0.0031612148877858846"
"30","75","905120.9943427435","905120.9943427435","0.003334364005306696"
"30","78","837468.5675295505","837468.5675295505","0.005735265441832586"
"30","63","450192.21006143495","450192.21006143495","0.058612149012442355"
"30","43","321032.2732997409","321032.2732997409","0.1322669745355873"
"30","68","895955.7991329691","895955.7991329691","0.003981918768960308"
"30","50","471832.9900505045","471832.9900505045","0.05114046828388292"
"30","38","279998.6928540913","279998.6928540913","0.17344734647885252"
"30","57","255190.05936752292","255190.05936752292","0.20114206484742925"
"30","36","247463.36072234996","247463.36072234996","0.2102726452163194"
"30","42","295658.96654760826","295658.96654760826","0.1564796370314415"
"30","41","273755.2425068784","273755.2425068784","0.17816871977919532"
"30","39","265414.1339491923","265414.1339491923","0.18778376405205882"
"30","34","281833.65537139075","281833.65537139075","0.16999014973572787"
"30","32","324068.32921468874","324068.32921468874","0.12976059812858873"
"30","45","9654.185620755383","9654.185620755383","0.9451172917215918"
"30","90","1153964.0285988103","1153964.0285988103","0.0011878976246125716"
"30","87","1122080.3967630824","1122080.3967630824","8.497164529553139E-4"
"30","86","1156009.4001347895","1156009.4001347895","0.0013884290138664673"
"30","82","1103915.9143702912","1103915.9143702912","0.0011417944794186205"
"30","77","1107875.2077738703","1107875.2077738703","9.292840085183542E-4"
"30","72","1128658.5017621568","1128658.5017621568","8.152149705790708E-4"
"30","66","1102695.5802940342","1102695.5802940342","9.727772437058682E-4"
"30","62","1158365.4632714142","1158365.4632714142","6.760440525866066E-4"
"30","52","1147121.4369891263","1147121.4369891263","0.0012259731496312514"
"30","40","1075772.872124966","1075772.872124966","0.0011376295949909164"
"30","35","1083711.0384230656","1083711.0384230656","0.0010821239454448972"
"30","73","1010932.0300099298","1010932.0300099298","0.0017117750237397747"
"30","65","985708.971248612","985708.971248612","0.0020066564444157836"
"30","47","905396.6708575854","905396.6708575854","0.003328576806577118"
"30","46","864787.384043037","864787.384043037","0.007667605555611521"
"30","44","1058884.3729605223","1058884.3729605223","0.0012653729952842856"
"30","37","1023190.1612114918","1023190.1612114918","0.0015845306279786665"
"30","31","1070021.093857499","1070021.093857499","0.0011796180433591421"
"32","102","1132512.4403731711","1132512.4403731711","0.0011460358459115636"
"32","93","1131149.576890694","1131149.576890694","8.297561704827167E-4"
"32","70","1111316.1323853787","1111316.1323853787","0.0016362824015452822"
"32","67","1116795.8984523523","1116795.8984523523","0.0031046095299314693"
"32","104","1144733.0763544813","1144733.0763544813","7.366850927014067E-4"
"32","106","1134445.0063797694","1134445.0063797694","0.0010150449628226505"
"32","98","1008270.7080938113","1008270.7080938113","0.0019605089619837085"
"32","76","830841.3054849866","830841.3054849866","0.0053246308461761035"
"32","75","830367.779962588","830367.779962588","0.0053405424430111766"
"32","78","844503.9474152843","844503.9474152843","0.005585229708570462"
"32","63","493386.2977424476","493386.2977424476","0.04464585410530825"
"32","43","357847.90512171446","357847.90512171446","0.10577044375930969"
"32","68","1113851.2315834628","1113851.2315834628","0.0022571418246050455"
"32","50","782928.7375617267","782928.7375617267","0.007201264745600769"
"32","38","572948.7216147704","572948.7216147704","0.02704255467946866"
"32","57","589349.2960884908","589349.2960884908","0.024387389166800534"
"32","36","537014.8751198607","537014.8751198607","0.03535441764078709"
"32","42","524478.3103236964","524478.3103236964","0.03802339267048941"
"32","41","543246.2432451785","543246.2432451785","0.03273197249414231"
"32","39","248113.54336271086","248113.54336271086","0.20971938995599665"
"32","34","105432.07149629547","105432.07149629547","0.5180927958230063"
"32","45","268939.9999999999","268939.9999999999","0.18426600746506472"
"29","102","1138574.7787914479","1138574.7787914479","7.658344569392324E-4"
"29","93","1068717.8928042683","1068717.8928042683","0.001818001110213808"
"29","96","1140571.2360041328","1140571.2360041328","8.397598223359078E-4"
"29","85","1100587.894036635","1100587.894036635","9.729514982708341E-4"
"29","83","1062535.7234465086","1062535.7234465086","0.0015729822494178608"
"29","81","1097475.270063064","1097475.270063064","9.922230482819966E-4"
"29","80","1050943.3735934566","1050943.3735934566","0.001330301831893584"
"29","89","1072131.6884133199","1072131.6884133199","0.001726768096974886"
"29","70","984033.0454308921","984033.0454308921","0.002579036438776259"
"29","67","975333.6662394037","975333.6662394037","0.0025501964818552838"
"29","76","1034899.6968305652","1034899.6968305652","0.001471824058793996"
"29","75","1025655.7436586586","1025655.7436586586","0.0020175047406061726"
"29","78","947273.6493748765","947273.6493748765","0.00287115704089354"
"29","63","564334.0748173892","564334.0748173892","0.028551101756215728"
"29","43","441673.698560373","441673.698560373","0.06184430496306861"
"29","68","946905.0664137333","946905.0664137333","0.002562507821561675"
"29","50","489192.07648938795","489192.07648938795","0.04606231605393184"
"29","38","334648.2011007971","334648.2011007971","0.12139186312511345"
"29","57","280383.7099405023","280383.7099405023","0.1737838135748322"
"29","36","307967.23413376254","307967.23413376254","0.1442765311945644"
"29","42","375132.2033630271","375132.2033630271","0.0955494814340004"
"29","41","340063.1119365927","340063.1119365927","0.11731969772511856"
"29","39","391808.991218935","391808.991218935","0.0846761848803232"
"29","34","398716.86407775583","398716.86407775583","0.08106939774122414"
"29","32","418085.7186032546","418085.7186032546","0.07186964753861926"
"29","45","134764.42149172735","134764.42149172735","0.42775863863963287"
"29","30","73991.3508458928","73991.3508458928","0.6273538702866759"
"29","82","1145952.6997655686","1145952.6997655686","0.0016638472874247277"
"29","77","1141029.0739503512","1141029.0739503512","0.0011297483317566476"
"29","72","1153969.8299782348","1153969.8299782348","0.0013254551185974731"
"29","66","1124505.4988304842","1124505.4988304842","0.0021012714651857927"
"29","62","1125727.6928724805","1125727.6928724805","8.905405024135467E-4"
"29","52","1116344.9784452822","1116344.9784452822","0.0014883495245652692"
"29","48","1152165.6799262846","1152165.6799262846","0.0030286948086166074"
"29","49","1155910.4472233122","1155910.4472233122","0.0014980026684358206"
"29","40","1016042.9126764275","1016042.9126764275","0.0016575248883010725"
"29","35","1019273.2879851207","1019273.2879851207","0.00213774508158401"
"29","73","1031835.4909577382","1031835.4909577382","0.0015005190548365425"
"29","65","1014764.3137694567","1014764.3137694567","0.002681329995775149"
"29","47","876377.7461802636","876377.7461802636","0.00399643566516867"
"29","46","834273.6553433763","834273.6553433763","0.007235151932170668"
"29","44","1006899.8649319595","1006899.8649319595","0.0023110932806663285"
"29","37","964105.0901224401","964105.0901224401","0.0022992965623344786"
"29","31","989887.2409017093","989887.2409017093","0.0024073870253266713"
"29","33","1126425.8450515056","1126425.8450515056","8.621118870266822E-4"
"34","101","1139134.2442837874","1139134.2442837874","0.0018079405460029235"
"34","102","1005309.2947446554","1005309.2947446554","0.0020078168297240013"
"34","97","1107625.499345332","1107625.499345332","0.0016667624932427461"
"34","93","1002208.4064704292","1002208.4064704292","0.0022355750903199885"
"34","85","1093284.4034833738","1093284.4034833738","0.0017987501219367166"
"34","83","1035983.561886962","1035983.561886962","0.0023949261572478314"
"34","81","1130062.4229218476","1130062.4229218476","0.0012021142351209095"
"34","80","1049867.5774115499","1049867.5774115499","0.002194303147928997"
"34","89","1136935.50270013","1136935.50270013","0.0014514029261006047"
"34","70","983955.7652658971","983955.7652658971","0.0028035699959110824"
"34","67","990030.7682087448","990030.7682087448","0.0034469324352533123"
"34","110","1053451.7090498242","1053451.7090498242","0.001309440554309663"
"34","105","1074455.073653615","1074455.073653615","0.002035528738065954"
"34","104","1022566.8309210874","1022566.8309210874","0.0015907666097810902"
"34","106","1010441.6571479997","1010441.6571479997","0.0017170725979320286"
"34","98","904165.7920978855","904165.7920978855","0.0037226068169585753"
"34","76","723243.1845513635","723243.1845513635","0.011640363647730152"
"34","75","721212.4485891779","721212.4485891779","0.011790274971670574"
"34","78","722087.4827886147","722087.4827886147","0.010565964941478965"
"34","63","364822.77903113386","364822.77903113386","0.10037203537617566"
"34","43","229041.16333096067","229041.16333096067","0.23837946840526805"
"34","68","988734.9542218064","988734.9542218064","0.003192678350186444"
"34","50","679652.5774246717","679652.5774246717","0.01380505269677135"
"34","38","471270.4982279283","471270.4982279283","0.05143644197427049"
"34","57","501525.9639340716","501525.9639340716","0.04241366770830533"
"34","36","437297.3767357858","437297.3767357858","0.06460060499297414"
"34","42","411409.421501258","411409.421501258","0.07517475593478495"
"34","41","437739.0831305788","437739.0831305788","0.06435783034286287"
"34","39","119534.75017751094","119534.75017751094","0.4715328802197105"
"34","45","221403.19080808188","221403.19080808188","0.2477992489440797"
"34","65","1119570.4992540653","1119570.4992540653","0.002775418152235644"
"34","47","1145793.0607225716","1145793.0607225716","7.317809338427482E-4"
"34","46","1108594.7718170057","1108594.7718170057","9.250799720719023E-4"
"35","108","1057582.009349628","1057582.009349628","0.001275800174965427"
"35","101","1130578.532654851","1130578.532654851","8.054113030545031E-4"
"35","100","1010047.1338011888","1010047.1338011888","0.0017213465936960193"
"35","102","1126335.5423673696","1126335.5423673696","8.272356486266083E-4"
"35","97","1042594.3333818753","1042594.3333818753","0.0014021629128056767"
"35","103","999772.7263733477","999772.7263733477","0.0018364776234036685"
"35","92","913569.1131490804","913569.1131490804","0.003161502869070657"
"35","93","1055734.235544153","1055734.235544153","0.0012907417037246768"
"35","96","861036.0378636877","861036.0378636877","0.004795523756449619"
"35","85","932805.9796656524","932805.9796656524","0.003282935375726633"
"35","83","953600.1765939421","953600.1765939421","0.0024566490451008107"
"35","81","841747.3543171952","841747.3543171952","0.0049709982970667"
"35","80","891914.6195124272","891914.6195124272","0.0036237151704906225"
"35","89","760907.9301071835","760907.9301071835","0.008434728292241568"
"35","70","883014.1697617305","883014.1697617305","0.00383275755367072"
"35","67","856558.6556097594","856558.6556097594","0.005312342102935745"
"35","68","791225.9665228374","791225.9665228374","0.0068344296795544105"
"35","50","570049.0053495398","570049.0053495398","0.028064101003476307"
"35","38","862749.9999999995","862749.9999999995","0.004737654602606097"
"35","57","781829.9999999995","781829.9999999995","0.007251295818358294"
"35","36","887739.9999999995","887739.9999999995","0.0038938023917490364"
"35","42","961156.0060676929","961156.0060676929","0.002342424277560555"
"35","41","897528.689903559","897528.689903559","0.0034977630466408406"
"35","45","1133866.814753831","1133866.814753831","9.5099184084017E-4"
"35","115","1153346.7489007786","1153346.7489007786","6.97765339261718E-4"
"35","113","1087546.932320622","1087546.932320622","0.0010562812256847225"
"35","112","939426.3377721516","939426.3377721516","0.002686159272957564"
"35","99","904912.2811079521","904912.2811079521","0.003338752154567877"
"35","95","789515.2145462413","789515.2145462413","0.0069085035540801835"
"35","94","870166.6523718301","870166.6523718301","0.0041559501631769896"
"35","91","820636.3385202958","820636.3385202958","0.005678279777028719"
"35","90","843784.4487782397","843784.4487782397","0.004907596269521967"
"35","87","848632.1085723765","848632.1085723765","0.004759951698867059"
"35","119","1149107.4452808988","1149107.4452808988","7.166561379286955E-4"
"35","109","1057273.8614001556","1057273.8614001556","0.0012782798594694238"
"35","69","479226.7017811081","479226.7017811081","0.048812471805654664"
"35","61","480551.55446632276","480551.55446632276","0.04840666473689775"
"35","60","461389.1515846457","461389.1515846457","0.054619244442386944"
"35","59","430136.14263393305","430136.14263393305","0.06650798768683051"
"35","58","429021.5664742266","429021.5664742266","0.06697673880903593"
"35","56","347743.7747825251","347743.7747825251","0.11177682114159072"
"35","64","326367.584940661","326367.584940661","0.12789413000831917"
"35","86","811488.7545739607","811488.7545739607","0.006015204511402132"
"35","84","736561.5203769458","736561.5203769458","0.010020368483847419"
"35","82","802930.4580721782","802930.4580721782","0.006348503196848664"
"35","79","716637.5759057001","716637.5759057001","0.010935120634742907"
"35","77","714635.021322072","714635.021322072","0.01107398273516012"
"35","72","679088.6231560638","679088.6231560638","0.0138541985218152"
"35","88","435731.8005378988","435731.8005378988","0.06420376951930412"
"35","71","647473.1686332636","647473.1686332636","0.016908356956883072"
"35","74","576186.481358248","576186.481358248","0.02649641672646288"
"35","66","632947.4938729109","632947.4938729109","0.018529039064986767"
"35","55","302286.6263995144","302286.6263995144","0.14885089074466165"
"35","54","289149.7950889808","289149.7950889808","0.1622581932955744"
"35","51","287162.9650564288","287162.9650564288","0.16373419874042375"
"35","53","259192.15439515095","259192.15439515095","0.19529239672607784"
"35","62","246853.3815851016","246853.3815851016","0.21108242223655618"
"35","52","259883.71707361692","259883.71707361692","0.19444320896794046"
"35","48","234433.37646333507","234433.37646333507","0.22890322770865135"
"35","49","218593.15108209543","218593.15108209543","0.2522261103275685"
"35","40","11306.652908796661","11306.652908796661","0.9312318106336815"
"35","73","584642.3013262032","584642.3013262032","0.025121562127023257"
"35","65","657486.606403506","657486.606403506","0.015874434755844654"
"35","47","281357.43032662175","281357.43032662175","0.16983493763001184"
"35","46","277556.8741717629","277556.8741717629","0.17429111168423359"
"35","44","64157.326159995166","64157.326159995166","0.6674592110360391"
"35","37","15661.241968630713","15661.241968630713","0.9065675219909511"
"40","108","1036809.6570248544","1036809.6570248544","0.0014542163771367976"
"40","101","1108992.8847833048","1108992.8847833048","9.227621838816045E-4"
"40","100","989724.6435751696","989724.6435751696","0.00195651683610521"
"40","102","1104280.4826673323","1104280.4826673323","9.505739729978193E-4"
"40","97","1021323.7441673413","1021323.7441673413","0.001603276189803511"
"40","103","978694.5470370196","978694.5470370196","0.002097340543631874"
"40","92","892857.0643165665","892857.0643165665","0.003602258920117898"
"40","93","1033465.1028457601","1033465.1028457601","0.0014851894642731683"
"40","96","840077.3112636704","840077.3112636704","0.005472584288785442"
"40","85","911077.7708296903","911077.7708296903","0.003764649422068974"
"40","83","931600.1979390073","931600.1979390073","0.0028219483373532897"
"40","81","820397.5312615208","820397.5312615208","0.005686830914564744"
"40","80","870005.7519924784","870005.7519924784","0.004160165966641634"
"40","89","739682.0039043794","739682.0039043794","0.009641813747529631"
"40","70","860688.6524754455","860688.6524754455","0.004411722322740928"
"40","67","834240.5202338222","834240.5202338222","0.006114524011739776"
"40","68","768852.9058278953","768852.9058278953","0.007869175115619529"
"40","50","551882.3237792633","551882.3237792633","0.03146782566027643"
"40","57","765598.7939515052","765598.7939515052","0.00803220031298564"
"40","42","943392.3578236146","943392.3578236146","0.0026198607327370792"
"40","41","880600.8451052038","880600.8451052038","0.004317006723703386"
"40","45","1124329.4851599322","1124329.4851599322","0.0010098967939311044"
"40","115","1134882.0079638215","1134882.0079638215","7.838639168895919E-4"
"40","113","1069884.8455791846","1069884.8455791846","0.0011806312351215246"
"40","112","922496.6452513508","922496.6452513508","0.00298856132288361"
"40","99","885385.1908068021","885385.1908068021","0.003775919491719173"
"40","95","774021.4263184177","774021.4263184177","0.007732646095491027"
"40","94","850710.7163425164","850710.7163425164","0.004698012330004699"
"40","91","801682.8208836693","801682.8208836693","0.006398610463533093"
"40","90","823704.5708262143","823704.5708262143","0.00556955056329795"
"40","87","828073.3424643","828073.3424643","0.005418317024292868"
"40","117","1156829.9502087566","1156829.9502087566","6.921712419176447E-4"
"40","119","1139431.1958165767","1139431.1958165767","7.658967364297357E-4"
"40","109","1050253.2875454356","1050253.2875454356","0.0013360991991261668"
"40","69","473165.3766919122","473165.3766919122","0.05071289959619019"
"40","61","477644.0751228881","477644.0751228881","0.04930169764787878"
"40","60","455191.22135647474","455191.22135647474","0.056794616213722976"
"40","59","424302.68818380026","424302.68818380026","0.06899821428035631"
"40","58","426089.43016695365","426089.43016695365","0.06822572950035344"
"40","56","347035.86860726593","347035.86860726593","0.11227654401908975"
"40","64","317824.63482241204","317824.63482241204","0.13496761066080368"
"40","86","791634.7048986659","791634.7048986659","0.006816849580975569"
"40","84","717943.2150943402","717943.2150943402","0.011267698635388429"
"40","82","782358.744630619","782358.744630619","0.007227176164070188"
"40","79","697473.4804994367","697473.4804994367","0.012338681051484552"
"40","77","694653.2850998391","694653.2850998391","0.012559911730910615"
"40","72","659565.7387251088","659565.7387251088","0.01566781522671242"
"40","88","421723.0622102604","421723.0622102604","0.0701289520485562"
"40","71","629299.9733831224","629299.9733831224","0.01895984724508675"
"40","74","563115.732420964","563115.732420964","0.029374989401390793"
"40","66","613526.5252619471","613526.5252619471","0.020941173987428775"
"40","55","298244.06398116227","298244.06398116227","0.15269135919587357"
"40","54","279389.29471259203","279389.29471259203","0.17195432650832587"
"40","51","288897.97178242664","288897.97178242664","0.161953864849849"
"40","53","252652.87649262926","252652.87649262926","0.20350775377469124"
"40","62","235463.00707329757","235463.00707329757","0.22678972888349505"
"40","52","246853.3815851016","246853.3815851016","0.21168410106790564"
"40","48","225732.6959038052","225732.6959038052","0.2411302546691883"
"40","49","211874.1525056792","211874.1525056792","0.2631343213853675"
"40","73","564084.4132751755","564084.4132751755","0.02859605374987971"
"40","65","636023.9171603525","636023.9171603525","0.018173302065647923"
"40","47","258393.14870948074","258393.14870948074","0.19627813525904123"
"40","46","254566.98313017705","254566.98313017705","0.2014606407468044"
"40","44","43020.60087911372","43020.60087911372","0.7625498868059876"
"36","114","1121410.8123698449","1121410.8123698449","8.533092166423297E-4"
"36","107","1048397.8976037656","1048397.8976037656","0.0014341952339271752"
"36","108","935209.1067242644","935209.1067242644","0.0027584987265209114"
"36","111","930725.6397564196","930725.6397564196","0.002837542704881933"
"36","101","888516.4772810894","888516.4772810894","0.003927765737129947"
"36","100","939753.8173372836","939753.8173372836","0.002680621938934168"
"36","102","813913.0852861363","813913.0852861363","0.005924011406214826"
"36","97","829332.0686552507","829332.0686552507","0.006362697878234566"
"36","103","870857.5672864061","870857.5672864061","0.004137895781215639"
"36","92","863403.7787732906","863403.7787732906","0.004996871552409385"
"36","93","738249.9515069391","738249.9515069391","0.010124425992064293"
"36","96","813244.0325019285","813244.0325019285","0.005949039331104615"
"36","85","767676.6463166623","767676.6463166623","0.007927718203446881"
"36","83","729760.2326791985","729760.2326791985","0.010067268213115002"
"36","81","769769.9139353252","769769.9139353252","0.007823835168785246"
"36","80","718426.2061617728","718426.2061617728","0.010812565415650326"
"36","89","750826.5520744444","750826.5520744444","0.008815780825978748"
"36","70","650969.0807557595","650969.0807557595","0.016912081279177437"
"36","67","643704.8476592347","643704.8476592347","0.017949856762242308"
"36","110","971979.8253564714","971979.8253564714","0.00218798682986053"
"36","105","879756.0260094822","879756.0260094822","0.003912259941118651"
"36","104","927664.4973264831","927664.4973264831","0.002892808200492008"
"36","106","889163.7700671327","889163.7700671327","0.003687076331485142"
"36","98","987753.6998665188","987753.6998665188","0.0019809674774533548"
"36","76","810474.6510533183","810474.6510533183","0.006053766002517045"
"36","75","796590.3303455284","796590.3303455284","0.006607268664850042"
"36","78","672884.8674922022","672884.8674922022","0.014406511478783543"
"36","63","334783.86117015814","334783.86117015814","0.12136723059183671"
"36","43","279833.7770891854","279833.7770891854","0.17269491793692388"
"36","68","618844.3746209532","618844.3746209532","0.020251071423325304"
"36","50","201645.09937015566","201645.09937015566","0.2806536511097641"
"36","38","1220.0","1220.0","0.9937179236423368"
"36","57","34967.196055732005","34967.196055732005","0.8022458905288148"
"36","42","67867.40970451134","67867.40970451134","0.6520360102876646"
"36","41","9760.0","9760.0","0.9431824393021023"
"36","39","312390.4588811891","312390.4588811891","0.1407160455798157"
"36","45","261523.3238164426","261523.3238164426","0.19244461910976876"
"36","112","1096087.6840837125","1096087.6840837125","0.001000936736818045"
"36","99","944689.3235873883","944689.3235873883","0.0025985368620404484"
"36","95","1051607.9266057273","1051607.9266057273","0.0013247427433260583"
"36","94","928823.0070901545","928823.0070901545","0.0028717671281996405"
"36","91","935752.2719181596","935752.2719181596","0.0028289835605244864"
"36","90","874988.9635875402","874988.9635875402","0.004031562704625915"
"36","87","843846.2564353757","843846.2564353757","0.004905685275557517"
"36","69","1103445.9932411727","1103445.9932411727","9.555856362332988E-4"
"36","61","1148236.1821942374","1148236.1821942374","7.206014887393868E-4"
"36","60","1090981.6894888743","1090981.6894888743","0.0010336651623705376"
"36","59","1076176.7445917043","1076176.7445917043","0.0011347380803507496"
"36","58","1106653.4943242162","1106653.4943242162","9.364656440309085E-4"
"36","56","1084031.923699666","1084031.923699666","0.0010799380943448025"
"36","64","986217.1590476403","986217.1590476403","0.002000240880190655"
"36","86","875994.1664760091","875994.1664760091","0.004107197733572172"
"36","84","904290.2704884078","904290.2704884078","0.003424936102539014"
"36","82","824216.3697112536","824216.3697112536","0.005551617596398221"
