"ID1","ID2","Dist","DistM","BC_d110000_p0.5_beta0_Nplicata"
"13","66","1530383.4394360108","1530383.4394360108","6.484807514585449E-5"
"13","55","1683925.1737532741","1683925.1737532741","2.464388663076255E-5"
"13","54","1621921.6813705878","1621921.6813705878","3.6424215915962405E-5"
"13","51","1689406.3103054855","1689406.3103054855","2.3807255062812245E-5"
"13","53","1626884.3431541144","1626884.3431541144","3.530280478895969E-5"
"13","62","1573265.4827459971","1573265.4827459971","4.9493085821268076E-5"
"13","52","1563161.3884688923","1563161.3884688923","5.2746757048635016E-5"
"13","48","1600918.405697178","1600918.405697178","4.157847332128144E-5"
"13","49","1605355.6072409612","1605355.6072409612","4.043202861478659E-5"
"13","40","1466481.0142651","1466481.0142651","9.700068196367947E-5"
"13","35","1468647.737342075","1468647.737342075","9.568530697697439E-5"
"13","73","1438935.0498198294","1438935.0498198294","1.1538731680652523E-4"
"13","65","1411931.1380162966","1411931.1380162966","1.3679113731923084E-4"
"13","47","1321924.542513678","1321924.542513678","2.411977649324969E-4"
"13","46","1280336.6467066375","1280336.6467066375","3.134615129295637E-4"
"13","44","1457955.0721472853","1457955.0721472853","1.0235455877266781E-4"
"13","37","1414627.335237092","1414627.335237092","1.3448673469769438E-4"
"13","16","998082.3206529603","998082.3206529603","0.0018561440038636615"
"13","31","1431335.4258174414","1431335.4258174414","1.210474044549033E-4"
"13","23","1444832.510293147","1444832.510293147","1.1117800326277158E-4"
"13","22","1442221.0396468348","1442221.0396468348","1.1302265768467723E-4"
"13","21","1449206.5100599008","1449206.5100599008","1.0815555326657819E-4"
"13","20","1444232.3209234714","1444232.3209234714","1.1159927415619053E-4"
"13","17","1381104.7988114434","1381104.7988114434","1.6611866796189192E-4"
"13","33","1499895.6350693195","1499895.6350693195","7.858345562381353E-5"
"11","116","1829955.6750096397","1829955.6750096397","9.819216326814318E-6"
"11","114","1782288.6107474256","1782288.6107474256","1.3259411458202351E-5"
"11","107","1682372.6689410969","1682372.6689410969","2.4886157381724547E-5"
"11","108","1534764.1520767908","1534764.1520767908","6.308246745636912E-5"
"11","111","1584573.6297187298","1584573.6297187298","4.608910201059955E-5"
"11","101","1527793.6173776845","1527793.6173776845","6.591503557023386E-5"
"11","100","1520159.9732922819","1520159.9732922819","6.916318721696478E-5"
"11","102","1470638.8078654772","1470638.8078654772","9.44922996694913E-5"
"11","97","1454891.9577755565","1454891.9577755565","1.0434936739147475E-4"
"11","103","1465259.1417561576","1465259.1417561576","9.775041464118555E-5"
"11","92","1423593.7650889007","1423593.7650889007","1.2709884136224352E-4"
"11","93","1386040.3148537898","1386040.3148537898","1.6103182969101696E-4"
"11","96","1365272.1460939548","1365272.1460939548","1.835467303700522E-4"
"11","85","1362739.9999999974","1362739.9999999974","1.864988746294806E-4"
"11","83","1344194.3078662374","1344194.3078662374","2.096182207191421E-4"
"11","81","1326171.0811203783","1326171.0811203783","2.348291722592594E-4"
"11","80","1311499.9999999974","1311499.9999999974","2.575736669129833E-4"
"11","89","1275066.3559595612","1275066.3559595612","3.2404632052077174E-4"
"11","70","1254571.4975640066","1254571.4975640066","3.6871776993241666E-4"
"11","67","1235917.2907601844","1235917.2907601844","4.1470937037528494E-4"
"11","110","1681741.160018387","1681741.160018387","2.4985385442055987E-5"
"11","105","1554746.7404371654","1554746.7404371654","5.561905365329063E-5"
"11","104","1634525.1201801673","1634525.1201801673","3.3643346094768705E-5"
"11","106","1589171.0323310045","1589171.0323310045","4.477306519770086E-5"
"11","98","1701855.3138266457","1701855.3138266457","2.2011058579787868E-5"
"11","76","1520694.7635866946","1520694.7635866946","6.893050685352086E-5"
"11","75","1508462.8557574737","1508462.8557574737","7.445360916904445E-5"
"11","78","1391804.443627047","1391804.443627047","1.5528782364179476E-4"
"11","63","1038740.0212276394","1038740.0212276394","0.0014366346155144467"
"11","43","940808.9088119848","940808.9088119848","0.0026628589699915933"
"11","68","1188396.7830653172","1188396.7830653172","5.594872524723936E-4"
"11","50","681989.343978334","681989.343978334","0.013603265941977213"
"11","38","692356.6352682686","692356.6352682686","0.012742999985467034"
"11","57","620600.9742982996","620600.9742982996","0.0200281497934255"
"11","36","679260.2889172889","679260.2889172889","0.013839220205638414"
"11","42","786809.0831326225","786809.0831326225","0.007027319233166984"
"11","41","722347.3762671242","722347.3762671242","0.010548675468520863"
"11","39","908811.841307098","908811.841307098","0.0032577106167596243"
"11","34","924661.3066415174","924661.3066415174","0.0029480733214402063"
"11","32","925362.6331876594","925362.6331876594","0.0029350736597568306"
"11","45","660256.9988269713","660256.9988269713","0.015599716782875458"
"11","30","595688.2731764991","595688.2731764991","0.023432457268294838"
"11","28","541885.7636070536","541885.7636070536","0.03288938371777581"
"11","26","964493.3486551364","964493.3486551364","0.002293678098082967"
"11","27","675531.8408483787","675531.8408483787","0.014168211333093855"
"11","29","445130.9597185974","445130.9597185974","0.06051157356066593"
"11","24","916554.2310196373","916554.2310196373","0.0031025900707141825"
"11","25","559469.0214837634","559469.0214837634","0.02943992867800874"
"11","18","429940.32423116564","429940.32423116564","0.06659010373803603"
"11","19","464858.51062446926","464858.51062446926","0.05343813763595002"
"11","13","766089.7936926188","766089.7936926188","0.00800738744876262"
"11","15","532659.6740884368","532659.6740884368","0.034858138204230414"
"11","14","704755.8885883816","704755.8885883816","0.011785267257613101"
"11","12","703004.0961473833","703004.0961473833","0.011916081211908234"
"11","118","1928489.236682431","1928489.236682431","5.277476450312505E-6"
"11","115","1732544.2069107469","1732544.2069107469","1.8140806463758884E-5"
"11","113","1701051.3976067828","1701051.3976067828","2.212284395120552E-5"
"11","112","1592161.9596322451","1592161.9596322451","4.3937136282640456E-5"
"11","99","1476933.261186839","1476933.261186839","9.081776064215147E-5"
"11","95","1496144.6487555914","1496144.6487555914","8.046299760330628E-5"
"11","94","1451494.7625465246","1451494.7625465246","1.0660724209657139E-4"
"11","91","1431472.5259326468","1431472.5259326468","1.2094287504610296E-4"
"11","90","1402359.8454391058","1402359.8454391058","1.4529514655394783E-4"
"11","87","1381370.2873596177","1381370.2873596177","1.658409948763032E-4"
"11","117","1938322.7331896992","1938322.7331896992","4.960387452876633E-6"
"11","119","1936282.020058025","1936282.020058025","5.024586069882207E-6"
"11","109","1882380.5948851013","1882380.5948851013","7.056817531989812E-6"
"11","69","1339871.678370729","1339871.678370729","2.154063467210032E-4"
"11","61","1360158.8900198368","1360158.8900198368","1.8955697734228906E-4"
"11","60","1322208.1633388877","1322208.1633388877","2.407670835033382E-4"
"11","59","1295085.7469681283","1295085.7469681283","2.8564149791785267E-4"
"11","58","1310731.6747908378","1310731.6747908378","2.588237274840071E-4"
"11","56","1241245.1600308442","1241245.1600308442","4.010175762636297E-4"
"11","64","1182970.5876732506","1182970.5876732506","5.789482150399222E-4"
"11","86","1386824.6760135158","1386824.6760135158","1.6023788953220484E-4"
"11","84","1369930.915228937","1369930.915228937","1.782367668885056E-4"
"11","82","1345334.5096294798","1345334.5096294798","2.0811755386643556E-4"
"11","79","1343502.5832502123","1343502.5832502123","2.1053389682217276E-4"
"11","77","1307032.964121408","1307032.964121408","2.6492693400702696E-4"
"11","72","1300835.8465233014","1300835.8465233014","2.7547701634917504E-4"
"11","88","1223149.4066139243","1223149.4066139243","4.49453641973168E-4"
"11","71","1311447.9730435342","1311447.9730435342","2.576581235625544E-4"
"11","74","1355011.6569240259","1355011.6569240259","1.958059478583736E-4"
"11","66","1265176.5249165804","1265176.5249165804","3.448831411538686E-4"
"11","55","1184755.3418744295","1184755.3418744295","5.724736427346024E-4"
"11","54","1142537.5962304242","1142537.5962304242","7.469475590494688E-4"
"11","51","1181761.5633028504","1181761.5633028504","5.83375759495815E-4"
"11","53","1130470.210487652","1130470.210487652","8.05961244010141E-4"
"11","62","1091036.6186796832","1091036.6186796832","0.00103330744444942"
"11","52","1089022.1669001952","1089022.1669001952","0.0010465075844358818"
"11","48","1100926.0569175372","1100926.0569175372","9.708804640762408E-4"
"11","49","1095552.3600905603","1095552.3600905603","0.0010043188552665819"
"11","40","892742.1273805768","892742.1273805768","0.0036048688245000206"
"11","35","876242.8410549203","876242.8410549203","0.003999834410765492"
"11","73","1174725.9452740436","1174725.9452740436","6.098209036248054E-4"
"11","65","1188231.0630512885","1188231.0630512885","5.600718065719098E-4"
"11","47","891798.0583069228","891798.0583069228","0.0036263777363744246"
"11","46","851363.238576812","851363.238576812","0.004678734875332108"
"11","44","910132.3650986147","910132.3650986147","0.0032307154592679773"
"11","37","847194.3814733417","847194.3814733417","0.004803270909435401"
"11","16","278847.729235868","278847.729235868","0.17254213803688842"
"11","31","776934.9698012045","776934.9698012045","0.007478449065402177"
"11","23","710497.5788839813","710497.5788839813","0.011366493747045911"
"11","22","707324.6284415659","707324.6284415659","0.011596040641586314"
"11","21","713345.9427234442","713345.9427234442","0.011164302142652275"
"11","20","708005.5505432138","708005.5505432138","0.011546391865079202"
"11","17","587462.2872151025","587462.2872151025","0.02467910272454148"
"11","33","699195.5455378699","699195.5455378699","0.012205513976181238"
"14","116","1901871.0168936236","1901871.0168936236","6.241237240400635E-6"
"14","114","1718278.1005704487","1718278.1005704487","1.9847130937343123E-5"
"14","107","1675141.451012418","1675141.451012418","2.60463610847623E-5"
"14","108","1585637.457081533","1585637.457081533","4.578117531756803E-5"
"14","111","1545535.6889117737","1545535.6889117737","5.8942817746589565E-5"
"14","101","1516169.3681445986","1516169.3681445986","7.092442661808367E-5"
"14","100","1600227.6149348225","1600227.6149348225","4.1759854993074574E-5"
"14","102","1405470.7615599807","1405470.7615599807","1.4247467051012292E-4"
"14","97","1469751.3135221184","1469751.3135221184","9.502221895927138E-5"
"14","103","1527383.329914266","1527383.329914266","6.608567014654767E-5"
"14","92","1533202.97795171","1533202.97795171","6.370610280973232E-5"
"14","93","1369539.627502612","1369539.627502612","1.7867677614529285E-4"
"14","96","1487417.7846186971","1487417.7846186971","8.50116530924647E-5"
"14","85","1428805.4402541982","1428805.4402541982","1.229926423647602E-4"
"14","83","1381634.5237797126","1381634.5237797126","1.6556509224790078E-4"
"14","81","1443763.3026226955","1443763.3026226955","1.1192958730274648E-4"
"14","80","1381544.4706921284","1381544.4706921284","1.6565906963937586E-4"
"14","89","1431258.3192771296","1431258.3192771296","1.2110623257701609E-4"
"14","70","1313278.9847172587","1313278.9847172587","2.5470239375659036E-4"
"14","67","1310993.6047517525","1310993.6047517525","2.583968888835384E-4"
"14","110","1482689.0334793709","1482689.0334793709","8.758290246652029E-5"
"14","105","1471731.8663737602","1471731.8663737602","9.384369837629076E-5"
"14","104","1448719.2148929313","1448719.2148929313","1.0848816736121E-4"
"14","106","1430053.378724022","1430053.378724022","1.2202926015374267E-4"
"14","98","1348237.5163523646","1348237.5163523646","2.043451051147438E-4"
"14","76","1166942.6783265723","1166942.6783265723","6.404751413491807E-4"
"14","75","1164369.400362271","1164369.400362271","6.509451629086104E-4"
"14","78","1150090.9567942852","1150090.9567942852","7.122284399687027E-4"
"14","63","768233.5762644052","768233.5762644052","0.007899945400189845"
"14","43","625091.6697573231","625091.6697573231","0.019469349017624656"
"14","68","1293607.4696754012","1293607.4696754012","2.883147154916546E-4"
"14","50","872437.7222472662","872437.7222472662","0.004096898822336289"
"14","38","682252.6348061974","682252.6348061974","0.013580715685866177"
"14","57","655229.0768883802","655229.0768883802","0.016101869684904437"
"14","36","648534.7454069048","648534.7454069048","0.016795628431342087"
"14","42","684604.049359919","684604.049359919","0.013380972889972068"
"14","41","671856.885058119","671856.885058119","0.014500134934107569"
"14","39","527206.5341021474","527206.5341021474","0.03607675344823077"
"14","34","419516.1905099721","419516.1905099721","0.07111099484122588"
"14","32","323282.16034912836","323282.16034912836","0.1304050160777251"
"14","45","356241.5360398048","356241.5360398048","0.10594890493066045"
"14","30","368301.8263598479","368301.8263598479","0.09819555830196919"
"14","28","374898.5095995977","374898.5095995977","0.09419744446479007"
"14","26","278467.4252044568","278467.4252044568","0.172956118037781"
"14","27","198139.27551093907","198139.27551093907","0.28692266855368626"
"14","29","352336.45695556357","352336.45695556357","0.10858835486965451"
"14","24","205513.52680541447","205513.52680541447","0.2738950714039244"
"14","25","189966.61812013146","189966.61812013146","0.3020858983405976"
"14","18","313768.8399124424","313768.8399124424","0.13846142448087984"
"14","19","224921.56232784787","224921.56232784787","0.24236588118991811"
"14","15","123175.66683399765","123175.66683399765","0.46016437759932854"
"14","118","2139733.361542972","2139733.361542972","1.3942092464257416E-6"
"14","115","1829183.079738053","1829183.079738053","9.867136594439546E-6"
"14","113","1831593.6459815504","1831593.6459815504","9.718389414620745E-6"
"14","112","1775830.0920977744","1775830.0920977744","1.3810164901004196E-5"
"14","99","1620300.4415539706","1620300.4415539706","3.679823219845158E-5"
"14","95","1732923.779195147","1732923.779195147","1.8097468890638322E-5"
"14","94","1606667.0347337036","1606667.0347337036","4.009928527031942E-5"
"14","91","1617091.6139786243","1617091.6139786243","3.7549862374907306E-5"
"14","90","1553008.230499759","1553008.230499759","5.623170663978924E-5"
"14","87","1520243.572885606","1520243.572885606","6.912676238530489E-5"
"14","117","2177879.227620298","2177879.227620298","1.0963181294055702E-6"
"14","119","2194336.8982906854","2194336.8982906854","9.883208023456938E-7"
"14","109","2189976.5156731675","2189976.5156731675","1.0158526503926627E-6"
"14","69","1751597.562227121","1751597.562227121","1.608846039701948E-5"
"14","61","1790145.8071620853","1790145.8071620853","1.2618913357862366E-5"
"14","60","1737020.2519256917","1737020.2519256917","1.7636292079224927E-5"
"14","59","1717745.2072120574","1717745.2072120574","1.9913888456644335E-5"
"14","58","1747476.101038293","1747476.101038293","1.651176223230208E-5"
"14","56","1704856.5239339042","1704856.5239339042","2.1598704811748114E-5"
"14","64","1617154.9397939565","1617154.9397939565","3.75348815658495E-5"
"14","86","1556536.3209703758","1556536.3209703758","5.499537453487645E-5"
"14","84","1587569.6679201177","1587569.6679201177","4.522714563746697E-5"
"14","82","1504017.5689465841","1504017.5689465841","7.656863211309227E-5"
"14","79","1565284.2401621481","1565284.2401621481","5.204587216149361E-5"
"14","77","1509775.6321056427","1509775.6321056427","7.384025091044407E-5"
"14","72","1531508.192893526","1531508.192893526","6.439009242720243E-5"
"14","88","1594155.906679141","1594155.906679141","4.3388540270291435E-5"
"14","71","1563946.9271046233","1563946.9271046233","5.248630866511727E-5"
"14","74","1691496.849686689","1691496.849686689","2.349569407576623E-5"
"14","66","1505538.3045608618","1505538.3045608618","7.58384045986683E-5"
"14","55","1643637.8591405088","1643637.8591405088","3.176588291530716E-5"
"14","54","1582662.0570734597","1582662.0570734597","4.6647623766404904E-5"
"14","51","1648618.0784220446","1648618.0784220446","3.078448423739143E-5"
"14","53","1586494.672162499","1586494.672162499","4.55345503155671E-5"
"14","62","1533412.9235140793","1533412.9235140793","6.362187931211934E-5"
"14","52","1523818.2496610268","1523818.2496610268","6.758707107870229E-5"
"14","48","1560085.933562634","1560085.933562634","5.377893101256974E-5"
"14","49","1563855.981380637","1563855.981380637","5.251639612603948E-5"
"14","40","1419985.9937689516","1419985.9937689516","1.300213735327596E-4"
"14","35","1421020.9188115413","1421020.9188115413","1.2917620934916265E-4"
"14","73","1413698.3758921118","1413698.3758921118","1.3527628656496776E-4"
"14","65","1388449.3859338171","1388449.3859338171","1.586057675993121E-4"
"14","47","1283293.427747527","1283293.427747527","3.076752704334095E-4"
"14","46","1241376.3880870286","1241376.3880870286","4.0068610694907577E-4"
"14","44","1412999.3670557665","1412999.3670557665","1.3587345099655938E-4"
"14","37","1368291.3713460292","1368291.3713460292","1.8008773299315724E-4"
"14","16","940889.4664624528","940889.4664624528","0.0026615075899231364"
"14","31","1380001.5823541642","1380001.5823541642","1.6727750501577656E-4"
"14","23","1389009.1123171216","1389009.1123171216","1.5804734643261428E-4"
"14","22","1386358.235269657","1386358.235269657","1.6070955368139293E-4"
"14","21","1393307.8778575817","1393307.8778575817","1.5382362816429007E-4"
"14","20","1388299.0254624535","1388299.0254624535","1.587561133603286E-4"
"14","17","1321282.7670109067","1321282.7670109067","2.421751543660218E-4"
"14","33","1439280.854037876","1439280.854037876","1.1513615820714533E-4"
"16","116","1633579.8915571861","1633579.8915571861","3.3844330721164874E-5"
"16","114","1642824.859441806","1642824.859441806","3.192903664586957E-5"
"16","107","1526159.0188443635","1526159.0188443635","6.659747944831689E-5"
"16","108","1361111.5840003684","1361111.5840003684","1.884224289215622E-4"
"16","111","1446193.9351276478","1446193.9351276478","1.1022830906690644E-4"
"16","101","1379551.917725459","1379551.917725459","1.677521560968372E-4"
"16","100","1336862.5733410267","1336862.5733410267","2.1952971890335687E-4"
"16","102","1336904.4197697877","1336904.4197697877","2.1947183907430312E-4"
"16","97","1301754.769685901","1301754.769685901","2.73886491082746E-4"
"16","103","1292600.1685362698","1292600.1685362698","2.9015056867824743E-4"
"16","92","1235058.4698709585","1235058.4698709585","4.1695974537140886E-4"
"16","93","1252197.0428011694","1252197.0428011694","3.7427609324522577E-4"
"16","96","1177148.199888185","1177148.199888185","6.005836115528161E-4"
"16","85","1194899.8359695233","1194899.8359695233","5.370240123760483E-4"
"16","83","1189778.6579444068","1189778.6579444068","5.546365769829597E-4"
"16","81","1140525.8599435587","1140525.8599435587","7.564766076304481E-4"
"16","80","1144524.0287997427","1144524.0287997427","7.376561521636273E-4"
"16","89","1077402.5958758383","1077402.5958758383","0.00112600655906949"
"16","70","1098801.7960032625","1098801.7960032625","9.83963734064259E-4"
"16","67","1076033.7738193886","1076033.7738193886","0.001135760834647596"
"16","110","1601593.1784320232","1601593.1784320232","4.1402058177048866E-5"
"16","105","1436099.7584081655","1436099.7584081655","1.1746736745278636E-4"
"16","104","1552675.3030817457","1552675.3030817457","5.6349798301408314E-5"
"16","106","1498318.2895499845","1498318.2895499845","7.936842160022897E-5"
"16","98","1691364.3432448232","1691364.3432448232","2.351532041813444E-5"
"16","76","1521481.0054680253","1521481.0054680253","6.858984379840157E-5"
"16","75","1505860.7809488873","1505860.7809488873","7.568445494745853E-5"
"16","78","1353787.8399882289","1353787.8399882289","1.973217787790818E-4"
"16","63","1054198.0322501068","1054198.0322501068","0.0013032969293225655"
"16","43","990061.0744797504","990061.0744797504","0.0019523734826274075"
"16","68","1019060.2746157831","1019060.2746157831","0.0016263073917382443"
"16","50","532822.1617950954","532822.1617950954","0.034822465571993984"
"16","38","671273.2007908544","671273.2007908544","0.014553564508849426"
"16","57","593956.2128642136","593956.2128642136","0.023689606828164674"
"16","36","673232.4906746546","673232.4906746546","0.014374988680394118"
"16","42","783342.9533097226","783342.9533097226","0.007182493136409952"
"16","41","709774.7397590299","709774.7397590299","0.01141838455036698"
"16","39","988515.763404913","988515.763404913","0.001971477635573297"
"16","34","1050582.2281002083","1050582.2281002083","0.0013333326468401095"
"16","32","1086466.1234019212","1086466.1234019212","0.0010634996263799744"
"16","45","779171.1190746222","779171.1190746222","0.007373811184337087"
"16","30","714097.974790574","714097.974790574","0.01111152181230495"
"16","28","663348.4107164193","663348.4107164193","0.015298774511738528"
"16","26","1153033.5442215018","1153033.5442215018","6.991438147384584E-4"
"16","27","852660.3852062081","852660.3852062081","0.004640647891350953"
"16","29","591293.0360658744","591293.0360658744","0.024090510280944735"
"16","24","1122681.216775269","1122681.216775269","8.465055340321006E-4"
"16","25","750432.3836962257","750432.3836962257","0.008837704573912078"
"16","18","610608.7012154344","610608.7012154344","0.0213297639057472"
"16","19","655210.2715922573","655210.2715922573","0.016103777845801467"
"16","118","1683600.9028270291","1683600.9028270291","2.4694293969750002E-5"
"16","115","1534271.0337160088","1534271.0337160088","6.327878880966358E-5"
"16","113","1492060.4745451808","1492060.4745451808","8.25606507476046E-5"
"16","112","1368202.618072335","1368202.618072335","1.801884778157532E-4"
"16","99","1273349.9957199486","1273349.9957199486","3.2757002078705763E-4"
"16","95","1253177.5620397907","1253177.5620397907","3.719707265684215E-4"
"16","94","1244784.5771859456","1244784.5771859456","3.921726567024604E-4"
"16","91","1213970.5754671292","1213970.5754671292","4.7621604804802726E-4"
"16","90","1199236.1919571948","1199236.1919571948","5.225485846564246E-4"
"16","87","1184602.0741160272","1184602.0741160272","5.730268002454404E-4"
"16","117","1683436.6312991967","1683436.6312991967","2.4719869019147345E-5"
"16","119","1676112.6553128783","1676112.6553128783","2.5887447073229306E-5"
"16","109","1609349.7863733633","1609349.7863733633","3.9427107431251016E-5"
"16","69","1050134.6064195752","1050134.6064195752","0.001337098774483327"
"16","61","1065440.9980848287","1065440.9980848287","0.0012141587201535166"
"16","60","1032169.4223818083","1032169.4223818083","0.0014973649600834827"
"16","59","1003733.4855926627","1003733.4855926627","0.0017912099106166747"
"16","58","1014774.3130371383","1014774.3130371383","0.0016708280362773015"
"16","56","941269.0722636099","941269.0722636099","0.0026551488068770764"
"16","64","891430.8814484704","891430.8814484704","0.0036347778203748267"
"16","86","1178736.8673711678","1178736.8673711678","5.946013241953685E-4"
"16","84","1144284.679832774","1144284.679832774","7.387695384014426E-4"
"16","82","1143862.8309373436","1143862.8309373436","7.407359572278036E-4"
"16","79","1117418.3148669053","1117418.3148669053","8.75049155863468E-4"
"16","77","1089460.649908933","1089460.649908933","0.001043620043970697"
"16","72","1074551.9105189824","1074551.9105189824","0.001146415922751979"
"16","88","949075.6279664946","949075.6279664946","0.0025276978676716717"
"16","71","1075052.5019737384","1075052.5019737384","0.0011428053705475122"
"16","74","1087368.2024502992","1087368.2024502992","0.0010574715191769323"
"16","66","1036985.1536063547","1036985.1536063547","0.0014526091015232738"
"16","55","887102.2872250961","887102.2872250961","0.003735284257400911"
"16","54","850710.7163425162","850710.7163425162","0.004698012330004702"
"16","51","882024.7552081503","882024.7552081503","0.003856728046085995"
"16","53","834655.0550377069","834655.0550377069","0.00519819608947904"
"16","62","800452.7641279012","800452.7641279012","0.0064483988204821"
"16","52","800707.1692572744","800707.1692572744","0.006438069720803441"
"16","48","805256.5162108268","805256.5162108268","0.006256130040401414"
"16","49","797796.1388725804","797796.1388725804","0.00655725551493144"
"16","40","586503.5837060151","586503.5837060151","0.024828643259662157"
"16","35","567123.9681057387","567123.9681057387","0.028053557896634093"
"16","73","951690.027319818","951690.027319818","0.0024863971644490074"
"16","65","980544.9699529317","980544.9699529317","0.002073027282235688"
"16","47","631764.0876941315","631764.0876941315","0.018667727353167792"
"16","46","595628.8647303776","595628.8647303776","0.0234412309140426"
"16","44","609147.9551800191","609147.9551800191","0.021527003381264714"
"16","37","542892.6118487881","542892.6118487881","0.0326813778591786"
"16","31","465149.3688053326","465149.3688053326","0.05334028614487295"
"16","23","421160.33300870075","421160.33300870075","0.0703780670021527"
"16","22","418300.13016971404","418300.13016971404","0.07165799779974881"
"16","21","425009.26401667966","425009.26401667966","0.06869169136731158"
"16","20","419841.8370053177","419841.8370053177","0.07096522407818409"
"16","17","381777.56102212163","381777.56102212163","0.0902014790354294"
"16","33","515001.12436770427","515001.12436770427","0.03896092112523271"
"15","116","1820281.5128435455","1820281.5128435455","1.0436418636485942E-5"
"15","114","1665389.862134386","1665389.862134386","2.7697056012409086E-5"
"15","107","1607035.3472465968","1607035.3472465968","4.00063282894054E-5"
"15","108","1503145.1486799242","1503145.1486799242","7.699072079378067E-5"
"15","111","1482919.0524435213","1482919.0524435213","8.745604937623678E-5"
"15","101","1447284.9534214025","1447284.9534214025","1.0947310216737727E-4"
"15","100","1510600.9231097375","1510600.9231097375","7.345724605508027E-5"
"15","102","1355751.0287659725","1355751.0287659725","1.948958035455595E-4"
"15","97","1393038.0717338605","1393038.0717338605","1.5408537224077367E-4"
"15","103","1440315.999216836","1440315.999216836","1.143875921412225E-4"
"15","92","1435989.852088096","1435989.852088096","1.1754874846254684E-4"
"15","93","1297296.0973116327","1297296.0973116327","2.8169061426073643E-4"
"15","96","1385922.0564303005","1385922.0564303005","1.611518731259081E-4"
"15","85","1338280.792360106","1338280.792360106","2.1757659285226932E-4"
"15","83","1297029.0852559914","1297029.0852559914","2.821649670205429E-4"
"15","81","1342461.0677781287","1342461.0677781287","2.1192016238500894E-4"
"15","80","1289599.2983869035","1289599.2983869035","2.956893729820969E-4"
"15","89","1321724.2219162036","1321724.2219162036","2.4150241816670506E-4"
"15","70","1221620.567770531","1221620.567770531","4.5380448090048283E-4"
"15","67","1215702.6782893895","1215702.6782893895","4.710466192271492E-4"
"15","110","1460421.9378316635","1460421.9378316635","1.0077580505786724E-4"
"15","105","1418936.885453328","1418936.885453328","1.3088376442183756E-4"
"15","104","1423129.605095752","1423129.605095752","1.2747112791184769E-4"
"15","106","1397787.4386686953","1397787.4386686953","1.4954232268400597E-4"
"15","98","1364645.5163521378","1364645.5163521378","1.8427291682398728E-4"
"15","76","1179620.5224138796","1179620.5224138796","5.912996603965838E-4"
"15","75","1174179.7183140211","1174179.7183140211","6.119234996613643E-4"
"15","78","1131100.2631066772","1131100.2631066772","8.027677807183023E-4"
"15","63","741775.2727073056","741775.2727073056","0.009333205843933878"
"15","43","604036.5833291874","604036.5833291874","0.022231642235413875"
"15","68","1191538.8771248695","1191538.8771248695","5.485186862209861E-4"
"15","50","744710.5007987991","744710.5007987991","0.009162166768646729"
"15","38","573256.7676006963","573256.7676006963","0.026990113239337823"
"15","57","530819.5479633348","530819.5479633348","0.0352646796857823"
"15","36","543991.1860499204","543991.1860499204","0.03245592268949175"
"15","42","600541.2641942255","600541.2641942255","0.022726730511607743"
"15","41","573642.9751160549","573642.9751160549","0.026924509309479122"
"15","39","523924.9156129138","523924.9156129138","0.03683053646820368"
"15","34","449996.23998429056","449996.23998429056","0.058684572321079605"
"15","32","392050.33975243475","392050.33975243475","0.08454750562975213"
"15","45","294799.2143815848","294799.2143815848","0.15604209108891887"
"15","30","275209.3385043461","275209.3385043461","0.17654366065078406"
"15","28","259578.57615758618","259578.57615758618","0.19481744327512995"
"15","26","391106.3497311181","391106.3497311181","0.08505192679108069"
"15","27","173631.2624500549","173631.2624500549","0.33483772317674637"
"15","29","214517.97244053896","214517.97244053896","0.25878692157249084"
"15","24","332399.1726824839","332399.1726824839","0.12312446315217795"
"15","25","92750.54069923259","92750.54069923259","0.5574109568266975"
"15","18","152640.7589734799","152640.7589734799","0.38218862266031245"
"15","19","73025.5023947114","73025.5023947114","0.6311836747721734"
"15","118","2029340.5056815837","2029340.5056815837","2.795329822852669E-6"
"15","115","1739401.045906317","1739401.045906317","1.7373683890990938E-5"
"15","113","1734433.67394086","1734433.67394086","1.792609963508174E-5"
"15","112","1666831.4116610566","1666831.4116610566","2.744660375657195E-5"
"15","99","1517166.5128126156","1517166.5128126156","7.048018107038132E-5"
"15","95","1615920.1136504216","1615920.1136504216","3.7828081840043156E-5"
"15","94","1500760.0827580644","1500760.0827580644","7.815656136576961E-5"
"15","91","1505346.6492804878","1505346.6492804878","7.593004880724931E-5"
"15","90","1446930.5057603812","1446930.5057603812","1.0971788299741338E-4"
"15","87","1416259.1231833224","1416259.1231833224","1.3311096717202227E-4"
"15","117","2062454.2926329265","2062454.2926329265","2.268885949849844E-6"
"15","119","2075235.6889037895","2075235.6889037895","2.0933152263773366E-6"
"15","109","2061288.6683092176","2061288.6683092176","2.285612253021928E-6"
"15","69","1604140.9595169604","1604140.9595169604","4.074267888318464E-5"
"15","61","1640557.8106546549","1640557.8106546549","3.238843051433717E-5"
"15","60","1588970.1001592176","1588970.1001592176","4.482979013832019E-5"
"15","59","1568448.4484037065","1568448.4484037065","5.101841984829767E-5"
"15","58","1597786.056673419","1597786.056673419","4.2407301603623846E-5"
"15","56","1550409.2400395435","1550409.2400395435","5.716020218660037E-5"
"15","64","1465624.6927846144","1465624.6927846144","9.752550954301764E-5"
"15","86","1446518.9305363386","1446518.9305363386","1.1000280284676235E-4"
"15","84","1468624.0079748095","1468624.0079748095","9.569961556100007E-5"
"15","82","1395386.7806454212","1395386.7806454212","1.5182169989158464E-4"
