ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119
1	0.0	15769.066794363185	2247.6431566496613	48404.357743013956	48338.54872520103	48900.95489279341	50426.501756286336	55685.54062283285	18125.85205826252	18982.509312321385	60608.97880117516	52122.62425444948	55776.01048008911	51947.306223750886	53058.385781314035	36052.12020631239	15559.12637380612	48659.46121538743	48223.899990114835	16362.372517878288	16559.338761383307	16338.167553460742	16375.202394999798	60210.73192990509	49476.76411337113	59792.32768767497	51157.64682246768	47298.5570264468	48832.43865629232	46895.28551305186	30560.41166089889	57250.717705557734	20088.90273154711	55694.460432018604	30103.795598171164	46293.92271988627	29486.888383047397	45909.63452752764	54627.56499399016	29565.62206572655	46330.7000616655	51421.34235291695	54264.719424608265	31509.790896979524	48220.77393593691	34525.45922239095	34569.14623464693	31190.16623362417	31340.543287693756	46321.49196752158	31842.850659876058	31775.05555075506	31224.6801740835	31784.511495830622	31677.744862072144	33351.554062659605	47811.665792342195	32375.111345202793	32179.198560663535	32034.332785983912	33249.35361183684	30970.089745573372	44903.29815744569	32777.3435422616	33442.8268496584	32784.28747998926	33408.96426402413	33315.89583320071	32023.6064006829	33493.06748564461	33120.18103125567	32633.4432637238	31711.923970001135	35367.67363446248	56103.439927135645	56528.30379538379	32063.538078997524	50431.945664249026	32183.70223125461	33841.05942362452	33693.482215987024	33256.55450825402	34337.34854349947	32265.33132979102	34199.485746860126	33073.622637448614	33040.99106791202	32054.329455705327	33215.491295655476	32954.26894017835	33449.82985432263	33949.279333621445	35771.807166924686	33133.762750681046	34309.96947662326	33323.79159671571	34128.54060779146	70497.90923827149	33650.79908471146	34441.8885838445	34860.67417719928	34389.67520860603	34321.59585154268	38373.64523674496	35523.550777414704	38693.96406456519	37362.94635918334	34153.78735057157	70927.98720238966	38823.466115964184	35888.551678649455	35585.607535457624	35977.182924382134	42200.554819093	36638.73661427462	39729.3897746353	52231.978192161405	52363.78847876738	54839.00778443871
2	15769.066794363047	0.0	15805.469274435109	52467.873793165476	52402.02614936177	52966.56212650938	54498.69717458474	59806.479220939735	23849.84224592887	24634.3342491392	63879.184500253046	56302.63722000951	59959.40898407626	56127.534608953094	57213.16033793459	40810.902511403125	21389.424946916566	52822.45569016971	52388.94997484393	21709.00754952001	21905.931480510546	21684.554597792998	21721.48493440576	64403.74961107227	53658.38360321587	63990.22103586956	55346.7695912003	51493.64706963251	53009.124003776196	51098.26649533125	35690.980051567305	61464.77607115318	25841.23789094321	59922.752040911335	35109.68457570481	50571.750388463006	34482.43521092886	50188.444014996574	58875.86483667736	34563.723250787356	50609.411851060315	55699.18637450995	58555.731535595434	36486.94159171611	52428.2334360702	39441.189876028024	39488.81676646035	36127.42020964457	36278.133236756876	50841.81111871496	36779.14130069655	36710.6983221433	36160.77336122372	36719.65029217345	36613.09565250584	38286.03244485757	52100.40689870865	37303.604584615015	37107.32283868634	36961.619941554636	38177.43175813062	35906.002047701455	49448.12795898689	37711.12623026396	38331.37504440919	37679.39188214467	38285.26392504663	38191.90915516126	36950.83871012172	38368.06108920055	38016.594517950965	37527.509316716525	36602.86567408397	40274.705399281	60852.79077430001	61277.2464768122	36954.74251944719	55167.790004005816	37077.14445784526	38719.7016232556	38577.3906771925	38142.76509655324	39214.05853117863	37158.6429781344	39080.049614211115	37960.7329420843	37926.391637340625	36955.06653816197	38100.33514574128	37840.38589878122	38338.504819265625	38833.29574577148	40644.27791572521	38020.452975545035	39202.45083227048	38208.425606135526	39007.21657135862	75266.59563922684	38536.77966746097	39324.278476807354	39736.76321148385	39254.880762627814	39202.61255884145	43210.43505162194	40387.07828392216	43535.51263429636	42241.42825065105	39034.07842717854	75819.53821324346	43659.682036009435	40763.337675436764	40472.61401784327	40862.11820344984	47074.49595081086	41523.011741192335	44612.98087671975	57122.0019795284	57253.03862857437	59729.268441162625
3	2247.6431566496613	15805.469274435112	0.0	48402.826175073846	48337.0172390494	48899.41876081179	50424.95124821379	55683.86445875386	18120.054805402353	18975.593689403406	60608.99369728826	52120.820864157184	55774.19946774269	51945.502357729216	53056.63597935818	36049.784542591195	15549.832493108592	48657.69361852766	48222.12807182323	16358.161191312147	16555.12869444464	16333.957340856758	16370.993179332672	60208.899849893976	49474.95786381767	59790.48491513904	51155.82442690332	47296.72018686975	48830.64141986304	46893.43234443026	30556.42386148572	57248.839425371494	20085.584845218946	55692.55102886887	30100.158165252375	46291.90618988217	29483.285489259037	45907.615871345406	54625.61164360216	29562.01299462352	46328.68160316629	51419.325553482355	54262.672296660756	31506.22981100704	48218.9112879716	34522.02519134369	34565.70344141593	31186.68406741526	31337.06036966497	46318.95728023564	31839.370554673806	31771.57700048224	31221.2005730163	31781.034044650936	31674.26689144508	33348.078067244256	47809.62557589797	32371.649502639742	32175.737549904046	32030.873667041862	33245.8927375828	30966.6105915926	44900.68856774611	32773.869124507226	33439.454226469505	32780.90013751524	33405.61902986828	33312.55120868432	32020.14741023301	33489.72514752004	33116.79075617215	32630.058199072322	31708.545989146853	35364.25963843719	56100.37629931418	56525.24107373474	32060.15944614399	50428.91199876157	32180.318552446544	33837.708915707175	33690.119870625866	33253.187022693994	34334.002211774394	32261.947945106534	34196.13085044198	33070.25313645335	33037.62538403688	32050.929574217338	33212.12694146353	32950.90165534626	33446.45685896831	33945.91673031344	35768.47022187483	33130.39418214916	34306.58794534547	33320.4276261144	34125.189874788164	70494.80268821372	33647.432098395475	34438.52959100994	34857.32918708568	34386.35438834011	34318.23991927271	38370.3875067941	35520.23368609144	38690.695774172236	37359.596054150745	34150.43302503702	70924.607774953	38820.20965900907	35885.20958490991	35582.23825443397	35973.818260781554	42197.21460610128	36635.3734224438	39726.02809933867	52228.60217349235	52360.41418659347	54835.63123696144
4	48404.35774301393	52467.87379316545	48402.826175073686	0.0	1979.8579036135698	4463.530307525502	8118.683292292689	18298.03440584924	48930.9412014438	48399.76537319232	25963.131982655937	17231.893127403786	21073.49886392522	17067.341051132596	17268.978843220222	41558.45169598822	46585.0921398904	13244.429811539012	12862.956844470935	39435.163088415975	39630.216100371574	39403.46808700804	39436.827355137364	25963.413423265563	14431.79142244618	25780.957722542313	16414.750087444903	13254.45433408278	14065.28673451594	12992.619707210995	41500.94613436531	24023.74521128327	51659.694581976335	23162.185280486956	35549.480725158726	16201.435551930641	34476.77713888603	15864.222736867743	23076.552149715004	34677.509290750444	16281.256418010198	21331.0744296419	24805.752518548936	35605.4427755201	14450.854046307199	35575.319374229606	35811.37573332396	33283.333820811094	33450.03287102421	28392.971729194534	33888.604488213365	33790.03787103954	33261.261174842715	33774.83216203265	33678.070303767476	35309.68605489822	18203.996132884407	34048.15587973024	33834.35900570616	33648.96520255328	34902.526271540904	32998.1617808764	27843.787838697193	34701.8039791425	33174.74566931787	32833.42939964169	32545.343491799296	32437.7497884899	33635.61781220108	32565.59692963285	33232.845536029636	32631.827762326775	31559.58975203648	35996.470606015355	49035.01900400799	49439.94405169111	31923.194055594897	42703.77937899862	32151.633836145185	33090.727364053295	33198.08681129844	32873.15011972128	33490.82700694313	32226.920811295608	33541.08093419891	32733.863304541977	32618.07155669375	32377.530859656	32766.956131110266	32566.167570330275	33186.1176203161	33458.85515665101	34717.81707181399	32773.47036626427	34231.0543363111	32863.6020156962	33377.490695432505	64374.047228640185	33255.9597132204	33872.005933895714	33983.25680642618	32980.72735621975	33684.8270981012	35576.72797381035	34032.68899604618	36129.57056180414	36602.37266151281	33481.50591657561	70803.97259327545	35998.50022357514	34947.52398614028	35240.601750365124	35531.3142243921	41218.32829343855	36160.72985550269	39217.92759328663	52033.67675514218	52127.857441892746	54652.22421205875
5	48338.548725201006	52402.02614936177	48337.017239049506	1979.8579036135698	0.0	4297.620650824716	8036.581007403185	18235.862379729624	48865.160588759856	48333.99339269911	25895.539491395706	17167.51521318221	21009.353747357578	17002.96708135541	17205.4662780608	41492.2856954788	46519.31154578639	13180.609838822875	12799.169715738848	39369.443355634205	39564.496398954754	39337.74841836871	39371.10772692763	25899.28854688454	14367.968206910591	25716.813493621885	16350.824880695123	13190.278654903112	14001.208497157515	12928.453144431889	41435.35730630992	23959.52267473504	51593.91029027404	23097.82427824411	35483.97056595321	16136.331687843318	34411.272048435654	15799.096650515887	23012.07954583493	34612.00295612276	16216.160802514903	21266.16328928672	24741.125391084166	35539.94886026838	14386.688046257725	35509.84789590575	35745.908648302175	33217.86619494988	33384.565021669216	28327.690386671944	33823.13754844553	33724.5712973332	33195.79436046331	33709.365981814684	33612.60401942691	35244.22038161456	18137.71862536374	33982.694253400165	33768.89763744888	33583.50442640572	34837.064929096865	32932.69504449916	27778.726008166173	34636.338754148295	33109.31190702789	32767.991763133658	32479.917841903825	32372.319680499015	33570.15707362965	32500.17311589719	33167.40700700579	32566.390926500775	31494.154815443482	35931.02425349466	48969.737022142916	49374.66251599716	31857.759265867506	42638.516283952646	32086.19760119354	33025.30148946898	33132.657804879374	32807.71939379914	33425.405036892014	32161.484698000062	33475.65499583472	32668.43202846464	32552.64158286807	32312.08952144938	32701.525437839457	32500.737084375858	33120.68524873748	33393.42650325166	34652.40033254901	32708.039552019687	34165.619231074474	32798.17259613444	33312.06749232262	64308.744123655444	33190.52948111443	33806.57905262939	33917.83644493011	32915.318680826094	33619.40141564356	35511.35022614256	33967.28207393299	36064.18747555386	36536.94972831737	33416.08113425528	70738.53824974729	35933.12312278588	34882.10499647948	35175.170802755245	35465.88506697839	41152.91001601804	36095.301251265904	39152.49985030046	51968.24359816415	52062.42487861939	54586.79087669011
6	48900.954892794	52966.562126509394	48899.41876081225	4463.530307525502	4297.620650824716	0.0	8216.43818635424	18803.706738928224	49425.75652932763	48894.00567577241	26554.65830120336	17706.315320443355	21552.825646966954	17541.83923749406	17762.901311086778	42081.83467155976	47079.902235011636	13733.47299561246	13351.972925793401	39925.8545925958	40120.90541194564	39894.155226936935	39927.51171081283	26443.457883735042	14918.130756644234	26260.373793219747	16899.026901870922	13736.47335072296	14550.67650836182	13473.472224608879	41982.622065872005	24500.694192861418	52154.7489905194	23633.992306207045	36025.71562909425	16643.48083067449	34952.628313308385	16305.46336267068	23544.7599980105	35153.46969950973	16723.88427705031	21782.019724325386	25270.2970170931	36080.54755128918	14931.017018448696	36047.19499635266	36283.72799507111	33756.8346413402	33923.54696818745	28847.71374871909	34362.06900023309	34263.474223459394	33734.717670434635	34248.25091291029	34151.49887918204	35783.08115557676	18594.687328417087	34521.31487418768	34307.50393459479	34122.07844342723	35375.66897873058	33471.609426818206	28307.4837579039	35175.17121733556	33646.39170811825	33305.344621872835	33016.49681722027	32908.6793428159	34108.728900397655	33036.73852335672	33704.81086275806	33103.706153622144	32031.342372805462	36468.823935769455	49503.48968049603	49908.40548642712	32394.966681922266	43172.117445436845	32623.49449862375	33562.0289186007	33669.60641879101	33344.75371456071	33962.150497773706	32698.777610816385	34012.501465833935	33205.50396734958	33089.65122498712	32849.6684790879	33238.47718141516	33037.77408939705	33657.8176138562	33930.39574160884	35189.06813464016	33245.101433593256	34702.896357872494	33335.153085754115	33848.89499029837	64842.95632949647	33727.56710875829	34343.50935905686	34454.60306877977	33451.81889154249	34156.28750194529	36047.171053916594	34503.739377264246	36600.11577926074	37073.774827747955	33952.95411638771	71275.78337911882	36468.93106951877	35418.83875275072	35712.24821772461	36002.89517646634	41689.61512896657	36632.2892659834	39689.476200645	52505.43409707048	52599.58741801593	55123.99006216122
7	50426.50175628633	54498.69717458475	50424.95124821381	8118.68329229269	8036.581007403185	8216.43818635424	0.0	20244.669655357866	50945.6955356901	50412.135160644044	28379.31256891159	18809.463616068704	22789.035314107867	18647.988837954756	19138.61190497376	43691.59928634581	48599.82478164296	15129.355852709832	14743.532109041465	41432.82024529747	41627.86416804217	41401.10715111447	41434.45487677487	27751.961216019452	16295.309299626482	27578.099762279657	18268.659967496213	15125.75561622575	15945.062583669674	14858.778877349614	43461.23485392627	25832.96061725015	53675.44032186625	24977.0664464689	37487.18373906422	18007.585825788185	36412.93627023485	17669.170508754756	24901.81781376357	36614.08866705486	18088.34077892334	23150.075646187597	26641.315789264598	37538.48154988971	16313.388068947432	37496.73316524748	37733.95852933452	35209.46257711321	35376.219159858425	30249.676810209574	35814.57007088331	35715.889812312555	35187.19287687433	35700.60042845092	35603.87644287154	37235.343439008815	19929.890146352947	35972.78512330227	35758.92569597957	35573.390145259924	36827.08413541989	34924.060552797484	29708.80822844048	36627.34237023484	35092.65340100996	34752.43973679475	34461.12031479779	34353.151020765574	35560.033321221315	34481.19881762605	35152.07568172584	34550.66444920474	33477.90508952414	37917.479258244	50931.5618384655	51336.42439665544	33841.55441737731	44598.502595820624	34070.36983604707	35006.97543049661	35115.23137972259	34790.68279113563	35406.83300428326	34145.63562072528	35457.68788895486	34651.55035624233	34535.47313881428	34297.49960205335	34684.244407724116	34483.69005985728	35104.06877708776	35376.03604129857	36633.199520281974	34691.09240110564	36149.646663557534	34780.873986158884	35293.83740153354	66273.55157522025	35173.46503755916	35788.93713920507	35899.20830882147	34895.003491059586	35601.53526267789	37486.64940672078	35946.704978033194	38040.213729226525	38518.69190220517	35398.10757954147	72722.4112696152	37908.33457891016	36863.27403817641	37158.280600361395	37448.656297997244	43133.937830622264	38077.963884409844	41135.062660664	53951.861969454534	54045.91394096468	56570.4489614474
8	55685.54062283285	59806.47922093973	55683.86445875385	18298.03440584924	18235.862379729624	18803.706738928227	20244.669655357866	0.0	56129.56067823677	55567.689832582735	35626.50707728262	20433.507167598087	24210.109024000645	20272.801920801197	21221.19238272875	50604.54345460102	53782.97503859263	17387.06419777705	16949.972763924045	46406.20140479393	46601.12607567174	46374.26363504183	46407.46423715411	29879.65996646397	18567.62402336341	29754.647313065987	20638.277635765957	17743.92793449396	18524.299247920684	17446.816791964047	47959.761898133605	28096.690687337723	58870.38808739594	27310.904047870525	41691.70241276485	20378.076242663323	40597.76249572038	20088.34546071502	27320.343135587027	40804.24154020438	20520.27550615787	25642.85313387277	29198.680226552864	41682.973107858794	18884.091180859265	41504.373681774	41750.64958657099	39264.05201354778	39431.56334809517	33428.36789563279	39866.98846736535	39766.862277984066	39239.168001903025	39750.43118133129	39654.17751707508	41283.6706521513	22479.208567880203	40007.552279623145	39792.8620475981	39605.43867738742	40860.90936346947	38975.63492602804	32854.380252774514	40674.11590702981	39037.94789155206	38712.06580965996	38378.658201073384	38269.921831706735	39591.95728514848	38395.6823918975	39114.62057711759	38507.93409434294	37428.34748525295	41903.9628619193	54552.91323672737	54956.826535503504	37792.425662080255	48188.51439467784	38026.19000840181	38929.63368674368	39049.494217514744	38730.16657252461	39324.499543319245	38101.15336031968	39384.276215345504	38593.03310281689	38473.08692842384	38269.700691414284	38621.02235319262	38422.917847679964	39049.06471960302	39310.46176335363	40540.89913663168	38631.59147316518	40103.2167120941	38716.75570769131	39215.91589517731	69939.87752151933	39112.35073794558	39719.57837188689	39815.27170771466	38785.791297366544	39529.039065335244	41311.39017185339	39833.60677335359	41876.038722747566	42440.305302342334	39323.90470528663	76673.8606478805	41731.73675312205	40776.31876940922	41099.47152202305	41385.12148612081	47045.0377026695	42012.925948799675	45068.4202658581	57899.85514852952	57992.157603441796	60518.977041138896
9	18125.85205826252	23849.84224592887	18120.05480540234	48930.94120144377	48865.160588759856	49425.756529327606	50945.69553569009	56129.56067823677	0.0	17321.901232247117	61488.51681561284	52519.28994552877	56169.38454668389	52343.77862856131	53473.94373352388	37231.75020655242	12418.75911503669	49068.27184648356	48631.24665447381	16265.170345495435	16461.733426320785	16241.840036890499	16278.87392234939	60595.78062749958	49873.192184422674	60173.1314216485	51548.08350676134	47681.43603564716	49230.013269546784	47273.000446602004	29701.795218454223	57617.3452134189	17248.437431697075	56048.85710377254	29779.97255646237	46607.87444550406	29176.696694377362	46222.779134508644	54964.42041467244	29253.41221831438	46643.90107566772	51734.86850353983	54564.198828744775	31211.40972951623	48595.18765474555	34248.221706060576	34288.309800158575	30893.694253448506	31043.755962287476	46448.757064360136	31546.938495172843	31480.146461584176	30929.205309451158	31489.99841516083	31382.876841438392	33057.67717815142	48116.519058358084	32090.855728402446	31895.318088584416	31751.34633562657	32965.70491679797	30674.935333254747	44971.411022847446	32484.157193913816	33195.118478735	32530.336169397135	33172.950103151314	33080.077440889785	31740.703880127712	33258.24832395388	32864.99525192228	32380.33708022808	31462.049898427787	35102.50667247766	55983.66936797969	56408.908175779	31813.247276793783	50324.540807707825	31931.18745627779	33602.76898735048	33450.09375854842	33011.00097854683	34100.63329940874	32012.959346208987	33959.21451032739	32827.22707381255	32796.19222371941	31795.571493947027	32971.327926330865	32708.797550937234	33201.99235289284	33705.76552479095	35538.94485453597	32887.75934621007	34058.432491190964	33079.71418280175	33889.95953152622	70360.37897880701	33405.45290189408	34199.871029668466	34624.469794545425	34163.48120253755	34080.85797502585	38173.56808002647	35298.904176085845	38489.522036290975	37124.541974062784	33913.71022124121	70677.44126506925	38623.91459601895	35653.550036669665	35339.292477715164	35732.798657997664	41966.338258686184	36394.96870780009	39486.24996100528	51982.85803194642	52115.38986702818	54589.66607337183
10	18982.509312321403	24634.33424913921	18975.593689403446	48399.765373192306	48333.99339269911	48894.00567577241	50412.135160644044	55567.68983258273	17321.901232247117	0.0	61032.465186688394	51942.48986726461	55591.47300647182	51766.914994007835	52902.929058323134	37061.065347916505	12465.649957629787	48495.10934396957	48057.64619541788	15738.301875429477	15935.515837177376	15715.28937912235	15752.786057040126	60015.16616955649	49296.45160797582	59591.13592689644	50969.45718334675	47100.069487808505	48653.27197994539	46690.15432815976	29047.576817303227	57030.72633109578	21072.911780097922	55458.27870407534	28845.678629458926	46004.446626686986	28347.5877253661	45619.09447281419	54368.121507070886	28418.239782696484	46040.23052901917	51131.25015142198	53955.71525131786	30407.950868080894	48011.33784179948	33452.253179257226	33491.083775182706	30089.690710032162	30239.63875717559	45787.20802033036	30743.194935664505	30676.679193775573	30125.522433362014	30686.625024423676	30579.373067473978	32254.27144248783	47510.21585675772	31287.18242425676	31091.76214287216	30948.00587714833	32162.03080758622	29871.352999502415	44286.47638468191	31681.111816798453	32405.699813922492	31738.821913088796	32387.326963152816	32294.542252072715	30937.359037662336	32473.017986378472	32073.043108119546	31589.075489861785	30671.840219251004	34307.21529829751	55236.49477566271	55661.85778260931	31022.893184613164	49581.458436449066	31140.075992274364	32816.36953035745	32661.978679048934	32222.160857499337	33314.729718179224	31221.871430648105	33172.130561025486	32038.071519571324	32007.594193757082	31001.63085286	32183.02573585399	31919.965210509465	32412.294034183724	32917.59253475245	34754.30915971332	32098.722457953267	33267.53444349864	32291.361418979148	33103.423729196365	69607.32145482016	32616.647604486538	33412.189031844355	33838.72068229415	33381.05156034252	33293.60665194888	37399.792221091004	34516.98938687099	37714.301675869974	36338.05743752687	33126.67415751916	69886.82041979839	37850.31261446629	34868.19710649156	34550.15121372809	34944.31578931868	41181.24753271833	35606.69376766993	38698.1743566231	51192.72516261145	51325.50106888583	53799.45795592209
