"Coord1","Coord2","Cost","Length"
"400357.6153845603-1249836.3541633538","401547.6153845603-1244956.3541633538","5022.997113278087","5022.997113278087"
"342047.6153845603-1041216.3541633543","349187.6153845603-1036336.3541633543","8648.352444252027","8648.352444252027"
"543157.6153845603-1014376.3541633543","545537.6153845603-1007056.3541633543","7697.194294026883","7697.194294026883"
"-345772.3846154392-2334416.3541633515","-294602.3846154393-2356376.3541633515","55683.125810248785","55683.125810248785"
"-238672.38461543928-860656.3541633545","-226772.38461543934-927756.3541633545","68147.046891263","68147.046891263"
"962037.6153845601-1297416.3541633536","981077.6153845601-1291316.3541633536","19993.2888740197","19993.2888740197"
"236137.61538456043-1098556.354163354","244467.61538456043-1091236.354163354","11089.2425349976","11089.2425349976"
"528877.6153845603-1182736.3541633538","530067.6153845603-1177856.3541633538","5022.997113278087","5022.997113278087"
"261127.61538456043-924096.3541633545","264697.6153845604-921656.3541633545","4324.176222126013","4324.176222126013"
"-126812.38461543934-950936.3541633543","70727.61538456054-988756.3541633543","201127.82999873476","201127.82999873476"
"-529032.3846154391-1917176.3541633524","-513562.3846154391-1908636.3541633524","17670.667785910075","17670.667785910075"
"442007.6153845603-1082696.354163354","451527.6153845603-1069276.354163354","16453.777681736192","16453.777681736192"
"785917.6153845601-1181516.3541633538","804957.6153845601-1154676.354163354","32907.555363472195","32907.555363472195"
"342047.6153845603-1076596.354163354","358707.6153845603-1093676.354163354","23859.63117904382","23859.63117904382"
"85007.61538456054-886276.3541633545","127847.61538456054-933856.3541633545","64024.38597909393","64024.38597909393"
"969177.6153845601-1352316.3541633536","989407.6153845601-1384036.3541633536","37621.952368264996","37621.952368264996"
"551487.6153845603-744756.3541633547","562197.6153845603-902136.3541633545","157743.99671619813","157743.99671619813"
"-57792.38461543934-856996.3541633545","-37562.384615439456-928976.3541633545","74768.79897390351","74768.79897390351"
"443197.6153845603-1024136.3541633543","494367.6153845603-987536.3541633543","62912.07276826921","62912.07276826921"
"149267.61538456054-822836.3541633547","154027.61538456043-820396.3541633547","5348.9438209798855","5348.9438209798855"
"543157.6153845603-764276.3541633547","545537.6153845603-756956.3541633547","7697.194294026883","7697.194294026883"
"-89922.38461543934-1779316.3541633526","-85162.38461543934-1796396.3541633526","17730.877022866072","17730.877022866072"
"-423122.38461543916-1809816.3541633526","-395752.3846154392-1801276.3541633526","28671.388177065943","28671.388177065943"
"556247.6153845603-1005836.3541633543","788297.6153845601-1365736.3541633536","428223.32082687813","428223.32082687813"
"157597.61538456043-1110756.354163354","194487.61538456043-1103436.354163354","37609.23423841544","37609.23423841544"
"183777.61538456043-1185176.3541633538","204007.61538456043-1203476.3541633538","27278.98275229485","27278.98275229485"
"-87542.38461543934-1776876.3541633526","-75642.38461543934-1770776.3541633526","13372.35955244997","13372.35955244997"
"612177.6153845603-1645116.3541633529","616937.6153845603-1646336.3541633529","4913.857954804962","4913.857954804962"
"458667.6153845603-1022916.3541633543","463427.6153845603-1021696.3541633543","4913.857954804962","4913.857954804962"
"-12572.384615439456-1862276.3541633524","39787.615384560544-1759796.3541633526","115081.36252234744","115081.36252234744"
"455097.6153845603-1137596.354163354","456287.6153845603-1155896.354163354","18338.65044107663","18338.65044107663"
"495557.6153845603-1050976.3541633543","506267.6153845603-1054636.3541633543","11318.113800452795","11318.113800452795"
"-149422.38461543934-2246576.3541633515","-143472.38461543934-2224616.3541633515","22751.79333591091","22751.79333591091"
"-82782.38461543934-900916.3541633545","-31612.384615439456-900916.3541633545","51169.99999999988","51169.99999999988"
"-317212.3846154392-2020876.3541633522","-269612.3846154393-2011116.3541633522","48590.3035594551","48590.3035594551"
"-82782.38461543934-1817136.3541633526","-79212.38461543934-1812256.3541633526","6046.428698000167","6046.428698000167"
"785917.6153845601-1181516.3541633538","796627.6153845601-1153456.354163354","30034.44189592986","30034.44189592986"
"-404082.3846154392-2151416.354163352","-401702.3846154392-2135556.354163352","16037.580864955911","16037.580864955911"
"493177.6153845603-1181516.3541633538","537207.6153845603-1308396.3541633536","134302.55135327825","134302.55135327825"
"408687.6153845603-1054636.3541633543","437247.6153845603-1060736.354163354","29204.170934987986","29204.170934987986"
"409877.6153845603-1052196.3541633543","437247.6153845603-1055856.3541633543","27613.628881405646","27613.628881405646"
"869217.6153845601-1517016.354163353","870407.6153845601-1526776.354163353","9832.278474494098","9832.278474494098"
"298017.6153845603-941176.3541633545","319437.6153845603-941176.3541633545","21420.0","21420.0"
"384887.6153845603-1157116.354163354","396787.6153845603-1182736.3541633538","28248.79466455141","28248.79466455141"
"571717.6153845603-1232756.3541633538","575287.6153845603-1215676.3541633538","17449.105994290938","17449.105994290938"
"-89922.38461543934-1779316.3541633526","-87542.38461543934-1776876.3541633526","3408.518739863403","3408.518739863403"
"93337.61538456054-886276.3541633545","129037.61538456054-908236.3541633545","41913.38211120644","41913.38211120644"
"-87542.38461543934-1795176.3541633526","-44702.384615439456-1776876.3541633526","46584.928893366254","46584.928893366254"
"835897.6153845601-1787856.3541633526","837087.6153845601-1793956.3541633526","6214.989943676498","6214.989943676498"
"563387.6153845603-944836.3541633545","574097.6153845603-946056.3541633543","10779.262497963366","10779.262497963366"
"395597.6153845603-1172976.354163354","396787.6153845603-1177856.3541633538","5022.997113277861","5022.997113277861"
"339667.6153845603-1098556.354163354","350377.6153845603-1076596.354163354","24432.47224494484","24432.47224494484"
"436057.6153845603-1019256.3541633543","451527.6153845603-1024136.3541633543","16221.445681566116","16221.445681566116"
"85007.61538456054-886276.3541633545","123087.61538456054-936296.3541633545","62865.62494718398","62865.62494718398"
"-83972.38461543934-1820796.3541633526","-36372.384615439456-1822016.3541633526","47615.63188701783","47615.63188701783"
"-85162.38461543934-1796396.3541633526","-75642.38461543934-1770776.3541633526","27331.571487933146","27331.571487933146"
"552677.6153845603-1043656.3541633543","653827.6153845603-1105876.354163354","118754.58264841813","118754.58264841813"
"550297.6153845603-1149796.354163354","551487.6153845603-1148576.354163354","1704.2593699317015","1704.2593699317015"
"563387.6153845603-944836.3541633545","677627.6153845601-1026576.3541633543","140471.36790107764","140471.36790107764"
"904917.6153845601-2371016.3541633515","906107.6153845601-2368576.3541633515","2714.7191383272047","2714.7191383272047"
"227807.61538456043-920436.3541633545","264697.6153845604-921656.3541633545","36910.167975776","36910.167975776"
"428917.6153845603-1168096.354163354","493177.6153845603-1181516.3541633538","65646.35557287239","65646.35557287239"
"-87542.38461543934-1795176.3541633526","-44702.384615439456-1786636.3541633526","43682.91656929503","43682.91656929503"
"785917.6153845601-1215676.3541633538","794247.6153845601-1222996.3541633538","11089.2425349976","11089.2425349976"
"-333872.3846154392-1318156.3541633536","-330302.3846154392-1582896.354163353","264764.0695033972","264764.0695033972"
"75487.61538456054-1083916.354163354","83817.61538456054-1057076.3541633543","28102.926893830605","28102.926893830605"
"563387.6153845603-957036.3541633543","634787.6153845603-1010716.3541633543","89328.0605409073","89328.0605409073"
"613367.6153845603-1197376.3541633538","620507.6153845603-1190056.3541633538","10225.55621959021","10225.55621959021"
"362277.6153845603-1174196.3541633538","384887.6153845603-1157116.354163354","28336.16946589627","28336.16946589627"
"137367.61538456054-985096.3541633543","223047.61538456043-968016.3541633543","87365.83313859017","87365.83313859017"
"-107772.38461543934-866756.3541633545","-39942.384615439456-930196.3541633545","92873.79878092628","92873.79878092628"
"534827.6153845603-1118076.354163354","543157.6153845603-1125396.354163354","11089.2425349976","11089.2425349976"
"-658742.384615439-2211196.354163352","-651602.384615439-2191676.354163352","20784.850252046563","20784.850252046563"
"325387.6153845603-1024136.3541633543","328957.6153845603-1016816.3541633543","8144.157414981613","8144.157414981613"
"873977.6153845601-1551176.354163353","876357.6153845601-1560936.354163353","10045.994226556175","10045.994226556175"
"455097.6153845603-1137596.354163354","458667.6153845603-1133936.354163354","5112.778109795105","5112.778109795105"
"415827.6153845603-978996.3541633543","443197.6153845603-974116.3541633543","27801.642037836544","27801.642037836544"
"-316022.3846154392-2008676.3541633522","-269612.3846154393-2011116.3541633522","46474.09708644155","46474.09708644155"
"-249382.38461543928-896036.3541633545","-248192.38461543928-892376.3541633545","3848.5971470134414","3848.5971470134414"
"-304122.3846154393-2002576.3541633522","-273182.3846154393-2030636.3541633522","41768.97413152494","41768.97413152494"
"-562352.3846154391-1159556.354163354","-555212.3846154391-1172976.354163354","15201.184164399825","15201.184164399825"
"619317.6153845603-1181516.3541633538","620507.6153845603-1190056.3541633538","8622.511235133301","8622.511235133301"
"156407.61538456043-1107096.354163354","193297.61538456043-1113196.354163354","37390.936067448216","37390.936067448216"
"-223202.38461543934-2234376.3541633515","-187502.38461543934-2252676.3541633515","40117.07865734991","40117.07865734991"
"-250572.38461543928-898476.3541633545","-249382.38461543928-896036.3541633545","2714.7191383272047","2714.7191383272047"
"563387.6153845603-944836.3541633545","643117.6153845603-1016816.3541633543","107415.05155237773","107415.05155237773"
"-302932.3846154393-2327096.3541633515","-294602.3846154393-2356376.3541633515","30441.867551121104","30441.867551121104"
"-607572.3846154391-2026976.3541633522","-586152.3846154391-2017216.3541633522","23538.7765187573","23538.7765187573"
"837087.6153845601-1793956.3541633526","845417.6153845601-1785416.3541633526","11929.81558952191","11929.81558952191"
"350377.6153845603-1076596.354163354","356327.6153845603-1097336.354163354","21576.610021038985","21576.610021038985"
"411067.6153845603-1179076.3541633538","537207.6153845603-1308396.3541633536","180651.4932127602","180651.4932127602"
"-404082.3846154392-2151416.354163352","-398132.3846154392-2158736.354163352","9433.180799709078","9433.180799709078"
"388457.6153845603-637396.3541633552","393217.6153845603-637396.3541633552","4760.0","4760.0"
"12417.615384560544-1762236.3541633526","63587.615384560544-1843976.3541633524","96435.45250580806","96435.45250580806"
"209957.61538456043-1136376.354163354","246847.61538456043-1147356.354163354","38489.38165260648","38489.38165260648"
"869217.6153845601-1506036.3541633533","877547.6153845601-1495056.3541633533","13782.209547093673","13782.209547093673"
"443197.6153845603-1070496.354163354","459857.6153845603-1090016.354163354","25662.930463998066","25662.930463998066"
"317057.6153845603-1119296.354163354","336097.6153845603-1136376.354163354","25578.27202920479","25578.27202920479"
"157597.61538456043-1099776.354163354","183777.61538456043-1116856.354163354","31258.899532773063","31258.899532773063"
"146887.61538456054-850896.3541633545","264697.6153845604-921656.3541633545","137426.97588173865","137426.97588173865"
"-169652.38461543934-2125796.354163352","-123242.38461543934-2141656.354163352","49045.15980196211","49045.15980196211"
"-79212.38461543934-1812256.3541633526","-45892.384615439456-1815916.3541633526","33520.41169198242","33520.41169198242"
"614557.6153845603-1176636.3541633538","619317.6153845603-1181516.3541633538","6817.037479726806","6817.037479726806"
"443197.6153845603-1086356.354163354","465807.6153845603-1070496.354163354","27617.959736374443","27617.959736374443"
"950137.6153845601-1513356.3541633533","954897.6153845601-1504816.3541633533","9776.972946674241","9776.972946674241"
"613367.6153845603-1197376.3541633538","614557.6153845603-1176636.3541633538","20774.11129266424","20774.11129266424"
"-51842.38461543934-1798836.3541633526","-17332.384615439456-1814696.3541633526","37979.99078462226","37979.99078462226"
"537207.6153845603-1099776.354163354","539587.6153845603-1124176.354163354","24515.798987591654","24515.798987591654"
"408687.6153845603-1104656.354163354","422967.6153845603-1114416.354163354","17296.704888504053","17296.704888504053"
"-349342.3846154392-2178256.354163352","-330302.3846154392-2175816.354163352","19195.707853580185","19195.707853580185"
"434867.6153845603-1015596.3541633543","495557.6153845603-989976.3541633543","65876.09961131579","65876.09961131579"
"525307.6153845603-842356.3541633545","551487.6153845603-744756.3541633547","101050.24690716967","101050.24690716967"
"211147.61538456043-1131496.354163354","224237.61538456043-1124176.354163354","14997.68315440755","14997.68315440755"
"56447.615384560544-1000956.3541633543","70727.61538456054-988756.3541633543","18781.863592306276","18781.863592306276"
"-350532.3846154392-1193716.3541633538","-346962.3846154392-1177856.3541633538","16256.829334159844","16256.829334159844"
"-29232.384615439456-938736.3541633545","61207.615384560544-966796.3541633543","94692.96277971234","94692.96277971234"
"-247002.38461543928-2236816.3541633515","-192262.38461543934-2256336.3541633515","58116.24557729098","58116.24557729098"
"326577.6153845603-608116.3541633552","393217.6153845603-637396.3541633552","72788.79034576684","72788.79034576684"
"-275562.3846154393-855776.3541633545","-264852.3846154393-833816.3541633545","24432.47224494484","24432.47224494484"
"543157.6153845603-1014376.3541633543","585997.6153845603-1085136.354163354","82717.85297020206","82717.85297020206"
"211147.61538456043-1225436.3541633538","218287.61538456043-1204696.3541633538","21934.611918153463","21934.611918153463"
"539587.6153845603-1097336.354163354","539587.6153845603-1124176.354163354","26840.0","26840.0"
"-183932.38461543934-2061136.354163352","-180362.38461543934-2095296.354163352","34346.040528713056","34346.040528713056"
"442007.6153845603-1002176.3541633543","495557.6153845603-989976.3541633543","54922.14944810518","54922.14944810518"
"-350532.3846154392-2189236.354163352","-333872.3846154392-2218516.354163352","33687.89099958618","33687.89099958618"
"790677.6153845601-1774436.3541633526","799007.6153845601-1820796.3541633526","47102.4256275619","47102.4256275619"
"822807.6153845601-1680496.3541633529","826377.6153845601-1680496.3541633529","3570.0","3570.0"
"-366002.3846154392-1257156.3541633538","-330302.3846154392-1582896.354163353","327690.4600381274","327690.4600381274"
"402737.6153845603-1109536.354163354","414637.6153845603-1104656.354163354","12861.741717201447","12861.741717201447"
"264697.6153845604-1273016.3541633538","298017.6153845603-1202256.3541633538","78212.53096531266","78212.53096531266"
"-66122.38461543934-1809816.3541633526","-42322.384615439456-1817136.3541633526","24900.24899473888","24900.24899473888"
"833517.6153845601-1542636.354163353","864457.6153845601-1541416.354163353","30964.043663578566","30964.043663578566"
"179017.61538456043-1188836.3541633538","198057.61538456043-1190056.3541633538","19079.046097748178","19079.046097748178"
"-126812.38461543934-943616.3541633545","-126812.38461543934-950936.3541633543","7319.999999999767","7319.999999999767"
"915627.6153845601-2188016.354163352","915627.6153845601-2190456.354163352","2440.0","2440.0"
"-182742.38461543934-2144096.354163352","-113722.38461543934-2177036.354163352","76477.47380765136","76477.47380765136"
"477707.6153845603-982656.3541633543","491987.6153845603-983876.3541633543","14332.02009487846","14332.02009487846"
"-132762.38461543934-1748816.3541633526","-106582.38461543934-1746376.3541633526","26293.459262713986","26293.459262713986"
"134987.61538456054-989976.3541633543","136177.61538456054-1003396.3541633543","13472.657495832067","13472.657495832067"
"67157.61538456054-2391756.3541633515","67157.61538456054-2394196.3541633515","2440.0","2440.0"
"411067.6153845603-1179076.3541633538","428917.6153845603-1168096.354163354","20956.691055603096","20956.691055603096"
"170687.61538456043-957036.3541633543","221857.61538456043-970456.3541633543","52900.52268172782","52900.52268172782"
"-352912.3846154392-1180296.3541633538","-344582.3846154392-1179076.3541633538","8418.865719323476","8418.865719323476"
"415827.6153845603-977776.3541633543","446767.6153845603-987536.3541633543","32442.891363132232","32442.891363132232"
"965607.6153845601-1484076.3541633533","967987.6153845601-1484076.3541633533","2380.0","2380.0"
"875167.6153845601-1549956.354163353","882307.6153845601-1549956.354163353","7140.0","7140.0"
"891827.6153845601-1554836.354163353","894207.6153845601-1578016.354163353","23301.862586497242","23301.862586497242"
"942997.6153845601-1340116.3541633536","950137.6153845601-1340116.3541633536","7140.0","7140.0"
"-330302.3846154392-1582896.354163353","-318402.3846154392-1578016.354163353","12861.741717201447","12861.741717201447"
"236137.61538456043-1175416.3541633538","301587.6153845603-1208356.3541633538","73271.72783550272","73271.72783550272"
"541967.6153845603-1126616.354163354","544347.6153845603-1152236.354163354","25730.30897599172","25730.30897599172"
"480087.6153845603-1013156.3541633543","494367.6153845603-987536.3541633543","29330.918840022725","29330.918840022725"
"85007.61538456054-931416.3541633545","133797.61538456054-913116.3541633545","52109.05967295898","52109.05967295898"
"332527.6153845603-1118076.354163354","336097.6153845603-1136376.354163354","18644.969831029495","18644.969831029495"
"42167.615384560544-864316.3541633545","56447.615384560544-886276.3541633545","26194.65594353169","26194.65594353169"
"475327.6153845603-1136376.354163354","506267.6153845603-1171756.354163354","47000.29787139652","47000.29787139652"
"-344582.3846154392-1179076.3541633538","-344582.3846154392-1193716.3541633538","14640.0","14640.0"
"559817.6153845603-900916.3541633545","572907.6153845603-900916.3541633545","13090.0","13090.0"
"219477.61538456043-1081476.354163354","244467.61538456043-1086356.354163354","25462.020736775783","25462.020736775783"
"-66122.38461543934-1800056.3541633526","-47082.384615439456-1771996.3541633526","33909.95723972526","33909.95723972526"
"102857.61538456054-937516.3541633545","131417.61538456054-930196.3541633545","29483.14772882977","29483.14772882977"
"364657.6153845603-1154676.354163354","396787.6153845603-1182736.3541633538","42657.94767683962","42657.94767683962"
"143317.61538456054-842356.3541633545","277787.6153845604-904576.3541633545","148167.1667408133","148167.1667408133"
"-366002.3846154392-1257156.3541633538","-362432.3846154392-1258376.3541633538","3772.7046001509316","3772.7046001509316"
"-285082.3846154393-898476.3541633545","-277942.3846154393-902136.3541633545","8023.415731469983","8023.415731469983"
"965607.6153845601-1484076.3541633533","971557.6153845601-1486516.3541633533","6430.870858600723","6430.870858600723"
"-255332.38461543928-2026976.3541633522","-210112.38461543934-2058696.354163352","55235.91947274871","55235.91947274871"
"439627.6153845603-1022916.3541633543","487227.6153845603-1009496.3541633543","49455.60028955265","49455.60028955265"
"380127.6153845603-1154676.354163354","396787.6153845603-1185176.3541633538","34753.49766570245","34753.49766570245"
"143317.61538456054-842356.3541633545","267077.6153845604-874076.3541633545","127760.30682492889","127760.30682492889"
"-254142.38461543928-2240476.3541633515","-239862.38461543928-2235596.3541633515","15090.818400603726","15090.818400603726"
"896587.6153845601-1456016.3541633533","900157.6153845601-1460896.3541633533","6046.428698000167","6046.428698000167"
"-362432.3846154392-1258376.3541633538","-318402.3846154392-1578016.354163353","322658.28751172585","322658.28751172585"
"555057.6153845603-1047316.3541633543","658587.6153845603-1159556.354163354","152696.6879143092","152696.6879143092"
"137367.61538456054-985096.3541633543","175447.61538456043-952156.3541633543","50350.07447859428","50350.07447859428"
"194487.61538456043-1103436.354163354","194487.61538456043-1105876.354163354","2440.0","2440.0"
"-316022.3846154392-2008676.3541633522","-308882.3846154392-2026976.3541633522","19643.563831443622","19643.563831443622"
"-226772.38461543934-927756.3541633545","-223202.38461543934-930196.3541633545","4324.176222126013","4324.176222126013"
"528877.6153845603-1182736.3541633538","550297.6153845603-1191276.3541633538","23059.661749470655","23059.661749470655"
"256367.61538456043-974116.3541633543","264697.6153845604-981436.3541633543","11089.2425349976","11089.2425349976"
"891827.6153845601-1554836.354163353","895397.6153845601-1554836.354163353","3570.0","3570.0"
"912057.6153845601-1538976.354163353","937047.6153845601-1517016.354163353","33267.7276049928","33267.7276049928"
"-317212.3846154392-2020876.3541633522","-308882.3846154392-2026976.3541633522","10324.674329004281","10324.674329004281"
"541967.6153845603-1096116.354163354","563387.6153845603-1103436.354163354","22636.22760090559","22636.22760090559"
"539587.6153845603-1124176.354163354","546727.6153845603-1125396.354163354","7243.479826713125","7243.479826713125"
"438437.6153845603-1021696.3541633543","491987.6153845603-983876.3541633543","65558.78964715563","65558.78964715563"
"-183932.38461543934-924096.3541633545","-182742.38461543934-916776.3541633545","7416.0973564267615","7416.0973564267615"
"527687.6153845603-1138816.354163354","538397.6153845603-1151016.354163354","16234.041394551143","16234.041394551143"
"528877.6153845603-1182736.3541633538","534827.6153845603-1193716.3541633538","12488.510719857672","12488.510719857672"
"909677.6153845601-2190456.354163352","912057.6153845601-2190456.354163352","2380.0","2380.0"
"550297.6153845603-1210796.3541633538","574097.6153845603-1230316.3541633538","30781.007131021557","30781.007131021557"
"-173222.38461543934-2245356.3541633515","-139902.38461543934-2239256.3541633515","33873.77156444201","33873.77156444201"
"415827.6153845603-986316.3541633543","428917.6153845603-996076.3541633543","16328.06479653973","16328.06479653973"
"-482622.38461543916-2361256.3541633515","-473102.38461543916-2363696.3541633515","9827.715909609924","9827.715909609924"
"591947.6153845603-1035116.3541633543","797817.6153845601-1329136.3541633536","358929.2650369979","358929.2650369979"
"607417.6153845603-1198596.3541633538","613367.6153845603-1197376.3541633538","6073.787944931894","6073.787944931894"
"315867.6153845603-1121736.354163354","337287.6153845603-1124176.354163354","21558.524995926786","21558.524995926786"
"-593292.3846154391-2002576.3541633522","-586152.3846154391-2017216.3541633522","16288.314829963227","16288.314829963227"
"489607.6153845603-1037556.3541633543","512217.6153845603-1031456.3541633543","23418.413695210016","23418.413695210016"
"760927.6153845601-2616236.354163351","787107.6153845601-2608916.354163351","27184.090935692515","27184.090935692515"
"607417.6153845603-1198596.3541633538","619317.6153845603-1181516.3541633538","20816.73365348176","20816.73365348176"
"227807.61538456043-1149796.354163354","230187.61538456043-1125396.354163354","24515.798987591654","24515.798987591654"
"453907.6153845603-1142476.354163354","459857.6153845603-1133936.354163354","10408.36682674088","10408.36682674088"
"63587.615384560544-1843976.3541633524","64777.615384560544-1797616.3541633526","46375.27034961606","46375.27034961606"
"578857.6153845603-1654876.3541633529","578857.6153845603-1679276.3541633529","24400.0","24400.0"
"-338632.3846154392-2173376.354163352","-317212.3846154392-2231936.3541633515","62354.550756139244","62354.550756139244"
"332527.6153845603-1015596.3541633543","349187.6153845603-1036336.3541633543","26602.69159314523","26602.69159314523"
"236137.61538456043-1098556.354163354","238517.61538456043-1079036.354163354","19664.556948988196","19664.556948988196"
"420587.6153845603-708156.3541633547","481277.6153845603-776476.3541633547","91383.25065349777","91383.25065349777"
"536017.6153845603-1214456.3541633538","559817.6153845603-1209576.3541633538","24295.151779727577","24295.151779727577"
"215907.61538456043-1181516.3541633538","256367.61538456043-1273016.3541633538","100046.29728280802","100046.29728280802"
"471757.6153845603-1135156.354163354","502697.6153845603-1176636.3541633538","51748.17871191198","51748.17871191198"
"220667.61538456043-1079036.354163354","244467.61538456043-1086356.354163354","24900.248994738988","24900.248994738988"
"-175602.38461543934-2241696.3541633515","-139902.38461543934-2239256.3541633515","35783.28660142889","35783.28660142889"
"362277.6153845603-1174196.3541633538","364657.6153845603-1154676.354163354","19664.556948987967","19664.556948987967"
"963227.6153845601-2457636.3541633515","971557.6153845601-2435676.3541633515","23486.815450375558","23486.815450375558"
"-285082.3846154393-2031856.3541633522","-273182.3846154393-2030636.3541633522","11962.374346257518","11962.374346257518"
"-249382.38461543928-2025756.3541633522","-212492.38461543934-2040396.3541633522","39688.81076575608","39688.81076575608"
"553867.6153845603-1209576.3541633538","570527.6153845603-1212016.3541633538","16837.73143864695","16837.73143864695"
"-126812.38461543934-943616.3541633545","-123242.38461543934-955816.3541633543","12711.604934074781","12711.604934074781"
"-173222.38461543934-2245356.3541633515","-172032.38461543934-2228276.3541633515","17121.404732089013","17121.404732089013"
"760927.6153845601-2616236.354163351","788297.6153845601-2610136.354163351","28041.52100011695","28041.52100011695"
"339667.6153845603-1098556.354163354","358707.6153845603-1081476.354163354","25578.27202920479","25578.27202920479"
"-576632.3846154391-1171756.354163354","-571872.3846154391-1164436.354163354","8731.55198117723","8731.55198117723"
"243277.61538456043-976556.3541633543","263507.6153845604-978996.3541633543","20376.616500292683","20376.616500292683"
"976317.6153845601-1351096.3541633536","988217.6153845601-1382816.3541633536","33878.730790866415","33878.730790866415"
"227807.61538456043-1149796.354163354","249227.61538456043-1142476.354163354","22636.22760090559","22636.22760090559"
"-361242.3846154392-1703676.3541633529","-342202.3846154392-1712216.3541633529","20867.515424697787","20867.515424697787"
"143317.61538456054-1728076.3541633529","243277.61538456043-1779316.3541633526","112327.82024057956","112327.82024057956"
"415827.6153845603-978996.3541633543","442007.6153845603-993636.3541633543","29995.3663088151","29995.3663088151"
"321817.6153845603-1116856.354163354","336097.6153845603-1121736.354163354","15090.818400603726","15090.818400603726"
"-173222.38461543934-2245356.3541633515","-141092.38461543934-2241696.3541633515","32337.787493890177","32337.787493890177"
"-82782.38461543934-1828116.3541633524","-35182.384615439456-1824456.3541633526","47740.502720436314","47740.502720436314"
"-82782.38461543934-1828116.3541633524","-39942.384615439456-1818356.3541633526","43937.71955848398","43937.71955848398"
"428917.6153845603-1248616.3541633538","440817.6153845603-1288876.3541633536","41981.87227840108","41981.87227840108"
"497937.6153845603-2290496.3541633515","499127.6153845603-2280736.3541633515","9832.278474494098","9832.278474494098"
"543157.6153845603-764276.3541633547","577667.6153845603-897256.3541633545","137384.93549148663","137384.93549148663"
"-45892.384615439456-1815916.3541633526","-36372.384615439456-1822016.3541633526","11306.652908796661","11306.652908796661"
"794247.6153845601-1155896.354163354","794247.6153845601-1222996.3541633538","67099.99999999977","67099.99999999977"
"136177.61538456054-1003396.3541633543","158787.61538456043-1007056.3541633543","22904.31618712933","22904.31618712933"
"243277.61538456043-976556.3541633543","264697.6153845604-992416.3541633543","26652.504572741378","26652.504572741378"
"81437.61538456054-927756.3541633545","134987.61538456054-921656.3541633545","53896.31248981696","53896.31248981696"
"889447.6153845601-1527996.354163353","896587.6153845601-1520676.354163353","10225.55621959021","10225.55621959021"
"533637.6153845603-1108316.354163354","539587.6153845603-1124176.354163354","16939.365395433208","16939.365395433208"
"156407.61538456043-1008276.3541633543","223047.61538456043-968016.3541633543","77857.28739174003","77857.28739174003"
"469377.6153845603-2290496.3541633515","499127.6153845603-2280736.3541633515","31310.06387729032","31310.06387729032"
"-175602.38461543934-2125796.354163352","-166082.38461543934-2127016.354163352","9597.853926790092","9597.853926790092"
"960847.6153845601-2522296.354163351","967987.6153845601-2508876.354163351","15201.184164399825","15201.184164399825"
"570527.6153845603-944836.3541633545","664537.6153845601-1026576.3541633543","124576.51343652188","124576.51343652188"
"543157.6153845603-1014376.3541633543","668107.6153845601-1179076.3541633538","206733.14320640458","206733.14320640458"
"834707.6153845601-1545076.354163353","864457.6153845601-1541416.354163353","29974.29065048913","29974.29065048913"
"-175602.38461543934-2241696.3541633515","-172032.38461543934-2228276.3541633515","13886.73107682294","13886.73107682294"
"-658742.384615439-2211196.354163352","-652792.384615439-2205096.354163352","8521.296849658507","8521.296849658507"
"-175602.38461543934-2241696.3541633515","-141092.38461543934-2241696.3541633515","34510.0","34510.0"
"-532602.3846154391-1915956.3541633524","-513562.3846154391-1908636.3541633524","20398.62740480349","20398.62740480349"
"530067.6153845603-1144916.354163354","538397.6153845603-1151016.354163354","10324.674329004281","10324.674329004281"
"325387.6153845603-1031456.3541633543","327767.6153845603-1019256.3541633543","12429.979887352996","12429.979887352996"
"392027.6153845603-1194936.3541633538","396787.6153845603-1177856.3541633538","17730.877022866072","17730.877022866072"
"415827.6153845603-1171756.354163354","493177.6153845603-1181516.3541633538","77963.32535237318","77963.32535237318"
"-175602.38461543934-2241696.3541633515","-147042.38461543934-2223396.354163352","33919.958726389734","33919.958726389734"
"500317.6153845603-1053416.3541633543","514597.6153845603-1032676.3541633543","25180.667187348314","25180.667187348314"
"219477.61538456043-972896.3541633543","223047.61538456043-968016.3541633543","6046.428698000167","6046.428698000167"
"458667.6153845603-1022916.3541633543","495557.6153845603-989976.3541633543","49456.19981357241","49456.19981357241"
"325387.6153845603-1031456.3541633543","339667.6153845603-1041216.3541633543","17296.704888504053","17296.704888504053"
"-126812.38461543934-943616.3541633545","52877.615384560544-961916.3541633543","180619.4510566344","180619.4510566344"
"123087.61538456054-936296.3541633545","134987.61538456054-915556.3541633545","23911.45332262345","23911.45332262345"
"-488572.38461543916-2364916.3541633515","-470722.38461543916-2368576.3541633515","18221.36383479568","18221.36383479568"
"215907.61538456043-1181516.3541633538","302777.6153845603-1226656.3541633538","97897.99027559238","97897.99027559238"
"570527.6153845603-1673176.3541633529","574097.6153845603-1657316.3541633529","16256.829334159844","16256.829334159844"
"-594482.3846154391-1153456.354163354","-576632.3846154391-1171756.354163354","25563.890548975523","25563.890548975523"
"544347.6153845603-885056.3541633545","577667.6153845603-897256.3541633545","35483.26929695177","35483.26929695177"
"264697.6153845604-1273016.3541633538","301587.6153845603-1231536.3541633538","55510.922348669286","55510.922348669286"
