"ID1","ID2","Dist","DistM","BC_d110000_p0.5_beta0_Clunulatus","BC_d110000_p0.5_beta1_Clunulatus"
"38","41","1220.0","1220.0","1.0249096713771506","9.4892240726312243E17"
"38","39","342728.6856975936","342728.6856975936","0.11536557350207653","6.3256276948078856E16"
"38","45","297430.9526596042","297430.9526596042","0.17063307937752964","1.66996453741355552E17"
"38","47","631538.8923098875","631538.8923098875","0.04946703939537994","1.0218625421640404E16"
"38","46","594160.0407297681","594160.0407297681","0.02761043263185482","1.7594514128937376E16"
"36","70","650969.0807557595","650969.0807557595","0.07666018509247115","1.10368476517972E17"
"36","67","643704.8476592347","643704.8476592347","0.022882929406790282","9.269959384293928E15"
"36","63","334783.86117015814","334783.86117015814","0.13320293393673824","6.4139935075902605E17"
"36","43","279833.7770891854","279833.7770891854","0.17147338487029248","8.1473835716435664E16"
"36","68","618844.3746209532","618844.3746209532","0.06937852104820168","1.00728074252493696E17"
"36","50","201645.09937015566","201645.09937015566","0.30186846280959384","2.07485757259867187E18"
"36","38","1220.0","1220.0","1.0939434189513482","9.8808744173943168E17"
"36","57","34967.196055732005","34967.196055732005","0.8644449613811049","3.3749764796757663E18"
"36","42","67867.40970451134","67867.40970451134","0.6725435291433554","3.5521698428319008E17"
"36","41","9760.0","9760.0","0.9971560743213995","1.13522317703079642E18"
"36","39","312390.4588811891","312390.4588811891","0.13966928917771165","9.154818937237632E16"
"36","45","261523.3238164426","261523.3238164426","0.20574195690309283","2.1882294730891488E17"
"36","46","624315.8195176538","624315.8195176538","0.06616810580895315","3.1082621553967428E16"
"40","50","551882.3237792633","551882.3237792633","0.05628558031843182","2.553421569472808E16"
"40","69","473165.3766919122","473165.3766919122","0.05071289959619019","3.4067584645916795E15"
"40","61","477644.0751228881","477644.0751228881","0.04930169764787878","9.909270881074706E14"
"40","60","455191.22135647474","455191.22135647474","0.058112493919080514","8.898667566878576E14"
"40","59","424302.68818380026","424302.68818380026","0.06899821428035631","1.9266452435034765E15"
"40","58","426089.43016695365","426089.43016695365","0.06822572950035344","2.834604437454422E15"
"40","56","347035.86860726593","347035.86860726593","0.11227654401908975","4.4679119958461405E15"
"40","64","317824.63482241204","317824.63482241204","0.13496761066080368","2.148350439498984E15"
"40","88","421723.0622102604","421723.0622102604","0.09645475971295836","1.5142126348985584E17"
"40","71","629299.9733831224","629299.9733831224","0.034498879112413436","3.826628000202684E15"
"40","74","563115.732420964","563115.732420964","0.042709735575183295","6.484535427116749E15"
"40","66","613526.5252619471","613526.5252619471","0.06983589652244679","4.12069795228288E15"
"40","55","298244.06398116227","298244.06398116227","0.15269135919587357","5.808408167901516E15"
"40","54","279389.29471259203","279389.29471259203","0.17195432650832587","2.2267830079497E15"
"40","51","288897.97178242664","288897.97178242664","0.161953864849849","1.6057288620326678E16"
"40","53","252652.87649262926","252652.87649262926","0.20350775377469124","1.1941634536687026E16"
"40","62","235463.00707329757","235463.00707329757","0.22678972888349505","1.9150991925299964E16"
"40","52","246853.3815851016","246853.3815851016","0.2230644570374861","6.141796755836462E15"
"40","48","225732.6959038052","225732.6959038052","0.2411302546691883","2.276896570517483E15"
"40","49","211874.1525056792","211874.1525056792","0.2631343213853675","5.501774098301636E15"
"40","73","564084.4132751755","564084.4132751755","0.072730804480007","2.9881647683491316E16"
"40","65","636023.9171603525","636023.9171603525","0.08815053931409264","2.6016263396258736E16"
"40","47","258393.14870948074","258393.14870948074","0.21536851762559708","3.479560047592958E15"
"40","46","254566.98313017705","254566.98313017705","0.20106790228888946","1.5921148986064926E16"
"40","44","43020.60087911372","43020.60087911372","0.7625498868059876","6.3569719358313792E16"
"43","76","573874.3229139972","573874.3229139972","0.040292967253733235","1.0160360153751682E16"
"43","75","565037.0349808928","565037.0349808928","0.05509028538328742","7.59813476882184E15"
"43","78","506299.99999999907","506299.99999999907","0.06351936764231192","3.2682590199408624E16"
"43","63","117608.66677247874","117608.66677247874","0.52915438643931","1.43281080748005222E18"
"43","50","484723.1986402134","484723.1986402134","0.06005375045187288","1.70397545915481888E17"
"43","57","356682.5927908451","356682.5927908451","0.10672141967631582","2.14457504794186176E17"
"43","45","285811.60298350314","285811.60298350314","0.17454729069593966","9.3226312157532528E16"
"42","70","602396.4784923621","602396.4784923621","0.1794710890700144","1.41753590115899552E17"
"42","67","599807.2527904267","599807.2527904267","0.051575006274912315","1.3332512502733252E16"
"42","78","579739.3566077767","579739.3566077767","0.07728899733179843","9.9041380036585136E16"
"42","63","243260.68835716115","243260.68835716115","0.23676823270531597","6.0904872252284915E17"
"42","43","208952.64343865085","208952.64343865085","0.31941766576183606","1.01477021152949408E17"
"42","68","584161.1630363653","584161.1630363653","0.20031896212133507","2.17524051037659456E17"
"42","50","250007.18469676015","250007.18469676015","0.2683676876277631","8.1911116835035046E17"
"42","57","119222.84219058012","119222.84219058012","0.49225167257775304","1.0987531767706263E18"
"42","45","294299.89126739366","294299.89126739366","0.19724742126073924","1.3145185605140512E17"
"37","50","498430.3510020228","498430.3510020228","0.0788982179958401","5.9231916584261606E17"
"37","69","475651.0943958808","475651.0943958808","0.04992475443953124","5.5547527109062376E16"
"37","61","485562.02858131233","485562.02858131233","0.04690221087128767","1.5613455605213752E16"
"37","60","457566.3695028287","457566.3695028287","0.05724922304603057","1.451947647656387E16"
"37","59","427574.41469292715","427574.41469292715","0.06759029243289362","3.1258930889532984E16"
"37","58","434355.0621323519","434355.0621323519","0.06476317911111659","4.4565452984763472E16"
"37","56","359551.3315230519","359551.3315230519","0.10376210311894128","6.838805166394408E16"
"37","64","317457.9713914892","317457.9713914892","0.13527980982942367","3.5664360476958508E16"
"37","72","629216.8700853455","629216.8700853455","0.07513271888516035","4.5486528425538112E16"
"37","88","408701.7324406629","408701.7324406629","0.07612582166551653","1.26232851485637965E18"
"37","71","603337.7975893758","603337.7975893758","0.06358311884164851","8.2240468559158432E16"
"37","74","551439.9999999988","551439.9999999988","0.03306998713415881","3.890697301110768E16"
"37","66","583815.8916130997","583815.8916130997","0.06452954030640756","4.7676838922861912E16"
"37","55","306164.9882008059","306164.9882008059","0.1452572346864731","9.1517959784771088E16"
"37","54","277431.0799099474","277431.0799099474","0.17408928004910504","3.7339002497090792E16"
"37","51","300328.3975917025","300328.3975917025","0.15069900954215115","2.4746693900824592E17"
"37","53","255801.27071615533","255801.27071615533","0.19951012961790576","1.9389814628358544E17"
"37","62","230185.4435015381","230185.4435015381","0.23445859277146291","3.2791398318568678E17"
"37","52","237542.9967395372","237542.9967395372","0.2317518556364626","5.5171241391220592E16"
"37","48","227079.88131932737","227079.88131932737","0.23909194680982226","3.739232223686264E16"
"37","49","217247.2526868863","217247.2526868863","0.2543743266519311","8.808955671473784E16"
"37","40","4324.176222126013","4324.176222126013","0.9731197844772465","1.3914439783355344E17"
"37","73","529941.9590860861","529941.9590860861","0.13130270846775352","6.7903507986145498E17"
"37","65","597778.6233213755","597778.6233213755","0.07541505019408658","1.01853868120999424E17"
"37","47","211651.24993724906","211651.24993724906","0.2903026344353745","9.0527765453685888E16"
"37","46","205221.43552757805","205221.43552757805","0.2743996575438736","3.598662478052857E17"
"37","44","27768.480332924235","27768.480332924235","0.839475001740429","1.15908608619925171E18"
"45","63","420495.772630355","420495.772630355","0.08054921412698166","4.3959354490360845E17"
"45","50","499073.5817492241","499073.5817492241","0.04944992992869203","3.7246687083385504E17"
"45","57","286804.2553728934","286804.2553728934","0.19801838758522866","8.1679848186409523E17"
"47","96","600617.513314421","600617.513314421","0.022715813588632384","2.464792810173491E14"
"47","81","573817.5780681511","573817.5780681511","0.04711011924894583","1.0746629167031826E15"
"47","80","611854.3729516026","611854.3729516026","0.04457707780580305","1.477371487514888E15"
"47","89","497018.1377978063","497018.1377978063","0.05017084118125419","2.3938899726187805E15"
"47","70","594745.0721948011","594745.0721948011","0.05960025195608047","1.3836941690236582E16"
"47","67","568395.2586888802","568395.2586888802","0.06279076941373847","2.5370863499703784E16"
"47","68","502668.25203109777","502668.25203109777","0.06609514786552714","6.575532170324704E16"
"47","50","332467.5773665756","332467.5773665756","0.17258872749815587","8.9332528264696384E16"
"47","57","557804.8006247344","557804.8006247344","0.11450491174170857","9.2870017083324432E16"
"47","95","619848.487374131","619848.487374131","0.02053989746718086","1.3516887940406825E15"
"47","94","638643.8444861097","638643.8444861097","0.017875741138330594","6.822571989538862E14"
"47","91","598295.6313562705","598295.6313562705","0.027368322714070234","3.636551347578362E14"
"47","90","600311.3625444705","600311.3625444705","0.022759678313228296","2.858118311718279E14"
"47","87","596305.9618182587","596305.9618182587","0.031704310502059116","5.813725408239844E14"
"47","69","463415.07323348837","463415.07323348837","0.06330568671708146","3.909390678675812E16"
"47","61","496803.9396985489","496803.9396985489","0.05172287116875427","9.460515689596354E15"
"47","60","447258.02172795","447258.02172795","0.0681184632286637","8.349833051921097E15"
"47","59","425083.0080113759","425083.0080113759","0.08127495387461493","2.0652517279677456E16"
"47","58","454019.8551825674","454019.8551825674","0.06067406162079514","4.439986572928804E15"
"47","56","411786.9858312665","411786.9858312665","0.07903136396283099","5.519222616442906E15"
"47","64","321660.07725547743","321660.07725547743","0.1397087620579875","3.9168191881290245E15"
"47","86","573173.4903151041","573173.4903151041","0.041460931473548034","5.656227987279985E14"
"47","84","522720.80817583564","522720.80817583564","0.04615264888108989","2.1253487401013885E15"
"47","82","551133.1045219465","551133.1045219465","0.031027667349537266","2.95466969240241E14"
"47","79","496178.78713221796","496178.78713221796","0.04386711849930647","5.5253943691374525E14"
"47","77","477922.8072607533","477922.8072607533","0.049215180865913956","1.676723732347626E15"
"47","72","453940.6222183681","453940.6222183681","0.06121201001877143","6.746265990110266E14"
"47","88","326776.6523177559","326776.6523177559","0.13022146761658976","5.7319192102398096E16"
"47","71","446519.99999999907","446519.99999999907","0.06124027328399579","1.2927753360477002E15"
"47","74","457605.0078397297","457605.0078397297","0.0618126025797038","1.913928035294089E15"
"47","66","413519.1086273998","413519.1086273998","0.073849674689975","1.588611619280764E15"
"47","55","350864.2166137774","350864.2166137774","0.11607423100871021","7.755668893169296E15"
"47","54","287369.3541420166","287369.3541420166","0.17318727710155463","3.9341968109170145E15"
"47","51","358106.52060525195","358106.52060525195","0.11098200806500666","1.9388994179825108E16"
"47","53","294560.7658871083","294560.7658871083","0.1657169016373924","1.7149303328510722E16"
"47","62","239585.1800508534","239585.1800508534","0.23403665954972117","3.4667864362153124E16"
"47","52","228677.60450030924","228677.60450030924","0.250688238190347","4.2117362983647925E15"
"47","48","270599.2712480945","270599.2712480945","0.19263185008347497","3.205099367208772E15"
"47","49","279555.60681195406","279555.60681195406","0.17177421470227375","1.0101264871664425E15"
"47","73","340413.72769029095","340413.72769029095","0.11706078376260481","2.9986788075569776E16"
"47","65","391278.83050326083","391278.83050326083","0.1156392287890582","3.253379031939072E15"
"48","89","597912.0059005332","597912.0059005332","0.03038971110846647","2.6693416451814555E15"
"48","50","617184.6651529828","617184.6651529828","0.02328270977944519","1.5652060928278658E16"
"48","95","558699.0947728471","558699.0947728471","0.0295831055423357","4.853557447060301E15"
"48","91","615623.0707990066","615623.0707990066","0.02066633868449339","1.1190287146838458E15"
"48","90","654273.5202497492","654273.5202497492","0.017424088628080987","7.91822116640705E14"
"48","69","236502.80336604847","236502.80336604847","0.22530863555018957","1.655460430163881E16"
"48","61","247715.94215956266","247715.94215956266","0.20993824125131982","4.615188535822892E15"
"48","60","218440.15587798823","218440.15587798823","0.2583277607136298","4.3265787656001735E15"
"48","59","188175.47794545343","188175.47794545343","0.3055147283776633","9.330697745944744E15"
"48","58","197483.81300754714","197483.81300754714","0.2881101933303261","1.3092451221519052E16"
"48","56","133598.80238984167","133598.80238984167","0.43091207546375","1.875522612433512E16"
"48","64","80660.57277257559","80660.57277257559","0.6115441109029148","1.6615514894015536E16"
"48","86","619015.1294596918","619015.1294596918","0.025876259920813348","1.7838024720517282E15"
"48","84","530118.3882869929","530118.3882869929","0.050487493189975176","4.828384107317807E15"
"48","82","623621.3222781908","623621.3222781908","0.02914302224603886","2.1216539671332305E15"
"48","79","515430.44390101667","515430.44390101667","0.05058630528151089","2.6665450298094495E15"
"48","77","527333.1068688929","527333.1068688929","0.040539145709766265","8.029912197061748E15"
"48","72","483831.34995574574","483831.34995574574","0.04741650645140089","1.7769487149565065E15"
"48","88","203674.75371287388","203674.75371287388","0.28522756111714276","3.0406880245066374E17"
"48","71","439001.06298276706","439001.06298276706","0.0628946557918842","5.224368036040428E15"
"48","74","336824.71405762306","336824.71405762306","0.12789321876817192","9.93532355196888E15"
"48","66","438973.51002082054","438973.51002082054","0.06290557654312799","5.262399685084269E15"
"48","55","73260.54326852877","73260.54326852877","0.6302495382428157","2.622245015939708E16"
"48","54","43919.99999999977","43919.99999999977","0.8168622562379863","1.118389613226366E16"
"48","51","76209.08147983403","76209.08147983403","0.6186477808199692","6.7087625792695712E16"
"48","53","17169.755385560973","17169.755385560973","0.8974548806414936","5.759880919233584E16"
"48","62","13634.074959453612","13634.074959453612","1.0010067513386687","9.371115217467432E16"
"48","52","47920.642733586115","47920.642733586115","0.7393645578539803","7.745128031263159E15"
"48","49","2380.0","2380.0","0.9851147132368052","2.2528388550433376E16"
"48","73","415157.99558722175","415157.99558722175","0.0730909402927395","7.2812778989585312E16"
"48","65","505627.01272776106","505627.01272776106","0.06908498736992397","8.88565179475408E15"
"41","70","609216.837587405","609216.837587405","0.11764274023265113","1.93655555512684768E17"
"41","67","603676.8466654975","603676.8466654975","0.03690117311862778","1.762435570807372E16"
"41","78","636652.9409340685","636652.9409340685","0.05213294332398915","4.317301322424084E16"
"41","63","304507.4718295099","304507.4718295099","0.157831265380812","8.8011429185762982E17"
"41","43","260400.17281100238","260400.17281100238","0.1959467735900659","1.06220388282971504E17"
"41","68","581673.1704316427","581673.1704316427","0.12200331020141558","2.08875298489169984E17"
"41","50","193651.1554316162","193651.1554316162","0.3459925652596021","2.5594543942336722E18"
"41","57","56083.0420002339","56083.0420002339","0.7660021090775383","3.4839875639937178E18"
"41","42","34085.18739863403","34085.18739863403","0.8731135391892074","4.9112592277274138E17"
"41","45","282292.23510397837","282292.23510397837","0.18056990157774575","2.19717505041366976E17"
"41","46","623908.3609793987","623908.3609793987","0.05744498969990049","3.1203475361835772E16"
"49","89","612779.5369462","612779.5369462","0.027671936096867907","5.38208800349375E15"
"49","50","626554.4831856202","626554.4831856202","0.021688222813515828","3.2632227947358128E16"
"49","95","568904.914374976","568904.914374976","0.02774049116495205","1.0077764741840286E16"
"49","91","628713.7514004275","628713.7514004275","0.03290086611633848","6.840414078184348E15"
"49","69","237905.11238727046","237905.11238727046","0.24380199645047584","4.0516014156680608E16"
"49","61","245910.5709399248","245910.5709399248","0.21234018874475274","1.0336267727183254E16"
"49","60","219932.80428348974","219932.80428348974","0.2793722550805795","1.0582914762143934E16"
"49","59","189089.29107699313","189089.29107699313","0.3332000506101179","2.1195859227705716E16"
"49","58","194962.86851603267","194962.86851603267","0.2927234615251117","2.9454627240871812E16"
"49","56","126932.74794157715","126932.74794157715","0.4493980992829368","4.3311031747127384E16"
"49","64","85399.99999999977","85399.99999999977","0.6469349957004662","3.8143909229947808E16"
"49","86","633024.3609846298","633024.3609846298","0.023689905756416507","3.616115118614756E15"
"49","84","543301.2712114698","543301.2712114698","0.043364888969400654","6.83344784942665E15"
"49","82","638164.6195927811","638164.6195927811","0.03550369245561462","5.334784776946072E15"
"49","79","529045.0994007969","529045.0994007969","0.035661200880921035","3.8679364482713045E15"
"49","77","541786.5664632146","541786.5664632146","0.03701062478571113","1.6233471081821872E16"
"49","72","497928.7263253641","497928.7263253641","0.05929426621461197","5.200892340441331E15"
"49","88","214973.72862747632","214973.72862747632","0.2656109705013655","6.2702163979016717E17"
"49","71","452150.0857016389","452150.0857016389","0.057893479400920975","1.0648374791541182E16"
"49","74","345555.8098194842","345555.8098194842","0.11827816892815775","2.0588600409405632E16"
"49","66","453260.9544180917","453260.9544180917","0.057489642473599396","1.0649223674696292E16"
"49","55","67943.100459134","67943.100459134","0.6517250938898647","6.004250928856536E16"
"49","54","51193.36773450226","51193.36773450226","0.7242731246712529","2.2715321379018016E16"
"49","51","68341.31985848663","68341.31985848663","0.6500917604438835","1.56101574311316832E17"
"49","53","18300.0","18300.0","0.8910858662594207","1.26635099088473328E17"
"49","62","28336.169465896408","28336.169465896408","0.9035251117787404","1.88095069681197664E17"
"49","52","62748.45416422623","62748.45416422623","0.6734111470639079","1.562010439378193E16"
"49","73","430060.49527944275","430060.49527944275","0.06653969824174755","1.46777181181872512E17"
"49","65","520612.35146700026","520612.35146700026","0.06285998314114544","1.7902493561807098E16"
"46","96","600066.1580192627","600066.1580192627","0.02549134731197986","8.458580340058824E15"
"46","85","651175.406246273","651175.406246273","0.036184486838609545","3.8779731416372408E16"
"46","81","571918.0019023695","571918.0019023695","0.043088552085520565","1.381165524803838E16"
"46","80","605930.4944463505","605930.4944463505","0.02406658331634998","1.384133698447393E16"
"46","89","496264.91312604316","496264.91312604316","0.05740674370093926","8.1693799434375152E16"
"46","70","585231.4592535153","585231.4592535153","0.04197531658581779","2.2796567085978896E16"
"46","67","559006.5964727063","559006.5964727063","0.04480843655428506","5.3018080102740432E16"
"46","68","493370.9051008168","493370.9051008168","0.06920384524181467","1.41276950134080288E17"
"46","50","294530.949816823","294530.949816823","0.18269512156642795","1.00111135611817203E18"
"46","57","519716.2873145306","519716.2873145306","0.08200955375735568","2.01765092123101088E17"
"46","95","627361.0925934108","627361.0925934108","0.019192910831150798","2.6405677707832124E16"
"46","94","641309.8162354903","641309.8162354903","0.017968499977858134","2.2304925068770484E16"
"46","91","602042.974213634","602042.974213634","0.024517290745175162","1.1587188766973522E16"
"46","90","601901.2471327822","601901.2471327822","0.023033436885276183","9.407575303839548E15"
"46","87","596850.8590929552","596850.8590929552","0.035229595080995615","1.981312713177528E16"
"46","69","480452.2224945987","480452.2224945987","0.0501048678614024","3.1037507669973984E16"
"46","61","514193.4612575303","514193.4612575303","0.040468381236183563","7.509659676644049E15"
"46","60","464368.9939046312","464368.9939046312","0.05795382784387408","8.939234419349581E15"
"46","59","442397.77576294326","442397.77576294326","0.0636201243307429","1.640147906496417E16"
"46","58","471407.93586871173","471407.93586871173","0.05290477802936528","2.0301279007792568E16"
"46","56","429436.0529811157","429436.0529811157","0.0689217205772156","2.533120151828006E16"
"46","64","339253.3094901208","339253.3094901208","0.12166174675292685","1.788602533891756E16"
"46","86","575463.6121424175","575463.6121424175","0.044570493067526085","1.8752978105396332E16"
"46","84","527374.3300540886","527374.3300540886","0.04581473686447897","6.8618882611671784E16"
"46","82","551878.0749404698","551878.0749404698","0.03451843245477296","1.0083204483837018E16"
"46","79","500715.25131555443","500715.25131555443","0.04357807247080395","1.7852418739850438E16"
"46","77","480724.009385842","480724.009385842","0.04942842538725281","5.4770168462354632E16"
"46","72","458286.7050220846","458286.7050220846","0.060881669646517436","2.18231907750775E16"
"46","88","340908.6277875635","340908.6277875635","0.11669629450107576","1.07159258883173146E18"
"46","71","452619.99999999907","452619.99999999907","0.06017818521327218","4.1329692189359808E16"
"46","74","469613.13525070733","469613.13525070733","0.056422218211407076","3.6265482754156912E16"
"46","66","418745.85669591906","418745.85669591906","0.07304465456010807","5.1104890598627808E16"
"46","55","368470.05305723246","368470.05305723246","0.101135283820441","3.554128957284298E16"
"46","54","305036.59190333175","305036.59190333175","0.1486543936245513","1.7693975627834814E16"
"46","51","375222.72279274306","375222.72279274306","0.09697651113459521","8.8801487154495328E16"
"46","53","311856.152737123","311856.152737123","0.1444888563736053","7.8325826505032704E16"
"46","62","257234.3507387764","257234.3507387764","0.20399031292917782","1.59096835179372064E17"
"46","52","246348.2204116763","246348.2204116763","0.21517235789335418","1.8941800999076268E16"
"46","48","287368.0622477032","287368.0622477032","0.16869134891347212","1.4711508098446142E16"
"46","49","295392.5972329026","295392.5972329026","0.1709576169205041","3.673060972212572E16"
"46","73","342583.7405657185","342583.7405657185","0.11803653525575844","9.834218450483904E17"
"46","65","390786.96562193515","390786.96562193515","0.11326508830515912","1.06538690352705632E17"
"46","47","6817.037479726806","6817.037479726806","0.9880399184004863","2.2164868571783184E16"
"52","96","632189.4422560369","632189.4422560369","0.03215608892328153","2.8188314839718855E15"
"52","81","621770.9128770813","621770.9128770813","0.02496151876368726","1.5811581107771215E15"
"52","89","540226.212710934","540226.212710934","0.04371108720578179","3.8943009251129625E15"
"52","68","596107.6362537217","596107.6362537217","0.04173409504502815","9.233192765553642E15"
"52","99","653788.9231242746","653788.9231242746","0.016248657506722403","1.0723288907345159E15"
"52","95","519340.12024876225","519340.12024876225","0.09204156464697529","6.257034868458616E16"
"52","94","615305.4838045884","615305.4838045884","0.020707738047612258","3.1174721048770195E15"
"52","91","565506.8961560051","565506.8961560051","0.02834087707510371","1.5565077359220932E15"
"52","90","600606.6990135883","600606.6990135883","0.022717361600607985","1.1252727903424809E15"
"52","87","612750.2075071039","612750.2075071039","0.03558188342617775","2.102014907025211E15"
"52","69","238205.17626617564","238205.17626617564","0.22290461594458189","1.6611939380218464E16"
"52","61","262004.76102544361","262004.76102544361","0.19186168481218835","4.2780559006377385E15"
"52","60","220506.18880203753","220506.18880203753","0.25498644764027634","4.3316259061650225E15"
"52","59","193775.04199457643","193775.04199457643","0.29492268652766235","9.135881539643364E15"
"52","58","216427.94944276457","216427.94944276457","0.26290537617566173","3.3199813797148604E16"
"52","56","171616.2148516275","171616.2148516275","0.34877800334085285","4.2181842666133584E16"
"52","64","83483.67265519632","83483.67265519632","0.6076025727016754","2.9395921280360724E16"
"52","86","565797.2750906451","565797.2750906451","0.036185903295940694","2.530142510365063E15"
"52","84","479968.0497699812","479968.0497699812","0.05396544791222426","3.8168803380988765E15"
"52","82","568231.3197985474","568231.3197985474","0.027858487229176103","1.0464131387626104E15"
"52","79","463771.6434841604","463771.6434841604","0.053805376451217","2.673226088656291E15"
"52","77","472710.41113984294","472710.41113984294","0.058229264175272966","1.1064908201630194E16"
"52","72","430531.83482757624","430531.83482757624","0.06634236388643698","2.5217184245130785E15"
"52","88","164213.94124738572","164213.94124738572","0.36047315780337036","3.952695199759177E17"
"52","71","389073.5195306916","389073.5195306916","0.08614841146164234","7.258177777830414E15"
"52","74","304906.01961916","304906.01961916","0.1563858216705952","1.2322311468272026E16"
"52","66","385103.1348872656","385103.1348872656","0.08833092380241427","7.494933161574326E15"
"52","55","111698.56042044582","111698.56042044582","0.5090156029321691","5.935152796961708E16"
"52","54","46233.02823739743","46233.02823739743","0.7472690849305197","1.0735448217192278E16"
"52","53","60690.0","60690.0","0.6822028689767489","4.4409382174692272E16"
"52","62","3570.0","3570.0","0.9777553665601978","9.1595992820154032E16"
"52","73","357257.01952515874","357257.01952515874","0.10527311245879903","1.06370654080649664E17"
"52","65","446603.46046576876","446603.46046576876","0.09990544806493558","1.2957551186011022E16"
"44","89","648445.316429997","648445.316429997","0.02965830293318407","2.5872909919926768E16"
"44","50","514498.1963039323","514498.1963039323","0.05661577897028556","2.75118150403112224E17"
"44","69","377125.02926748246","377125.02926748246","0.09457061171206453","6.1041626245665176E16"
"44","61","388127.94758945087","388127.94758945087","0.08830755757099498","1.704038856194789E16"
"44","60","359039.4435156109","359039.4435156109","0.10848793576446407","1.5946773948984424E16"
"44","59","329122.7327305113","329122.7327305113","0.1280777493792529","3.4335184455285732E16"
"44","58","337189.78943615657","337189.78943615657","0.12172985004236263","4.8556028256959664E16"
"44","56","265244.6909930523","265244.6909930523","0.19160086701386964","7.3182270732287824E16"
"44","64","218966.61777540384","218966.61777540384","0.2564076113867628","3.9183955288404576E16"
"44","84","615946.500598874","615946.500598874","0.025065792761150285","1.6399161299313188E16"
"44","79","596577.0613256921","596577.0613256921","0.044196145447714504","2.7408636839530348E16"
"44","77","596557.3397419555","596557.3397419555","0.03706281344121058","3.6350863310366264E16"
"44","72","559513.797863823","559513.797863823","0.0365000476554977","1.3797904581055906E16"
"44","88","316646.17114375404","316646.17114375404","0.13597359691909836","1.31455147060858522E18"
"44","71","526564.3816286846","526564.3816286846","0.04138444889122252","5.4532302105846112E16"
"44","74","458390.5797461365","458390.5797461365","0.05945192946098292","4.0774710485137912E16"
"44","66","513339.3572482038","513339.3572482038","0.05189031599301655","3.42309276966427E16"
"44","55","209498.35249948825","209498.35249948825","0.27224187352199347","9.9400925502841232E16"
"44","54","179090.2096709919","179090.2096709919","0.3296538406219681","4.098497975068944E16"
"44","51","205762.51577972097","205762.51577972097","0.2787266860947592","2.6524810219520336E17"
"44","53","157650.97272138833","157650.97272138833","0.37743515409629697","2.12577844708688704E17"
"44","62","132665.06133869587","132665.06133869587","0.4416791385918938","3.5807712037713997E17"
"44","52","142739.99999999977","142739.99999999977","0.42845645441719454","5.876266231707412E16"
"44","48","128687.03742024659","128687.03742024659","0.4530082435481046","4.1057314557847304E16"
"44","49","120153.92669405337","120153.92669405337","0.4780332725508933","9.5934809814307792E16"
"44","73","469069.0460902311","469069.0460902311","0.09734617481204345","4.9232386354635379E17"
"44","65","547067.2577480755","547067.2577480755","0.0687569142913662","1.01389847857626192E17"
"44","47","194040.9619126846","194040.9619126846","0.3084532080219161","1.1875621622589606E16"
"44","46","197192.08604809653","197192.08604809653","0.30524620679854214","2.61001345583080896E17"
"54","96","646025.711949609","646025.711949609","0.03862768200126048","8.85225642879152E15"
"54","81","639589.3564624096","639589.3564624096","0.0309122248847361","4.817675096985186E15"
"54","89","559007.6529887578","559007.6529887578","0.02952564211621759","4.1580854320065385E15"
"54","68","622580.496000316","622580.496000316","0.046796643413164106","4.1987976247201104E16"
"54","95","502084.74224975123","502084.74224975123","0.04226458962941962","9.509687833303804E15"
"54","94","614643.7439688123","614643.7439688123","0.03688351557623691","1.9072879072236344E16"
"54","91","565442.4115681446","565442.4115681446","0.028352395423994477","2.1054291847055972E15"
"54","90","608232.0981335983","608232.0981335983","0.028621868847807982","6.855604774023528E15"
"54","87","623781.0734544606","623781.0734544606","0.03254586689228133","2.1125477163960695E15"
"54","69","184297.55966913918","184297.55966913918","0.31307227110726704","3.1547050694684056E16"
"54","61","203388.51712916323","203388.51712916323","0.27758730219032435","8.36894438259475E15"
"54","60","166281.08371068529","166281.08371068529","0.3588487938725332","8.242486016587564E15"
"54","59","137888.89585459715","137888.89585459715","0.41941913371012285","1.7567234618135916E16"
"54","58","156744.05762260957","156744.05762260957","0.372433311258288","2.3210476263426064E16"
"54","56","114171.85511324584","114171.85511324584","0.4870271296569091","2.9071001079174368E16"
"54","64","25534.613762498935","25534.613762498935","0.8655406916251253","3.22512609283566E16"
"54","86","572467.8859115149","572467.8859115149","0.035349062188910256","3.823914672474212E15"
"54","84","480355.53260059294","480355.53260059294","0.06447596242288904","6.292728782324278E15"
"54","82","579989.9993103324","579989.9993103324","0.03836521630548077","3.830458928666679E15"
"54","79","467333.42101758503","467333.42101758503","0.052611221425425736","3.53428270421834E15"
"54","77","482661.2316107432","482661.2316107432","0.04776741519929817","8.679463779360004E15"
"54","72","437867.45814230083","437867.45814230083","0.06334553506123976","3.2556262584285795E15"
"54","88","149221.53329864942","149221.53329864942","0.4019627926310975","5.8770841682519142E17"
"54","71","389273.33584513544","389273.33584513544","0.08604000938294921","9.801525206010666E15"
"54","74","278673.75351833866","278673.75351833866","0.1844954026091498","1.9655913793561028E16"
"54","66","393812.9887395788","393812.9887395788","0.08361362841638414","9.592790196399592E15"
"54","55","58310.0","58310.0","0.6925110952157291","3.9514879456801984E16"
"54","62","9256.16011097453","9256.16011097453","0.943342185166288","1.1948913202454896E17"
"54","73","376486.3514126372","376486.3514126372","0.09325964869468902","1.27412203313954592E17"
"54","65","471154.22835840035","471154.22835840035","0.08583346243456866","1.2350891859467088E16"
