"Coord1","Coord2","Cost","Length"
"442007.6153845603-1081476.354163354","451527.6153845603-1069276.354163354","15474.831178400622","15474.831178400622"
"583617.6153845603-1082696.354163354","797817.6153845601-1329136.3541633536","326518.4735968237","326518.4735968237"
"192107.61538456043-1185176.3541633538","204007.61538456043-1198596.3541633538","17936.175735089128","17936.175735089128"
"181397.61538456043-1186396.3541633538","204007.61538456043-1198596.3541633538","25691.47913219478","25691.47913219478"
"313487.6153845603-942396.3541633545","328957.6153845603-905796.3541633545","39735.1343271921","39735.1343271921"
"226617.61538456043-2466176.3541633515","227807.61538456043-2462516.3541633515","3848.5971470134414","3848.5971470134414"
"-260092.38461543928-2031856.3541633522","-210112.38461543934-2058696.354163352","56730.82054756464","56730.82054756464"
"459857.6153845603-1133936.354163354","506267.6153845603-1171756.354163354","59868.526789958676","59868.526789958676"
"339667.6153845603-1077816.354163354","358707.6153845603-1093676.354163354","24780.258271454717","24780.258271454717"
"190917.61538456043-1099776.354163354","194487.61538456043-1103436.354163354","5112.778109795105","5112.778109795105"
"336097.6153845603-1081476.354163354","358707.6153845603-1093676.354163354","25691.47913219478","25691.47913219478"
"606227.6153845603-1100996.354163354","797817.6153845601-1323036.3541633536","293272.04043345095","293272.04043345095"
"442007.6153845603-1081476.354163354","461047.6153845603-1069276.354163354","22613.305817593322","22613.305817593322"
"890637.6153845601-1554836.354163353","895397.6153845601-1554836.354163353","4760.0","4760.0"
"969177.6153845601-1359636.3541633536","985837.6153845601-1380376.3541633536","26602.69159314523","26602.69159314523"
"561007.6153845603-1122956.354163354","562197.6153845603-1121736.354163354","1704.2593699317015","1704.2593699317015"
"190917.61538456043-944836.3541633545","221857.61538456043-970456.3541633543","40170.48667865487","40170.48667865487"
"-82782.38461543934-1817136.3541633526","-36372.384615439456-1822016.3541633526","46665.860112077535","46665.860112077535"
"-39942.384615439456-937516.3541633545","64777.615384560544-997296.3541633543","120581.61883139558","120581.61883139558"
"-262472.3846154393-2037956.3541633522","-231532.38461543934-2029416.3541633522","32096.9655886658","32096.9655886658"
"576477.6153845603-963136.3541633543","658587.6153845603-1024136.3541633543","102289.0614875315","102289.0614875315"
"64777.615384560544-997296.3541633543","70727.61538456054-981436.3541633543","16939.365395433208","16939.365395433208"
"493177.6153845603-2297816.3541633515","495557.6153845603-2272196.3541633515","25730.30897599172","25730.30897599172"
"-492142.38461543916-2335636.3541633515","-475482.38461543916-2360036.3541633515","29545.145117260807","29545.145117260807"
"818047.6153845601-1536536.354163353","826377.6153845601-1537756.354163353","8418.865719323476","8418.865719323476"
"455097.6153845603-1137596.354163354","468187.6153845603-1164436.354163354","29861.91052159925","29861.91052159925"
"-91112.38461543934-1781756.3541633526","-91112.38461543934-1790296.3541633526","8540.0","8540.0"
"388457.6153845603-637396.3541633552","396787.6153845603-628856.3541633552","11929.81558952191","11929.81558952191"
"356327.6153845603-1097336.354163354","358707.6153845603-1081476.354163354","16037.580864955911","16037.580864955911"
"143317.61538456054-833816.3541633545","277787.6153845604-896036.3541633545","148167.1667408133","148167.1667408133"
"417017.6153845603-988756.3541633543","422967.6153845603-970456.3541633543","19242.985735067206","19242.985735067206"
"-655172.384615439-2188016.354163352","-651602.384615439-2203876.354163352","16256.829334159844","16256.829334159844"
"776397.6153845601-608116.3541633552","777587.6153845601-609336.3541633552","1704.2593699317015","1704.2593699317015"
"788297.6153845601-1365736.3541633536","797817.6153845601-1330356.3541633536","36638.43337262116","36638.43337262116"
"937047.6153845601-1501156.3541633533","967987.6153845601-1484076.3541633533","35341.33557182015","35341.33557182015"
"-83972.38461543934-1820796.3541633526","-79212.38461543934-1812256.3541633526","9776.972946674241","9776.972946674241"
"226617.61538456043-837476.3541633545","261127.61538456043-924096.3541633545","93241.43124169641","93241.43124169641"
"570527.6153845603-1673176.3541633529","587187.6153845603-1651216.3541633529","27564.419094187346","27564.419094187346"
"79057.61538456054-892376.3541633545","133797.61538456054-913116.3541633545","58537.29751192824","58537.29751192824"
"143317.61538456054-842356.3541633545","276597.6153845604-907016.3541633545","148136.67337968666","148136.67337968666"
"610987.6153845603-966796.3541633543","664537.6153845601-1026576.3541633543","80257.404019816","80257.404019816"
"74297.61538456054-2417376.3541633515","74297.61538456054-2419816.3541633515","2440.0","2440.0"
"541967.6153845603-1096116.354163354","563387.6153845603-1119296.354163354","31561.508202239005","31561.508202239005"
"-251762.38461543928-874076.3541633545","-248192.38461543928-892376.3541633545","18644.969831029495","18644.969831029495"
"396787.6153845603-732556.3541633547","400357.6153845603-736216.3541633547","5112.778109795105","5112.778109795105"
"219477.61538456043-1125396.354163354","249227.61538456043-1144916.354163354","35582.19920128603","35582.19920128603"
"561007.6153845603-948496.3541633543","576477.6153845603-963136.3541633543","21299.07274977012","21299.07274977012"
"236137.61538456043-1149796.354163354","246847.61538456043-1136376.354163354","17169.755385560973","17169.755385560973"
"-251762.38461543928-874076.3541633545","-250572.38461543928-898476.3541633545","24429.001207581125","24429.001207581125"
"577667.6153845603-1185176.3541633538","613367.6153845603-1197376.3541633538","37727.04600150931","37727.04600150931"
"-223202.38461543934-2234376.3541633515","-189882.38461543934-2235596.3541633515","33342.32745325377","33342.32745325377"
"411067.6153845603-1179076.3541633538","415827.6153845603-1171756.354163354","8731.551981177035","8731.551981177035"
"-182742.38461543934-2131896.354163352","-169652.38461543934-2125796.354163352","14441.540776523812","14441.540776523812"
"534827.6153845603-1227876.3541633538","572907.6153845603-1213236.3541633538","40797.25480960698","40797.25480960698"
"434867.6153845603-1015596.3541633543","463427.6153845603-1021696.3541633543","29204.170934988037","29204.170934988037"
"434867.6153845603-970456.3541633543","444387.6153845603-975336.3541633543","10697.887641959976","10697.887641959976"
"375367.6153845603-1082696.354163354","376557.6153845603-1069276.354163354","13472.657495832067","13472.657495832067"
"907297.6153845601-2394196.3541633515","938237.6153845601-2442996.3541633515","57781.68914111113","57781.68914111113"
"-383852.3846154392-1252276.3541633538","-330302.3846154392-1582896.354163353","334928.6295615822","334928.6295615822"
"577667.6153845603-1185176.3541633538","619317.6153845603-1181516.3541633538","41810.50226916678","41810.50226916678"
"890637.6153845601-1525556.354163353","895397.6153845601-1536536.354163353","11967.372309742854","11967.372309742854"
"-216062.38461543934-2063576.354163352","-210112.38461543934-2058696.354163352","7695.251782755389","7695.251782755389"
"453907.6153845603-1142476.354163354","475327.6153845603-1136376.354163354","22271.650140930284","22271.650140930284"
"497937.6153845603-1181516.3541633538","549107.6153845603-1276676.3541633538","108045.33539213991","108045.33539213991"
"963227.6153845601-2457636.3541633515","971557.6153845601-2467396.3541633515","12831.465231999033","12831.465231999033"
"442007.6153845603-1002176.3541633543","463427.6153845603-1021696.3541633543","28980.110420769623","28980.110420769623"
"215907.61538456043-1686596.3541633529","284927.6153845604-1745156.3541633526","90515.37990860986","90515.37990860986"
"533637.6153845603-1219336.3541633538","553867.6153845603-1209576.3541633538","22461.311181674144","22461.311181674144"
"497937.6153845603-1181516.3541633538","547917.6153845603-1292536.3541633536","121751.55358351674","121751.55358351674"
"868027.6153845601-1961096.3541633524","868027.6153845601-1986716.3541633524","25620.0","25620.0"
"401547.6153845603-1119296.354163354","402737.6153845603-1121736.354163354","2714.7191383272047","2714.7191383272047"
"550297.6153845603-1149796.354163354","553867.6153845603-1144916.354163354","6046.428698000167","6046.428698000167"
"175447.61538456043-952156.3541633543","223047.61538456043-960696.3541633543","48360.020678242065","48360.020678242065"
"-82782.38461543934-900916.3541633545","-30422.384615439456-917996.3541633545","55075.36654439975","55075.36654439975"
"837087.6153845601-1793956.3541633526","846607.6153845601-1792736.3541633526","9597.853926790092","9597.853926790092"
"-393372.3846154392-1254716.3541633538","-370762.3846154392-1255936.3541633538","22642.89071651409","22642.89071651409"
"177827.61538456043-1093676.354163354","179017.61538456043-1118076.354163354","24429.001207581125","24429.001207581125"
"327767.6153845603-1019256.3541633543","328957.6153845603-1016816.3541633543","2714.7191383272047","2714.7191383272047"
"864457.6153845601-1541416.354163353","869217.6153845601-1517016.354163353","24859.959774705992","24859.959774705992"
"562197.6153845603-1121736.354163354","563387.6153845603-1119296.354163354","2714.7191383272047","2714.7191383272047"
"93337.61538456054-886276.3541633545","102857.61538456054-937516.3541633545","52116.86867032592","52116.86867032592"
"518167.6153845603-1208356.3541633538","519357.6153845603-1219336.3541633538","11044.297170938493","11044.297170938493"
"158787.61538456043-1007056.3541633543","190917.61538456043-944836.3541633545","70026.17582018864","70026.17582018864"
"940617.6153845601-1360856.3541633536","941807.6153845601-1358416.3541633536","2714.7191383272047","2714.7191383272047"
"-262472.3846154393-2263656.3541633515","-247002.38461543928-2236816.3541633515","30979.13007171118","30979.13007171118"
"-125622.38461543934-953376.3541633543","69537.61538456054-991196.3541633543","198790.78952506816","198790.78952506816"
"408687.6153845603-1104656.354163354","419397.6153845603-1107096.354163354","10984.429889621037","10984.429889621037"
"561007.6153845603-954596.3541633543","658587.6153845603-1024136.3541633543","119823.48684627734","119823.48684627734"
"515787.6153845603-1203476.3541633538","547917.6153845603-1292536.3541633536","94678.51128952102","94678.51128952102"
"-300552.3846154393-876516.3541633545","-285082.3846154393-898476.3541633545","26861.915419418623","26861.915419418623"
"-194642.38461543934-2234376.3541633515","-189882.38461543934-2235596.3541633515","4913.857954804962","4913.857954804962"
"-183932.38461543934-2061136.354163352","-173222.38461543934-2095296.354163352","35799.57681314124","35799.57681314124"
"-179172.38461543934-2128236.354163352","-113722.38461543934-2177036.354163352","81640.32398269865","81640.32398269865"
"326577.6153845603-1035116.3541633543","344427.6153845603-1041216.3541633543","18863.523000754656","18863.523000754656"
"144507.61538456054-846016.3541633545","154027.61538456043-858216.3541633545","15474.831178400551","15474.831178400551"
"239707.61538456043-925316.3541633545","276597.6153845604-907016.3541633545","41179.632101319214","41179.632101319214"
"-492142.38461543916-2335636.3541633515","-485002.38461543916-2336856.3541633515","7243.479826713125","7243.479826713125"
"-494522.38461543916-2336856.3541633515","-492142.38461543916-2335636.3541633515","2674.471910489994","2674.471910489994"
"39787.615384560544-866756.3541633545","56447.615384560544-886276.3541633545","25662.930463998066","25662.930463998066"
"411067.6153845603-1176636.3541633538","415827.6153845603-1171756.354163354","6817.0374797266395","6817.0374797266395"
"515787.6153845603-1203476.3541633538","549107.6153845603-1276676.3541633538","80426.75176830158","80426.75176830158"
"969177.6153845601-1352316.3541633536","985837.6153845601-1380376.3541633536","32633.099760825662","32633.099760825662"
"543157.6153845603-1019256.3541633543","583617.6153845603-1082696.354163354","75243.90473652979","75243.90473652979"
"574097.6153845603-1230316.3541633538","575287.6153845603-1215676.3541633538","14688.284447136772","14688.284447136772"
"330147.6153845603-1116856.354163354","336097.6153845603-1136376.354163354","20406.687629304273","20406.687629304273"
"326577.6153845603-1035116.3541633543","350377.6153845603-1031456.3541633543","24079.775746464085","24079.775746464085"
"543157.6153845603-1014376.3541633543","790677.6153845601-1364516.3541633536","428793.85489999666","428793.85489999666"
"255177.61538456043-974116.3541633543","262317.6153845604-977776.3541633543","8023.415731469983","8023.415731469983"
"544347.6153845603-1022916.3541633543","555057.6153845603-1047316.3541633543","26647.027976868263","26647.027976868263"
"547917.6153845603-1004616.3541633543","552677.6153845603-1043656.3541633543","39329.11389797639","39329.11389797639"
"-130382.38461543934-1751256.3541633526","-106582.38461543934-1746376.3541633526","24295.151779727577","24295.151779727577"
"361087.6153845603-1158336.354163354","386077.6153845603-1158336.354163354","24990.0","24990.0"
"-362432.3846154392-1258376.3541633538","-339822.3846154392-1288876.3541633536","37966.591893399986","37966.591893399986"
"799007.6153845601-1719536.3541633529","826377.6153845601-1680496.3541633529","47678.4909576635","47678.4909576635"
"342047.6153845603-1041216.3541633543","349187.6153845603-1020476.3541633543","21934.611918153463","21934.611918153463"
"556247.6153845603-1005836.3541633543","606227.6153845603-1100996.354163354","107486.86431373816","107486.86431373816"
"833517.6153845601-1524336.354163353","844227.6153845601-1548736.354163353","26647.027976868263","26647.027976868263"
"541967.6153845603-1096116.354163354","561007.6153845603-1122956.354163354","32907.555363472384","32907.555363472384"
"475327.6153845603-1136376.354163354","493177.6153845603-1148576.354163354","21620.881110630067","21620.881110630067"
"-488572.38461543916-2364916.3541633515","-475482.38461543916-2361256.3541633515","13592.045467846257","13592.045467846257"
"950137.6153845601-1513356.3541633533","983457.6153845601-1506036.3541633533","34114.58339185751","34114.58339185751"
"839467.6153845601-1518236.354163353","865647.6153845601-1514576.354163353","26434.59854054909","26434.59854054909"
"143317.61538456054-1728076.3541633529","215907.61538456043-1686596.3541633529","83605.61284985585","83605.61284985585"
"525307.6153845603-830156.3541633547","618127.6153845603-774036.3541633547","108466.61606227052","108466.61606227052"
"328957.6153845603-1016816.3541633543","339667.6153845603-1041216.3541633543","26647.027976868263","26647.027976868263"
"551487.6153845603-893596.3541633545","616937.6153845603-770376.3541633547","139523.7288062498","139523.7288062498"
"950137.6153845601-1513356.3541633533","973937.6153845601-1504816.3541633533","25285.79838565514","25285.79838565514"
"525307.6153845603-830156.3541633547","547917.6153845603-889936.3541633545","63912.91340566453","63912.91340566453"
"361087.6153845603-1158336.354163354","396787.6153845603-1179076.3541633538","41287.257114029635","41287.257114029635"
"561007.6153845603-948496.3541633543","561007.6153845603-954596.3541633543","6100.0","6100.0"
"154027.61538456043-858216.3541633545","157597.61538456043-860656.3541633545","4324.176222126013","4324.176222126013"
"262317.6153845604-866756.3541633545","276597.6153845604-907016.3541633545","42717.513972608474","42717.513972608474"
"552677.6153845603-1043656.3541633543","782347.6153845601-1364516.3541633536","394587.69430888165","394587.69430888165"
"250417.61538456043-996076.3541633543","262317.6153845604-977776.3541633543","21828.879952943073","21828.879952943073"
"420587.6153845603-1108316.354163354","422967.6153845603-1118076.354163354","10045.994226556175","10045.994226556175"
"328957.6153845603-905796.3541633545","339667.6153845603-914336.3541633545","13698.018104820858","13698.018104820858"
"346807.6153845603-1039996.3541633543","350377.6153845603-1031456.3541633543","9256.160110974744","9256.160110974744"
"295637.6153845603-939956.3541633545","337287.6153845603-910676.3541633545","50912.08991978232","50912.08991978232"
"-93492.38461543934-986316.3541633543","-39942.384615439456-937516.3541633545","72450.2760519238","72450.2760519238"
"-169652.38461543934-2125796.354163352","-120862.38461543934-2184356.354163352","76221.63537998906","76221.63537998906"
"587187.6153845603-1651216.3541633529","597897.6153845603-1651216.3541633529","10710.0","10710.0"
"491987.6153845603-983876.3541633543","491987.6153845603-1005836.3541633543","21960.0","21960.0"
"420587.6153845603-1168096.354163354","549107.6153845603-1287656.3541633536","175533.42701605268","175533.42701605268"
"-255332.38461543928-2048936.3541633522","-223202.38461543934-2063576.354163352","35308.1647781358","35308.1647781358"
"-339822.3846154392-1288876.3541633536","-330302.3846154392-1582896.354163353","294174.08247498574","294174.08247498574"
"209957.61538456043-1133936.354163354","211147.61538456043-1131496.354163354","2714.7191383272047","2714.7191383272047"
"-93492.38461543934-986316.3541633543","70727.61538456054-981436.3541633543","164292.49161175918","164292.49161175918"
"344427.6153845603-1041216.3541633543","346807.6153845603-1039996.3541633543","2674.471910489994","2674.471910489994"
"533637.6153845603-1114416.354163354","562197.6153845603-1121736.354163354","29483.14772882977","29483.14772882977"
"-250572.38461543928-898476.3541633545","-249382.38461543928-880176.3541633545","18338.65044107663","18338.65044107663"
"784727.6153845601-1212016.3541633538","790677.6153845601-1163216.354163354","49161.39237247026","49161.39237247026"
"-308882.3846154392-2026976.3541633522","-304122.3846154393-2002576.3541633522","24859.95977470598","24859.95977470598"
"490797.6153845603-1046096.3541633543","516977.6153845603-1035116.3541633543","28389.30784644106","28389.30784644106"
"136177.61538456054-986316.3541633543","190917.61538456043-944836.3541633545","68680.84157900198","68680.84157900198"
"785917.6153845601-1181516.3541633538","790677.6153845601-1222996.3541633538","41752.2214977838","41752.2214977838"
"-498092.38461543916-2340516.3541633515","-492142.38461543916-2335636.3541633515","7695.251782755389","7695.251782755389"
"-249382.38461543928-880176.3541633545","-248192.38461543928-892376.3541633545","12257.899493795827","12257.899493795827"
"-223202.38461543934-2063576.354163352","-220822.38461543934-2034296.3541633522","29376.568894273314","29376.568894273314"
"56447.615384560544-886276.3541633545","63587.615384560544-867976.3541633545","19643.563831443622","19643.563831443622"
"332527.6153845603-617876.3541633552","396787.6153845603-628856.3541633552","65191.31844041812","65191.31844041812"
"466997.6153845603-1133936.354163354","503887.6153845603-1159556.354163354","44913.87870135466","44913.87870135466"
"-550452.3846154391-1168096.354163354","-549262.3846154391-1165656.354163354","2714.7191383272047","2714.7191383272047"
"420587.6153845603-708156.3541633547","421777.6153845603-715476.3541633547","7416.0973564267615","7416.0973564267615"
"249227.61538456043-1141256.354163354","249227.61538456043-1142476.354163354","1220.0","1220.0"
"6467.615384560544-689856.3541633547","26697.615384560544-688636.3541633547","20266.7535634102","20266.7535634102"
"420587.6153845603-708156.3541633547","484847.6153845603-770376.3541633547","89446.49797504651","89446.49797504651"
"403927.6153845603-1243736.3541633538","428917.6153845603-1248616.3541633538","25462.020736775783","25462.020736775783"
"-66122.38461543934-1809816.3541633526","-57792.38461543934-1837876.3541633524","29270.33481188739","29270.33481188739"
"243277.61538456043-926536.3541633545","265887.6153845604-920436.3541633545","23418.413695210016","23418.413695210016"
"375367.6153845603-1082696.354163354","396787.6153845603-1069276.354163354","25276.72447133924","25276.72447133924"
"-330302.3846154392-2175816.354163352","-329112.3846154392-2223396.354163352","47594.87892620381","47594.87892620381"
"-82782.38461543934-1817136.3541633526","-82782.38461543934-1828116.3541633524","10979.999999999767","10979.999999999767"
"409877.6153845603-1052196.3541633543","428917.6153845603-1070496.354163354","26408.551645252934","26408.551645252934"
"895397.6153845601-1536536.354163353","898967.6153845601-1519456.354163353","17449.105994290938","17449.105994290938"
"401547.6153845603-1119296.354163354","421777.6153845603-1121736.354163354","20376.616500292683","20376.616500292683"
"988217.6153845601-1382816.3541633536","996547.6153845601-1384036.3541633536","8418.865719323476","8418.865719323476"
"133797.61538456054-926536.3541633545","134987.61538456054-915556.3541633545","11044.297170938493","11044.297170938493"
"337287.6153845603-1093676.354163354","352757.6153845603-1098556.354163354","16221.445681566116","16221.445681566116"
"11227.615384560544-691076.3541633547","23127.615384560544-691076.3541633547","11900.0","11900.0"
"-260092.38461543928-2044056.3541633522","-223202.38461543934-2063576.354163352","41736.10547236034","41736.10547236034"
"-402892.3846154392-1789076.3541633526","-395752.3846154392-1795176.3541633526","9390.931796153138","9390.931796153138"
"-285082.3846154393-2031856.3541633522","-269612.3846154393-2011116.3541633522","25874.089355956086","25874.089355956086"
"475327.6153845603-1136376.354163354","505077.6153845603-1174196.3541633538","48118.758296531116","48118.758296531116"
"60017.615384560544-885056.3541633545","61207.615384560544-865536.3541633545","19556.239413547788","19556.239413547788"
"332527.6153845603-932636.3541633545","339667.6153845603-914336.3541633545","19643.563831443622","19643.563831443622"
"512217.6153845603-1316936.3541633536","515787.6153845603-1203476.3541633538","113516.15083326225","113516.15083326225"
"422967.6153845603-1286436.3541633538","428917.6153845603-1248616.3541633538","38285.178594333345","38285.178594333345"
"198057.61538456043-1190056.3541633538","204007.61538456043-1198596.3541633538","10408.36682674088","10408.36682674088"
"-204162.38461543934-2062356.354163352","-175602.38461543934-2095296.354163352","43597.21550741515","43597.21550741515"
"255177.61538456043-926536.3541633545","264697.6153845604-921656.3541633545","10697.887641959976","10697.887641959976"
"-473102.38461543916-2363696.3541633515","-471912.38461543916-2364916.3541633515","1704.2593699317015","1704.2593699317015"
"11227.615384560544-691076.3541633547","26697.615384560544-688636.3541633547","15661.241968630713","15661.241968630713"
"408687.6153845603-1054636.3541633543","408687.6153845603-1059516.3541633543","4880.0","4880.0"
"223047.61538456043-917996.3541633545","276597.6153845604-907016.3541633545","54664.09150438705","54664.09150438705"
"315867.6153845603-1121736.354163354","317057.6153845603-1119296.354163354","2714.7191383272047","2714.7191383272047"
"361087.6153845603-1158336.354163354","392027.6153845603-1194936.3541633538","47925.39619032881","47925.39619032881"
"833517.6153845601-1524336.354163353","844227.6153845601-1515796.354163353","13698.018104820858","13698.018104820858"
"413447.6153845603-1240076.3541633538","443197.6153845603-1286436.3541633538","55084.59040421377","55084.59040421377"
"406307.6153845603-1105876.354163354","422967.6153845603-1118076.354163354","20649.348658008563","20649.348658008563"
"295637.6153845603-939956.3541633545","313487.6153845603-942396.3541633545","18015.995670514578","18015.995670514578"
"493177.6153845603-1179076.3541633538","503887.6153845603-1159556.354163354","22265.096002487637","22265.096002487637"
"406307.6153845603-1125396.354163354","419397.6153845603-1107096.354163354","22499.73555400152","22499.73555400152"
"420587.6153845603-708156.3541633547","432487.6153845603-736216.3541633547","30479.068227227683","30479.068227227683"
"6467.615384560544-689856.3541633547","23127.615384560544-691076.3541633547","16704.610142113463","16704.610142113463"
"528877.6153845603-1132716.354163354","549107.6153845603-1130276.354163354","20376.616500292683","20376.616500292683"
"415827.6153845603-981436.3541633543","447957.6153845603-981436.3541633543","32130.0","32130.0"
"-67312.38461543934-1800056.3541633526","-44702.384615439456-1786636.3541633526","26292.74614793964","26292.74614793964"
"436057.6153845603-1019256.3541633543","463427.6153845603-1021696.3541633543","27478.54617697232","27478.54617697232"
"-182742.38461543934-2131896.354163352","-168462.38461543934-2159956.354163352","31484.63117141441","31484.63117141441"
"534827.6153845603-1104656.354163354","562197.6153845603-1121736.354163354","32262.103155250123","32262.103155250123"
"-592102.3846154391-2028196.3541633522","-586152.3846154391-2022096.3541633522","8521.296849658507","8521.296849658507"
"323007.6153845603-939956.3541633545","333717.6153845603-907016.3541633545","34637.374323120974","34637.374323120974"
"783537.6153845601-1192496.3541633538","784727.6153845601-1212016.3541633538","19556.239413547788","19556.239413547788"
"912057.6153845601-2190456.354163352","912057.6153845601-2192896.354163352","2440.0","2440.0"
"56447.615384560544-1000956.3541633543","70727.61538456054-978996.3541633543","26194.65594353169","26194.65594353169"
"183777.61538456043-1116856.354163354","190917.61538456043-1099776.354163354","18512.32022194949","18512.32022194949"
"137367.61538456054-778916.3541633547","139747.61538456054-778916.3541633547","2380.0","2380.0"
"342047.6153845603-1076596.354163354","357517.6153845603-1096116.354163354","24906.852470755915","24906.852470755915"
"418207.6153845603-1048536.3541633543","432487.6153845603-1068056.354163354","24185.714792000483","24185.714792000483"
"-67312.38461543934-1800056.3541633526","-44702.384615439456-1776876.3541633526","32380.928028702245","32380.928028702245"
"550297.6153845603-1210796.3541633538","571717.6153845603-1232756.3541633538","30676.668658770624","30676.668658770624"
"415827.6153845603-1171756.354163354","452717.6153845603-1259596.3541633538","95271.91453938541","95271.91453938541"
"323007.6153845603-939956.3541633545","328957.6153845603-936296.3541633545","6985.563685201073","6985.563685201073"
"-598052.3846154391-2029416.3541633522","-586152.3846154391-2022096.3541633522","13971.127370402146","13971.127370402146"
"434867.6153845603-1010716.3541633543","491987.6153845603-983876.3541633543","63111.64710257529","63111.64710257529"
"-433832.38461543916-1811036.3541633526","-395752.3846154392-1795176.3541633526","41250.769689788765","41250.769689788765"
"583617.6153845603-1194936.3541633538","616937.6153845603-1194936.3541633538","33320.0","33320.0"
"223047.61538456043-960696.3541633543","223047.61538456043-968016.3541633543","7320.0","7320.0"
"315867.6153845603-1121736.354163354","332527.6153845603-1118076.354163354","17057.291695928754","17057.291695928754"
"415827.6153845603-986316.3541633543","425347.6153845603-996076.3541633543","13634.074959453612","13634.074959453612"
"-82782.38461543934-1828116.3541633524","-45892.384615439456-1815916.3541633526","38855.013833480814","38855.013833480814"
"85007.61538456054-886276.3541633545","119517.61538456054-937516.3541633545","61777.64725206035","61777.64725206035"
"134987.61538456054-989976.3541633543","170687.61538456043-957036.3541633543","48575.03062273859","48575.03062273859"
"854937.6153845601-619096.3541633552","878737.6153845601-625196.3541633552","24569.289774024808","24569.289774024808"
"394407.6153845603-1168096.354163354","396787.6153845603-1182736.3541633538","14832.194712853292","14832.194712853292"
"-317212.3846154392-2020876.3541633522","-273182.3846154393-2030636.3541633522","45098.76384115195","45098.76384115195"
"-317212.3846154392-2231936.3541633515","-282702.3846154393-2230716.3541633515","34531.558030300286","34531.558030300286"
"411067.6153845603-1177856.3541633538","428917.6153845603-1168096.354163354","20344.043354259633","20344.043354259633"
"489607.6153845603-1043656.3541633543","496747.6153845603-1030236.3541633543","15201.184164399825","15201.184164399825"
"-194642.38461543934-2234376.3541633515","-185122.38461543934-2241696.3541633515","12008.863393344101","12008.863393344101"
"-350532.3846154392-2189236.354163352","-281512.3846154393-2212416.354163352","72808.46654064342","72808.46654064342"
"828757.6153845601-1532876.354163353","828757.6153845601-1535316.354163353","2440.0","2440.0"
"332527.6153845603-617876.3541633552","349187.6153845603-627636.3541633552","19308.371241510766","19308.371241510766"
"-490952.38461543916-2367356.3541633515","-470722.38461543916-2374676.3541633515","21513.607321878866","21513.607321878866"
"209957.61538456043-1133936.354163354","219477.61538456043-1125396.354163354","12789.136014602394","12789.136014602394"
"344427.6153845603-1041216.3541633543","350377.6153845603-1024136.3541633543","18086.705062006182","18086.705062006182"
"-351722.3846154392-1720756.3541633529","-341012.3846154392-1708556.3541633529","16234.041394551143","16234.041394551143"
"350377.6153845603-1024136.3541633543","350377.6153845603-1031456.3541633543","7320.0","7320.0"
"-308882.3846154392-2026976.3541633522","-285082.3846154393-2031856.3541633522","24295.15177972752","24295.15177972752"
"300397.6153845603-1204696.3541633538","302777.6153845603-1226656.3541633538","22088.594341876986","22088.594341876986"
"240897.61538456043-1176636.3541633538","301587.6153845603-1208356.3541633538","68479.44582135566","68479.44582135566"
"401547.6153845603-1244956.3541633538","445577.6153845603-1274236.3541633538","52876.83141036346","52876.83141036346"
"129037.61538456054-908236.3541633545","131417.61538456054-930196.3541633545","22088.594341876986","22088.594341876986"
"833517.6153845601-1542636.354163353","870407.6153845601-1526776.354163353","40154.8465318945","40154.8465318945"
"442007.6153845603-1081476.354163354","465807.6153845603-1070496.354163354","26210.69247463714","26210.69247463714"
"415827.6153845603-986316.3541633543","434867.6153845603-996076.3541633543","21395.775283919953","21395.775283919953"
"436057.6153845603-1007056.3541633543","491987.6153845603-983876.3541633543","60543.18541338901","60543.18541338901"
"882307.6153845601-1549956.354163353","884687.6153845601-1558496.354163353","8865.438511433036","8865.438511433036"
"415827.6153845603-978996.3541633543","447957.6153845603-983876.3541633543","32498.481502987182","32498.481502987182"
"411067.6153845603-1177856.3541633538","537207.6153845603-1308396.3541633536","181526.83327816837","181526.83327816837"
"336097.6153845603-1136376.354163354","337287.6153845603-1124176.354163354","12257.899493795827","12257.899493795827"
"580047.6153845603-1191276.3541633538","583617.6153845603-1194936.3541633538","5112.778109795105","5112.778109795105"
"75487.61538456054-913116.3541633545","134987.61538456054-915556.3541633545","59550.009235935475","59550.009235935475"
"25507.615384560544-689856.3541633547","80247.61538456054-575176.3541633552","127074.66309221477","127074.66309221477"
"422967.6153845603-994856.3541633543","447957.6153845603-981436.3541633543","28365.410273782396","28365.410273782396"
"-304122.3846154393-2002576.3541633522","-269612.3846154393-2011116.3541633522","35550.97326375187","35550.97326375187"
"455097.6153845603-1137596.354163354","501507.6153845603-1177856.3541633538","61439.04051985172","61439.04051985172"
"471757.6153845603-1135156.354163354","496747.6153845603-1179076.3541633538","50531.836499379075","50531.836499379075"
"783537.6153845601-1207136.3541633538","794247.6153845601-1222996.3541633538","19137.494611364364","19137.494611364364"
"500317.6153845603-1053416.3541633543","511027.6153845603-1053416.3541633543","10710.0","10710.0"
"876357.6153845601-1492616.3541633533","877547.6153845601-1498716.3541633533","6214.989943676498","6214.989943676498"
"543157.6153845603-1019256.3541633543","791867.6153845601-1362076.3541633536","423535.3780972723","423535.3780972723"
"-316022.3846154392-2008676.3541633522","-273182.3846154393-2030636.3541633522","48140.49438881985","48140.49438881985"
"332527.6153845603-1015596.3541633543","349187.6153845603-1020476.3541633543","17360.011520733504","17360.011520733504"
