"Coord1","Coord2","Cost","Length"
"442007.6153845603-1071716.354163354","465807.6153845603-1070496.354163354","23831.248393653237","23831.248393653237"
"852557.6153845601-1808596.3541633526","856127.6153845601-1798836.3541633526","10392.425126023281","10392.425126023281"
"854937.6153845601-615436.3541633552","878737.6153845601-625196.3541633552","25723.483434402893","25723.483434402893"
"875167.6153845601-1506036.3541633533","876357.6153845601-1492616.3541633533","13472.657495832067","13472.657495832067"
"553867.6153845603-1004616.3541633543","658587.6153845603-1159556.354163354","187009.8446606486","187009.8446606486"
"578857.6153845603-1179076.3541633538","583617.6153845603-1194936.3541633538","16558.90092971149","16558.90092971149"
"401547.6153845603-1111976.354163354","406307.6153845603-1125396.354163354","14239.171324202824","14239.171324202824"
"340857.6153845603-1099776.354163354","358707.6153845603-1081476.354163354","25563.890548975523","25563.890548975523"
"496747.6153845603-1181516.3541633538","519357.6153845603-1222996.3541633538","47241.95698740686","47241.95698740686"
"443197.6153845603-1086356.354163354","445577.6153845603-1069276.354163354","17245.022470266602","17245.022470266602"
"213527.61538456043-946056.3541633543","221857.61538456043-970456.3541633543","25782.724836603287","25782.724836603287"
