ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119
28	1146087.2926816954	1098873.0214116313	1143989.9452089164	414410.9353045593	414531.9505176888	403851.1790251449	379866.6014537204	283015.95856064325	1221769.8167205534	1146672.9112676582	541885.7636070536	386086.84010206774	404927.6029119275	374898.5095995977	259578.57615758618	701538.0352821262	1114267.0760750116	128893.4769489907	139811.175518983	1151154.8769054115	1156322.3039167735	1149613.170069808	1152473.3729087948	456687.420452983	148886.36875147434	464678.51510479767	176299.3706738625	0.0	30500.0	6985.563685201073	1193871.4950231514	381873.32192757295	1247137.1007570357	345473.2789956406	1177613.8386793085	252632.02033788152	1105995.1843317915	282467.1931393089	322787.4881404166	1159447.157109032	282564.64835502626	312647.5864291928	370194.1659453851	1111997.0869407752	73355.9268225818	878773.0095516493	916861.5228618531	1202978.8255572673	1211175.7081083797	463655.9159549237	1290486.0749144247	1161057.158809482	1226940.320196281	1219748.9084511893	1283243.77092295	1344166.5401404393	246575.60382162666	1386399.4094917402	1357462.5623205486	1379529.6840638707	1429183.4940077215	1171964.7343600262	493111.6848138957	1254039.6315646502	989010.8150029246	1106231.9614426184	926206.8682360407	902952.1694489645	1394556.5960953415	931746.8591579483	1167552.6742224481	1133169.1891485986	1013556.300514027	1330095.132172048	954785.1468196264	963622.4347527309	1119670.1865018131	884857.792166045	1168076.8761212814	1000441.9945332282	1056562.8482236208	1119413.162164324	1021007.7009368569	1190389.5134319973	1048526.8319290646	1173133.7212475778	1129746.3697171859	1221453.1122170466	1056659.8993565678	1163376.1991298061	1235474.1903108456	1147971.4991191258	1097778.809510224	1216572.444703131	1338179.7313110284	1099137.6622618646	1132743.9019145446	1149496.915630169	1230194.4132953184	1220832.6677292339	1209600.0232828495	1174960.8025647684	1152229.6069892228	1185342.1338912463	1268287.0201525125	1174366.30329133	1359952.3637159602	1218491.658405769	1793137.2435328995	1217567.77316724	1278375.1082763188	1386930.3371750773	1446547.7577735065	1473299.693083336	1449745.6496052444	1533889.7047966165	1784727.5072254266	1751000.0870765531	1797534.5682640802
29	1047548.7787968096	1002118.2175231751	1042696.5780070474	312661.49315193854	312992.30022478144	302427.5926564898	279141.9153405661	190334.88067088445	1111524.8175043017	1036427.9120514066	445130.9597185974	362085.7369463753	392088.77119856374	352336.45695556357	214517.97244053896	591293.0360658744	1004022.0768587599	45056.8585234253	74218.19184000605	1040909.8776891598	1046077.3047005218	1039368.1708535561	1042228.3736925429	470468.6668631607	118391.87134258833	489388.1429908163	190399.99999999988	30500.0	0.0	73991.3508458928	1083626.4958068994	418085.7186032546	1136892.101540784	398716.86407775583	1183552.089212249	307967.23413376254	1124858.6588590783	334648.2011007971	391808.991218935	1178310.6316363188	340063.1119365927	375132.2033630271	441673.698560373	1139700.9091420998	134764.42149172735	912036.4113480346	950124.9246582384	1236242.2273536525	1244439.109904765	489192.07648938795	1323749.4767108099	1194320.5606058673	1260203.7219926664	1253012.3102475745	1316507.1727193354	1377429.9419368245	280383.7099405023	1419662.8112881253	1390725.9641169338	1412793.085860256	1462446.8958041067	1205228.1361564114	564334.0748173892	1287303.0333610354	1023189.8587243917	1129409.7386225802	976579.2396075063	947355.1797231107	1427819.997891727	986483.4915565541	1190730.45140241	1159492.877197714	1036734.0776939888	1353272.90935201	1026264.6794346143	1035101.9673677187	1149678.1583686424	956080.1821695386	1197673.5642146373	1052688.6486344812	1100504.288788566	1163249.8328674806	1069387.3281381638	1221448.1166044087	1103215.9653883995	1212556.8721274068	1173687.8102821312	1241131.887995895	1092121.9008548923	1207317.6396947515	1273036.0577358636	1198343.8704905915	1148760.2569487803	1260513.8852680763	1366970.9898664472	1143079.1028268097	1178905.6788154135	1220976.4482451568	1274135.8538602635	1273723.1900300058	1254308.0884439559	1228998.1651173984	1206966.2393878286	1256564.5238947398	1339509.410156006	1245588.6932948236	1406348.7712847348	1273228.2908043747	1816315.0207128613	1288790.1631707335	1324537.474953809	1430871.7777400224	1492772.8700324055	1518296.7583265535	1501130.0025793232	1588626.3371952223	1815786.110397838	1788888.4854668807	1825607.7381177982
30	1199889.802251141	1152675.5309810766	1196432.928069192	465938.8720637071	466233.179857461	455638.62917886977	432097.7696077586	323323.01742993755	1265261.1675664461	1190164.2621135511	595688.2731764991	382112.2935734985	391885.718673186	368301.8263598479	275209.3385043461	745029.386128019	1157758.4269209043	168974.1119225068	170799.99999999953	1194646.2277513044	1199813.6547626664	1193104.5209157008	1195964.7237546875	417501.85065458063	147373.7944819225	414627.28323157865	148987.3242930416	6985.563685201073	73991.3508458928	0.0	1225493.7819415163	324068.32921468874	1290628.4516029283	281833.65537139075	1185790.9127748893	247463.36072234996	1114172.2584273722	279998.6928540913	265414.1339491923	1167624.2312046126	273755.2425068784	295658.96654760826	321032.2732997409	1120582.0265497565	9654.185620755383	887357.9491606308	925446.4624708346	1211563.7651662487	1219760.647717361	471832.9900505045	1299071.014523406	1169642.0984184635	1235525.2598052626	1228333.8480601707	1291828.7105319316	1352751.4797494207	255190.05936752292	1394984.3491007215	1366047.50192953	1388114.6236728523	1437768.433616703	1180549.6739690076	450192.21006143495	1262624.5711736316	996964.1944505114	1114409.0355381994	919173.9254999742	897783.509833433	1403141.535704323	924658.1366331154	1175729.748318029	1141122.5685961852	1021733.3746096077	1338272.2062676288	905623.2541739822	914460.5421070866	1127623.5659493997	843181.6325721774	1176030.255568868	993082.2500309023	1051394.1886080892	1114244.5025487924	1012700.8706261141	1198342.8928795839	1041167.0874267388	1167965.0616320462	1124577.7101016543	1229630.1863126275	1051491.2397410362	1158207.5395142746	1230305.530695314	1140938.5563830594	1089201.3151136008	1211403.7850875994	1343705.913223302	1093969.002646333	1124437.0716038018	1100335.0229845247	1225025.7536797868	1213472.9232269078	1201293.1929721066	1156612.21797727	1144869.8624868968	1143665.9742973787	1226779.2626763545	1132791.6752780485	1351645.5334052173	1211131.913903443	1801314.3176284805	1175891.6135733724	1270068.277965576	1381761.6775595457	1439514.8150374398	1461124.3237394602	1442385.9051029184	1526529.9602942904	1790183.5154116475	1745831.4274610216	1805487.947711667
31	588469.5007389919	626497.0187478934	582477.9539175696	916061.4221230062	911894.7384902809	912045.1305062433	911861.6662004361	1092654.632417622	460742.3819229127	383754.0175685452	777264.8256461935	1444473.2312108427	1502350.9362134554	1443773.1588466458	1269355.2896707556	465149.3688053326	408744.770364098	1102942.1609564596	1148245.4475578885	207953.6248782401	206580.68181705617	202700.3515043815	200104.17511886108	1615075.2778370546	1242909.347990418	1649962.698934551	1350575.134592968	1193871.4950231512	1083626.4958068994	1225493.7819415163	0.0	1537841.7221522564	530897.3151184686	1433362.3593523377	128105.52720316169	955305.8912611676	144517.7473530498	921687.4043665361	1296594.8399115792	166754.31628596582	947311.9473226281	1003667.976587772	1238901.878050592	217042.9607243688	1252734.373640236	380740.5378994987	395570.7269250337	400246.6920537876	383818.6113257139	610220.5785615555	438368.94518202293	424744.27094429353	423834.1430323888	455061.5559460051	465089.8450837205	505814.12712576456	856961.0416486963	589687.5002914668	594009.9734011195	625489.1376354976	640902.3179861332	412567.7128666268	1239997.8483407493	492028.5329124715	799708.8545085184	785746.1228002426	977989.5780702743	912353.8866983848	643170.7471581699	1004214.4408510834	805268.0287765187	831147.1012724884	731872.190273229	741415.8401479702	1751256.3332342429	1770283.2674980715	868614.7416265073	1545129.4599575894	872944.3941706512	1023322.1593531559	984985.7198995508	956064.3043384003	1087399.6868098672	898548.5761160917	1070158.387843841	965359.2448975558	1000142.2640125096	599768.9869441389	906141.6244979595	995504.3814808716	976580.2038696776	1062140.0179543828	1177313.3577922299	1022491.6845618685	956572.9019129134	1009920.3078553483	1185987.271535068	1897680.7810883687	1056971.4951333937	1161476.7355450853	1269657.010915712	1253428.081761126	1145613.0023220591	1551064.349479212	1370229.5917850675	1481794.386122499	1390885.267704188	1205797.059468915	1222730.372670656	1596085.8266078513	1348540.0231426668	1114485.4963484604	1253025.0240448175	1529606.5592508705	1310546.7375367652	1408858.071180075	1341330.674784357	1355572.9767256444	1330481.3647739284
32	1530460.0263100914	1483245.7550400272	1528362.6788373124	774939.2505208121	776728.9045775253	767657.3583974777	748552.0385016245	577573.5928866548	1611785.5572514536	1536688.6517985584	926258.4972354495	350592.1191356125	301461.67650300026	323282.16034912836	392050.33975243475	1091553.7758130264	1504282.8166059118	462593.1081414849	397054.55997885176	1541170.6174363117	1546338.0444476737	1539628.910600708	1542489.1134396947	167452.77782109173	282993.6036379619	101883.21206165395	216304.53069688554	381873.32192757295	418085.7186032546	324068.32921468874	1537841.7221522564	0.0	1637152.841287936	105432.07149629547	1498138.8529856293	537014.8751198607	1426520.1986381125	572948.7216147704	248113.54336271086	1479972.171415353	543246.2432451785	524478.3103236964	357847.90512171446	1441043.8753620612	268939.9999999999	1209071.1973579507	1247693.210095608	1533449.3609294817	1541473.8959146813	784180.9302612446	1621304.0214745216	1491807.0983772173	1557772.0074300356	1550495.4698688728	1614075.458156705	1674901.64551195	589349.2960884908	1716866.8138342528	1687856.6537284844	1709827.8718701722	1759652.3392230715	1502699.9432696106	493386.2977424476	1584712.1874556618	1294480.5673557976	1422581.2233758282	1151681.5993237647	1136035.5095697031	1725388.2833290962	1154270.8250257	1479229.2871029344	1438638.9415014714	1319412.109862039	1635950.9415200604	897305.7038841385	903060.2142883125	1384104.6710103443	886006.0272005987	1455347.5566285842	1222694.9384234871	1289646.1883443594	1352496.5022850626	1242313.5590186988	1470675.8337990132	1270779.7758193235	1406217.0613683164	1362829.7098379247	1520052.5922116104	1289743.2394773064	1396459.539250545	1468557.5304315842	1374619.4197260216	1235035.449611448	1449655.7848238698	1581957.912959572	1332221.0023826032	1342511.3862545341	1092013.4952517208	1463277.753416057	1443085.6116194928	1366997.9707183088	1199498.6590269601	1374482.5508794817	1186490.3689258	1269665.7037260449	1175653.396619903	1505764.9257522076	1440744.6022960278	2076764.8173499724	1218716.0082017938	1366300.627759553	1620013.677295816	1673195.678380402	1503948.7183678814	1671998.5934955033	1756142.6486868751	2028435.5151479177	1984083.427197292	2050606.7808343326
33	149219.75505944245	193594.28607270413	148630.45347438054	907172.9789443163	904261.756926995	911449.283394373	927688.5303183442	1108895.4680395874	40259.999999999534	149386.7507511957	711542.3787025512	1456566.147867527	1518841.3708137986	1457766.6944446834	1284890.1394995074	515001.12436770427	61532.602740335606	1156207.7666903439	1201511.0532917727	320115.4693231794	321888.6571471561	324376.98870295874	326330.1849354414	1668340.8835709388	1296174.9537243024	1703228.3046684354	1403840.7403268525	1247137.1007570357	1136892.101540784	1290628.4516029283	530897.3151184686	1637152.8412879359	0.0	1617783.986762437	683818.7267369912	1247887.507316328	701745.2453058027	1228197.037302168	1604262.5330057628	723668.1701473315	1264050.079302402	1342072.9862595198	1571116.112225482	774493.8398183666	1352836.1953649367	918327.0138265523	937957.9278657119	952567.9842053871	934938.7372961317	1076795.6954516387	971561.4135030118	981079.9331587716	973647.7399463956	1008976.4949252445	1021607.1602021891	1062070.7200583166	1137929.7465207567	1146204.8154099355	1147238.554002675	1178082.0672091716	1197419.6331046019	967347.3439740168	1612951.6343530552	1043640.5998826287	1342021.5348119598	1342973.6207529954	1515576.053997328	1449940.3626254385	1196054.3753129523	1541800.916778137	1362495.5267292715	1388374.5992252412	1289099.6882259818	1297900.0204051053	2124210.119246549	2143237.053510377	1425842.2395792601	1935471.1550728404	1430171.892123404	1562499.9519709721	1526111.8430210033	1503112.6441304944	1624986.1627369206	1455776.0740688446	1607744.8637708947	1522586.7428503088	1548085.4282829799	1156937.0237986324	1447499.482316068	1552731.8794336244	1533807.7018224306	1608470.087976038	1714899.8337192833	1579719.1825146214	1512908.5641273914	1551300.7272092875	1727615.5425956792	2287489.5150787877	1614198.9930861464	1710975.7283691345	1807328.9583960301	1791014.5576881794	1686970.8601401676	2088650.8254062654	1907816.0677121212	2019380.8620495524	1932243.1255222964	1748813.9892379355	1775323.30224433	2133672.302534905	1886879.3728964252	1671712.9943012132	1810252.5219975703	2070369.2048712294	1867774.235489518	1966085.5691328277	1897814.8550414923	1912057.1569827797	1886100.341690999
34	1528440.6640184629	1483305.5611678644	1523588.4632287007	784910.2121086564	786015.795095573	776098.215228138	755013.757805582	602467.3937235101	1592416.702725955	1517319.7972730598	926318.3033632868	445812.9420508103	408715.5917016125	419516.1905099721	449996.23998429056	1072184.9212875278	1484913.9620804132	466263.16774971545	418454.6603874777	1521801.762910813	1526969.1899221751	1520260.0560752095	1523120.2589141962	298395.79169284494	312404.02446191333	235110.06784057504	249169.73592312486	345473.2789956406	398716.86407775583	281833.65537139075	1433362.3593523377	105432.07149629547	1617783.9867624375	0.0	1393659.4901857106	437297.3767357858	1322040.8358381935	471270.4982279283	119534.75017751094	1375492.808615434	437739.0831305788	411409.421501258	229041.16333096067	1336564.5125621422	221403.19080808188	1108702.6500686647	1146081.5016487841	1432198.8043441982	1441105.3486253952	679701.5674613258	1519706.0537013556	1390277.137596413	1456160.298983212	1448968.8872381202	1512463.7497098811	1573386.5189273702	501525.9639340716	1615619.388278671	1586682.5411074795	1608857.5548240538	1658403.4727946525	1401184.713146957	364822.77903113386	1483259.6103515811	1192868.8589089736	1320969.5149290042	1038152.5555655542	1022506.4658114928	1623776.5748822726	1040741.7812674895	1377617.5786561104	1330730.250444492	1217800.4014152153	1534339.2330732364	768726.9106989386	774481.4211031126	1270575.627252134	757442.508489285	1341818.512870374	1109165.8946652766	1176117.144586149	1238967.4585268523	1128784.5152604883	1357146.790040803	1157250.732061113	1292688.0176101062	1249300.666079714	1406523.5484534001	1176214.195719096	1282930.4954923345	1355028.486673374	1261090.375967811	1106471.9309001341	1336126.7410656593	1468428.8692013617	1218691.9586243927	1213947.8675432205	963434.7020665209	1349748.7096578465	1329556.5678612823	1238434.4520069952	1070935.1403156463	1260953.5071212712	1057926.8502144862	1141102.1850147308	1047089.8779085891	1377201.407040894	1327215.5585378173	1963235.7735917622	1090152.4894904802	1237737.1090482394	1506484.6335376054	1559666.6346221915	1375385.1996565675	1558469.5497372928	1631563.8466507045	1914906.4713897074	1870554.3834390813	1937077.7370761223
35	742442.5616475535	780470.079656455	736451.0148261312	1018162.9161399851	1013996.2325072598	1013596.970682015	1013413.5063762077	1194206.4725933936	612972.9537263442	537587.0389992667	879366.3196631724	1546025.0713866143	1602276.5296188048	1545324.9990224175	1370907.1298465272	567123.9681057387	562656.6018452098	1202867.754361809	1248171.0409632379	360937.1856708583	359215.35045150795	355778.6058773063	352826.7790290296	1639919.1118768319	1342834.9413957675	1612547.7171476583	1376115.73453934	1177613.8386793085	1183552.089212249	1185790.9127748893	128105.52720316169	1498138.8529856293	683818.7267369912	1393659.4901857106	0.0	915603.0220945405	15661.241968630713	881984.535199909	1256891.970744952	11306.652908796661	907609.078156001	963965.107421145	1199135.4808298138	64157.326159995166	1213031.504473609	277556.8741717629	281357.43032662175	234433.37646333507	218593.15108209543	570049.0053495398	287162.9650564288	259883.71707361692	259192.15439515095	289149.7950889808	302286.6263995144	347743.7747825251	817258.1724820692	429021.5664742266	430136.14263393305	461389.1515846457	480551.55446632276	246853.3815851016	1199610.887637938	326367.584940661	658419.8126041468	632947.4938729109	865649.7484920216	799922.7418342391	479226.7017811081	891999.5619979424	647473.1686332636	680563.5279271146	584642.3013262032	576186.481358248	1644742.4392906434	1667098.0079286178	721384.8526794814	1432789.630379337	720145.7652433194	899570.2690804403	843696.6779951792	808834.4153913744	963767.9084270535	740753.7159728366	935435.359166588	814775.6715521821	852912.3750654837	435731.8005378988	764852.5825935879	848274.4925338457	824826.7479438548	914910.129007357	1065098.478939089	871908.1112164948	791712.3480422369	862690.4189083225	1044698.2296306966	1785340.9515101162	906387.9217880198	1014246.8465980595	1131696.6817126754	1135133.8749452408	1001936.2264027863	1438849.470626071	1257580.9977899278	1369579.5072693578	1245035.0505646218	1058567.170521889	1058630.386619804	1483870.9477547104	1213491.822988448	956690.6362052052	1095230.1639015623	1387551.7800182519	1157663.959806641	1254221.8871065867	1176101.3159946348	1190343.6179359225	1165252.0059842062
36	1161490.6901792537	1150316.7246086504	1156638.4893894915	601656.6423633989	599960.0333355538	589456.135772628	563169.4236195702	540637.9794280078	1221367.0707159077	1146270.1652630125	685446.6057213664	668986.5008766947	671417.4003461611	648534.7454069048	543991.1860499204	703913.9736597848	1113864.330070366	395716.10139088304	419026.55285792955	1147826.0578595125	1152993.4848708743	1146284.3510239087	1149144.5538628954	685599.0626460288	426503.2877950645	651423.7392818896	426222.7592468516	252632.02033788152	307967.23413376254	247463.36072234996	955305.8912611675	537014.8751198607	1247887.5073163281	437297.3767357858	915603.0220945404	0.0	843984.3677470235	1220.0	312390.4588811891	897436.3405242639	9760.0	67867.40970451134	279833.7770891854	857539.8969067795	261523.3238164426	624315.8195176538	666223.5751433519	948693.9830891847	956718.5180743842	201645.09937015566	1036548.6436342245	907051.7205369204	973182.0735786045	965740.0920285757	1029795.973898714	1090146.2676716528	34967.196055732005	1132111.4359939557	1103101.2758881873	1125072.4940298751	1174896.9613827744	917944.5654293136	334783.86117015814	999956.8096153648	718610.678402456	844221.1448578504	643704.8476592347	618844.3746209532	1141155.7226198427	650969.0807557595	903359.3981495928	862769.0525481298	743542.2209086976	1060081.0525667188	846042.3460636516	865069.2803274803	849270.0499013443	673801.4222558195	897676.7395208126	719664.2161310394	772455.0533956094	835305.3673363127	740229.9225346681	919989.3768315286	767749.0535268758	889025.9264195665	845638.5748891745	959442.2956322785	772552.1045285565	879268.404301795	951366.3954828344	865469.4785423198	817001.0311080351	932464.6498751197	1064766.7780108224	815029.8674338532	851966.1235123558	1022346.6259075312	946086.618467307	940054.8893270451	928822.2448806607	894183.0241625796	871451.828587034	974066.5155118168	1009961.6293897213	966700.0029022535	1079174.5853137714	937713.8800035801	1524777.8583958098	1006292.1547878106	997597.32987413	1102822.5423470659	1164045.7371967002	1192521.9146811473	1168255.6106310517	1253111.9263944277	1511244.3801991676	1466892.292248542	1527134.4316636114
37	758854.7817974417	796882.2998063432	752863.2349760192	993931.5598830344	989764.8762503092	989365.6144250643	989182.150119257	1169975.116336443	631712.4339444322	552788.4850464948	855134.9634062217	1521793.7151296637	1545850.6056697243	1515821.5123573944	1346675.7735895766	542892.6118487881	577177.5131621108	1178636.3981048584	1223939.6847062872	378817.36655016156	377586.48333858495	373519.6594558304	371089.4819312446	1568300.4575293148	1284762.9127891816	1540929.0628001413	1304497.080191823	1105995.1843317915	1124858.6588590783	1114172.2584273722	144517.7473530498	1426520.1986381123	701745.2453058027	1322040.8358381935	15661.241968630713	843984.3677470235	0.0	810365.880852392	1185273.316397435	4324.176222126013	835990.423808484	892346.4530736279	1127516.8264822967	27768.480332924235	1141412.8501260919	205221.43552757805	211651.24993724906	227079.88131932737	217247.2526868863	498430.3510020228	300328.3975917025	237542.9967395372	255801.27071615533	277431.0799099474	306164.9882008059	359551.3315230519	745639.5181345522	434355.0621323519	427574.41469292715	457566.3695028287	485562.02858131233	230185.4435015381	1127992.233290421	317457.9713914892	597778.6233213755	583815.8916130997	795943.5681026488	730216.5614448664	475651.0943958808	822293.3816085696	603337.7975893758	629216.8700853455	529941.9590860861	551439.9999999988	1575036.2589012706	1597391.827539245	666684.5104393644	1363083.449989964	671014.1629835083	838929.079797669	783055.4887124079	754134.0731512574	903126.7191442822	696618.3449289488	874794.1698838167	763429.0137104129	798212.0328253667	408701.7324406629	704211.3933108166	793574.1502937287	774649.9726825347	860209.78676724	995392.2985497161	820561.4533747257	767927.4141592379	807990.0766682054	984057.0403479252	1715634.7711207434	855041.2639462507	959546.5043579425	1071055.4924299042	1071382.0717935003	943682.7711349163	1369143.2902366982	1188183.581817442	1299873.3268799852	1188955.036517045	1003866.8282817721	1054807.6045379872	1414164.7673653376	1152850.6337056765	912555.2651613175	1051094.7928576746	1327676.3280637276	1108616.5063496223	1206927.839992932	1151868.5421358717	1166110.8440771592	1141019.2321254432
38	1141800.220165094	1130626.2545944906	1136948.0193753317	621495.6218671203	619613.2936759819	609252.6117301416	583041.2794991437	565627.5040165557	1201676.600701748	1126579.695248853	707294.7515420647	700937.3869898691	706906.0215091922	688609.7592403856	573256.7676006963	684223.5036456251	1094173.8600562061	421030.89257202897	444848.2101796061	1128135.5878453527	1133303.0148567148	1126593.8810097491	1129454.0838487358	721506.6914891903	459398.49716776324	691498.7531153704	461711.3804098827	282467.1931393089	334648.2011007971	279998.6928540913	921687.4043665361	572948.7216147704	1228197.0373021683	471270.4982279283	881984.5351999089	1220.0	810365.880852392	0.0	342728.6856975936	863817.8536296324	1220.0	74340.77481436406	302935.2526531039	824889.5575763406	297430.9526596042	594160.0407297681	631538.8923098875	917656.1950053015	926562.7392864984	168026.61247552416	1005163.444362459	875734.5282575162	941617.6896443153	934426.2778992236	997921.1403709843	1058843.9095884734	20230.0	1101076.7789397743	1072139.931768583	1094314.945485157	1143860.8634557559	886642.1038080604	345513.94602823147	968717.0010126844	678326.249570077	806426.9055901077	610696.7332481799	584649.301461995	1109233.9655433758	618785.3960784777	863074.9693172139	822484.6237157509	703257.7920763186	1019796.6237343397	856772.430921725	875799.3651855537	808985.6210689654	672840.1369898005	857392.3106884337	687480.5314537577	737798.4105274501	800543.9546063648	708046.2378573865	879704.9479991497	735565.3688495941	854264.5136896187	810981.9320210153	925823.808737647	737790.6917986086	844611.7614336356	916604.9827528866	832461.3641312651	784817.3464307535	897808.0070069605	1027495.1658781809	780373.224565694	819782.4388350741	1024858.496995748	911429.9755991477	907840.6836706792	896638.560203379	861999.3394852979	839268.1439097521	973105.2302457979	977777.9447124397	965738.7176362346	1046990.9006364896	905530.1953262982	1484493.4295634308	1005330.8695217916	965413.6451968482	1068165.8994789068	1130066.9917712896	1160338.2300038654	1135247.4962199968	1220928.2417171458	1474042.941792579	1432235.6493803826	1486850.0028312327
39	1515728.4466338712	1468514.175363807	1513013.5150789262	784094.5053708681	784215.5205839977	773534.7490914539	749550.1715200293	632233.0867646825	1577742.0964053425	1502645.1909524472	911526.9175592293	551705.5917788026	524005.8034029765	527206.5341021474	523924.9156129138	1060288.9993492195	1470239.3557598006	481061.18737640744	459473.46604564553	1504201.083548947	1509368.510560309	1502659.3767133434	1505519.57955233	436554.6276240803	372716.9511841385	377949.6745599862	324185.7469106246	322787.4881404166	391808.991218935	265414.1339491923	1296594.8399115792	248113.54336271086	1604262.5330057628	119534.75017751094	1256891.970744952	312390.4588811891	1185273.3163974353	342728.6856975936	0.0	1238725.2891746757	304679.083627347	266309.3689677476	75176.36064614971	1199796.993121384	219244.35431727726	976898.7735058765	1016160.404864659	1300877.4926510663	1309301.4720626068	542934.0480205674	1388002.3381917097	1255293.3232991276	1323926.6629832126	1312996.436577198	1379442.008216943	1439359.6626481246	388005.0417198207	1484046.6165504842	1455684.22987641	1477655.448018098	1527479.915370997	1267918.4842438304	217425.74088639967	1351102.339762916	1049017.90889607	1178989.5958743063	893052.5030320438	877406.4132779824	1493738.6766080656	895641.7287339792	1233800.738983773	1185630.1979109817	1073493.8884769417	1392359.3140185382	628407.3102693812	634161.8206735551	1125475.5747186237	597658.01190982	1196718.4603368633	964065.8421317661	1031017.0920526385	1093867.405993342	983684.4627269779	1212046.7375072925	1012150.6795276026	1147587.9650765958	1104200.6135462038	1261423.4959198898	1031114.1431855856	1137830.442958824	1209928.4341398636	1115990.3234343007	959074.8927554	1191026.688532149	1323328.8166678515	1073591.9060908824	1066550.8293984863	823115.1016369634	1204648.657124336	1184456.5153277717	1091037.413862261	923538.1021709123	1115853.4545877606	898142.3536350213	993705.1468699968	890775.841025458	1229804.3688961598	1182115.5060043067	1818135.7210582518	930367.992911015	1090340.0709035052	1361384.581004095	1414566.5820886814	1215600.7030771025	1413369.4972037822	1484166.8085059703	1769806.418856197	1725454.330905571	1791977.6845426117
40	781091.3507303576	819118.8687392591	775099.8039089353	1037542.5317402615	1033375.8481075362	1032976.5862822913	1032793.1219764841	1213586.08819367	653033.8267655042	576729.307734572	898745.9352634486	1565404.6869868906	1599302.5784469647	1564704.6146226937	1390286.7454468035	586503.5837060151	601625.4028047674	1222247.3699620855	1267550.6565635144	400661.92843842733	399064.79386184824	395461.7363285599	392643.26875676785	1621752.4303065552	1338214.885566422	1594381.0355773817	1357949.0529690634	1159447.157109032	1178310.6316363188	1167624.2312046126	166754.31628596582	1479972.1714153527	723668.1701473315	1375492.808615434	11306.652908796661	897436.3405242639	4324.176222126013	863817.8536296324	1238725.2891746755	0.0	889442.3965857244	945798.4258508683	1180968.7992595371	43020.60087911372	1194864.8229033323	254566.98313017705	258393.14870948074	225732.6959038052	211874.1525056792	551882.3237792633	288897.97178242664	246853.3815851016	252652.87649262926	279389.29471259203	298244.06398116227	347035.86860726593	799091.4909117926	426089.43016695365	424302.68818380026	455191.22135647474	477644.0751228881	235463.00707329757	1181444.2060676615	317824.63482241204	636023.9171603525	613526.5252619471	842685.4668748805	776958.460217098	473165.3766919122	869035.2803808013	629299.9733831224	661142.5593161508	564084.4132751755	563115.732420964	1621778.157673502	1644133.7263114764	700826.9646284537	1409825.3487621956	700724.7966323557	877174.373636646	821300.7825513849	788276.5273403467	941372.0129832592	722580.5207226954	913039.4637227937	795354.7029412183	832354.4870144561	421723.0622102604	742456.6871497936	827716.604482818	805405.779332891	894352.2409563294	1042134.1973219478	852487.142605531	778682.0125537215	842132.5308572948	1022302.3341869023	1762376.669892975	886966.953177056	993688.9585470319	1109300.786268881	1112737.9795014465	981378.3383517587	1415885.1890089298	1234925.4805896736	1346615.2256522167	1224477.1625135941	1038009.2824708614	1052432.456391633	1460906.6661375691	1191095.9275446536	938517.440955064	1077056.9686514211	1365921.6219027045	1139490.7645564997	1236048.6918564455	1163030.5670573507	1177272.8689986384	1152181.2570469223
