ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136
1	0.0	2626.2790453217663	14692.10476037431	1921.473368477628	3106.5806341888565	1997.7989417537797	3116.9425203421188	6052.059073745081	5868.904996068062	6054.86619710791	1262.9510956384033	2568.477110074929	7362.790046300874	10799.527177386097	8477.093191906286	27802.87672511435	13134.766809220222	28271.97795745358	27764.808155470448	27864.61970379665	27897.07500992166	10232.88915075392	35858.42331796157	10887.789602942443	26507.798009834372	33603.44242086628	33409.21882617063	37392.99546090714	7061.9469109319725	29912.125210960803	34159.212085602245	12449.160044804277	12554.885680869495	29526.941837658604	42028.082010495906	12555.509306445114	41706.74084245025	32761.092638768285	18815.30084483527	30252.99575277434	29217.22193610941	30982.74316304472	30129.035848944408	23614.75655377074	38139.02602361385	28800.485014102225	22869.035886795464	21931.489709538848	28879.807259931444	21442.18270189175	28552.5810136123	37414.53144085077	21627.39465498332	29004.992350456865	33945.00712031511	39479.93549448157	28631.74767533684	25214.111228137685	23519.127226514975	25278.081732445127	22590.972143997587	37374.39030037937	22438.20342212145	22205.173777672673	28312.063877475608	23066.38579510111	23082.89039940908	22940.68395650193	22940.726592290062	24608.696471306692	24000.181938799215	30419.848968049122	23577.861012689253	23127.545823977634	32397.88606328683	22500.280417139926	24537.449642597356	23119.331164075382	23352.448385236014	23980.650714117164	23939.90001044026	23701.111404095624	24042.104310431016	23260.930418967477	26282.47378099033	23997.108284419577	23719.54904857246	40238.80547070262	22295.84856555952	23509.87691929165	22642.635665054913	45737.003092633255	23057.74271296316	24396.369814529266	24117.175011465748	23943.744532922377	23138.889240524608	23712.566264097124	24873.07692035725	24743.336960829547	23509.021587042535	23784.774852876682	23842.06740538458	23708.418614786293	26222.188219138217	24194.42084905768	23675.80051851336	24467.27745229581	23839.0893520159	24585.21739745854	25066.46359479584	24016.941455335735	60468.31492038552	24297.77150436709	24048.69333128412	46091.31946145714	24951.027918707223	25376.342643143835	29004.425892606596	24858.370382102745	22988.022606157974	26354.535607021204	28579.8147752472	26208.81230680885	27789.381768931213	58783.94849829841	28961.601126170382	27147.345097408557	45412.86096000626	26544.319270018277	42895.23110964139	30157.966501484094	43048.575282804195	32359.039974501662	25829.58411061894	24667.067302173124
2	2626.2790453217667	0.0	15188.056937581112	2725.9189112263975	3759.8368617114447	2878.701348583216	3767.993400581068	6547.985455701147	6364.817202949625	6550.753699959735	2604.4638999820822	1958.0356030302319	7854.395192550681	11291.362308903683	8978.052378718252	28280.05919558816	13627.832524821439	28749.182593325124	28241.990318911856	28341.8784922045	28374.3341409152	10724.120200563068	36336.225599409125	11378.189651703371	26977.96637349055	34081.82195353748	33887.601461614075	37871.426312117066	7553.451725514233	30390.360394395502	34637.35369769171	12939.313151222941	13045.038402513408	30005.195749275816	42506.62041250938	13045.659567204715	42185.3289433308	33239.579130486294	19295.342859439665	30731.405601346094	29695.87661185867	31461.15267587733	30607.750317443657	24101.558583791782	38617.920672363296	29279.170975839592	23354.93738838601	22417.293398122183	29359.28758000881	21927.904970534386	29032.070629293077	37893.623798102635	22113.1357475859	29484.481583428867	34424.480765706	39958.68208970697	29112.932324721034	25698.986488860734	24004.66466698907	25762.990205442053	23076.123720345582	37853.90819005825	22923.351456629716	22690.305047138598	28793.293418221292	23551.513606888824	23568.029185592597	23425.80747379011	23425.855615678745	25093.816978388837	24485.29060465986	30899.404844641824	24062.91935687604	23612.588917117697	32879.562002580584	22985.416653333858	25022.49884983868	23604.372712885888	23837.50140059957	24465.2713885775	24424.408184902284	24185.813079146108	24526.601946381732	23745.564003056672	26767.298810697845	24481.824166405233	24204.15532497938	40722.137826058126	22780.49809824118	23994.567584633733	23127.293477877025	46220.45280784185	23542.429592997207	24880.92252819898	24601.774656422145	24428.363047510553	23623.575284405695	24197.170774235034	25357.61760095948	25227.909192001563	23993.62723328068	24269.402405226556	24326.57737800884	24193.03048121169	26706.697076908647	24679.064083481688	24160.419329530072	24951.878681732873	24323.71418838248	25069.777738312365	25551.145608361334	24501.520021937045	60951.93310266212	24782.390071626505	24533.27272313522	46574.76612158264	25435.61742841874	25860.882376336704	29488.67604842991	25342.82040875827	23472.789888637028	26839.065058167456	29064.02650731539	26693.441575245175	28273.940561283875	59268.64821507061	29445.80883180885	27631.950509676986	45897.52994810718	27028.93066315454	43379.89672748084	30642.567206128268	43533.23217277051	32843.56241862202	26314.02160246206	25151.640522617425
3	14692.104760374314	15188.05693758111	0.0	14834.401594367928	15243.419383403485	14853.923995442678	15250.184871283145	15353.453390027702	15171.9286023926	15358.946496037259	14635.320814203134	15155.155070536732	16614.450734455106	19775.280144765522	18038.28148532164	38477.33146131248	21098.777201814642	38944.386522663386	38439.29022100915	38532.03039706772	38564.45808366388	19369.149176827472	46468.95018740228	20199.08294790901	37757.35034764997	44161.212027307134	43966.69578662272	47945.84630691883	16313.261573098822	40482.590495005374	44738.33051025777	21904.32458266674	22010.057723568185	40095.736645929675	52570.87818906165	22010.98289724481	52244.88768686827	43309.13396566006	29497.60678122549	40807.358395334275	39749.560664202174	41537.838307090824	40655.83168428975	33367.34053177602	48648.498699172094	39329.93231572607	32717.05717448419	31787.175028203368	39334.93156889845	31306.19265487582	39006.84330853068	47905.478527270214	31489.563945993872	39459.2858759605	44400.68906008375	50003.2321233068	38929.25018046677	35158.20682455679	33400.705192701884	35219.02514047259	32508.692407981864	47825.47681598403	32356.261141518866	32124.82991815202	38605.76119258799	32986.37130428798	33001.82316796281	32861.07715649357	32860.592138220716	34529.376453921665	33921.99083432355	40867.987057493745	33504.54178094557	33055.68069797901	42645.04526512083	32419.460429316503	34464.994866949506	33047.61265714279	33279.6371025523	33949.0030099954	33918.96069446285	33661.72647805959	34022.161769015576	33228.04097001319	36231.34357047994	33956.369428402984	33689.25679590942	50329.113965922996	32261.44036532438	33471.53768798834	32607.431023671128	55816.20893632011	33019.76204836253	34371.17054766213	34087.49828737092	33912.27336596201	33100.98819712389	33682.425781079626	34848.992654876354	34716.26250844517	33478.77287464135	33752.442178432866	33820.949145494866	33677.5780658689	36201.11086004202	34160.59528341962	33644.298952976045	34437.445872122196	33807.013374667	34559.261820292064	35028.94339859132	33989.25912687603	70531.56982497554	34266.291391386316	34020.932697992335	56170.814568327536	34922.30592243655	35352.33838655085	39007.846045286395	34842.86237140582	32942.398451696296	36331.505684046446	38586.87174925607	36176.31320232049	37763.57218405891	68744.74615762665	38969.03910439795	37117.113148510805	55376.581789241056	36513.51876614068	52859.2726472816	40128.179013739486	53013.44727481942	42336.674900618076	35815.26398340911	34639.88999938945
4	1921.4733684776274	2725.9189112263966	14834.401594367928	0.0	3247.6587489131516	2020.6173483640378	3255.753993613641	6191.863882193531	6008.7066988627685	6194.663924584053	1865.8155508605432	2693.365432051887	7502.55710542992	10939.628623242785	8616.787157655604	27941.564780538705	13275.5419723659	28410.667587681557	27903.496190988873	28003.313179986013	28035.768506625893	10372.830621003897	35997.16319694699	11027.531701111515	26646.071774520417	33742.2226947171	33547.999327657046	37531.779591204126	7201.709439383854	30050.895960454818	34297.97616946659	12588.808230810826	12694.53386356552	29665.713849895365	42166.87392826845	12695.157244680657	41845.53636238706	32899.88034278617	18953.87656951695	30391.778886765173	29356.02179424182	31121.525458849137	30267.839981336227	23754.16400671879	38277.843758144496	28939.287098927518	23008.367821498232	22070.81699072609	29018.666932764165	21581.503551744696	28691.441352448142	37553.36353893057	21766.716974438743	29143.852665748323	34083.86638674178	39618.74252861138	28770.72877249756	25353.369220536828	23658.434406614942	25417.342185427275	22730.250789428923	37513.25330240255	22577.481803665636	22344.450909699408	28451.047772441503	23205.662669638372	23222.168094696855	23079.960511627585	23080.003558747274	24747.97280057847	24139.457386687398	30558.714021446223	23717.13265549971	23266.816330923877	32536.90784534047	22639.557920438612	24676.72061711626	23258.60155712765	23491.719631078926	24119.889782607905	24079.13071299341	23840.356530547593	24181.3342365379	23400.170463633047	26421.728087619827	24136.354469561596	23858.787064543234	40377.949502275515	22435.089798096724	23649.121227544543	22781.87752218916	45876.155773628154	23196.98674091288	24535.603853446577	24256.41255278397	24082.983475762565	23278.133207171435	23851.804168052353	25012.310099514834	24882.572471548097	23648.25957559979	23924.014469472648	23981.29825041459	23847.65706574486	26361.419057181345	24333.661632457668	23815.039486011134	24606.515116775197	23978.328768780404	24724.45203935367	25205.707265432215	24156.17744287787	60607.48003299288	24437.010455779622	24187.92937990315	46230.471917037394	25090.26471790568	25515.57576364813	29143.63763716878	24997.59688002389	23127.272608345786	26493.76796787292	28719.023685905464	26348.05205466548	27928.61629676403	58923.19348408534	29100.809739976372	27286.583075076393	45552.103661835594	26683.55769169114	43034.47356086213	30297.204133277566	43187.817085097166	32498.271816750697	25968.809682382933	24806.302896556736
5	3106.5806341888565	3759.8368617114447	15243.419383403481	3247.6587489131516	0.0	3185.74485089445	1580.191695196452	6592.301324429855	6409.179724174031	6595.202599655597	3016.8240996268687	3723.949972484831	7915.467852778306	11352.76740915027	9000.547879051965	28388.486677525907	13687.313411941295	28857.536757622947	28350.41881699717	28450.05351715021	28482.508029183333	10787.20938981148	36442.607967822754	11443.639023821921	27109.65316803728	34186.2943494955	33992.063598638626	37975.72908690213	7614.883776620594	30495.310792668326	34742.61361757423	13004.686071545817	13110.412703565955	30110.08414819855	42610.56750583938	13111.041777586754	42289.11167703427	33343.69758910083	19394.098919592525	30835.77818400522	29799.438848435337	31565.525823956697	30711.114777605297	24178.24341945888	38720.68963516177	29382.629723414357	23434.54153864003	22497.21735178797	29460.11933985917	22008.094096639346	29132.871642364476	37995.73894903777	22193.262592261213	29585.283862442746	34525.334651914054	40061.94069411789	29208.1262877102	25781.982588617553	24085.464536890195	25845.876500041093	23158.206218361593	37954.61612704537	23005.445663108072	22772.45466584329	28888.338597096415	23633.67465584504	23650.15402864818	23507.982735179554	23508.012708487804	25176.002205503297	24567.514959124353	30999.986677234327	24145.30947604643	23695.029433281903	32973.13480048949	23067.549882505726	25104.919135396267	23686.818329489724	23919.90913178998	24549.108493266376	24508.617165849402	24269.382412460654	24610.845769554435	23829.35842769989	26850.460350228495	24565.346533908843	24288.040024584086	40810.23429396762	22864.239789917145	24078.173339984776	23211.007815082434	46308.16126032433	23626.04786080681	24964.98429001368	24685.68128399351	24512.207295018583	23707.196313593908	24281.061318354485	25441.719165100723	25311.906447943897	24077.514021693794	24353.216775411125	24410.780425207748	24276.896708505355	26790.903856485187	24762.82660787747	24244.26259807734	25035.780073517715	24407.537537323144	25153.814309951216	25634.779951501052	24585.496337767807	61039.08457948377	24866.23414394481	24617.246310650262	46662.48467443246	25519.557567305827	25944.98707999012	29573.73813006957	25427.221692627012	23556.142276352162	26923.203755085444	29149.21562407818	26777.25027411777	28357.982253108745	59352.22400763969	29531.011260415202	27715.838074954434	45981.20733308861	27112.798456060063	43463.58525457106	30726.47033602497	43616.949553574545	32927.72428075129	26398.46432777295	25235.63451447184
6	1997.7989417537801	2878.701348583216	14853.92399544268	2020.6173483640378	3185.7448508944503	0.0	3193.8002136869336	6210.555556007894	6027.401782614477	6213.365681463067	1852.3712700246383	2840.4904459249838	7522.732283964313	10959.891054102167	8633.584902561397	27965.984289553136	13295.642386723615	28435.080522566477	27927.915791357802	28027.71004670798	28060.165270224163	10393.220374035649	36021.40131567081	11048.103327594295	26672.599571733233	33766.289337289694	33572.0650519634	37555.83107486971	7221.916217848504	30075.005669106788	34322.11363470323	12609.381921357452	12715.107680165167	29689.817979774518	42190.89354759549	12715.731760249055	41869.54125819592	32923.9151948232	18977.345825805656	30415.836762006154	29380.006809901875	31145.583171060294	30291.807264606152	23775.744025062195	38301.757838333666	28963.262833249224	23030.2083235841	22092.686967915983	29042.40734259676	21603.397272746326	28715.179005656886	37577.21905907779	21788.605147235936	29167.590433739577	34107.60879895325	39642.70047936081	28793.963592532375	25375.51378219013	23680.382779269537	25439.47692487445	22752.313681555388	37536.982778696576	22599.545742768503	22366.51980389606	28474.269145280872	23227.73258597668	23244.23477196847	23102.031698470866	23102.07312013868	24770.04487757004	24161.532963246646	30582.43201719877	23739.223057652023	23288.91124031158	32559.99876732761	22661.625348496884	24698.813721741542	23280.69692307167	23513.811608232158	24142.10957852046	24101.383767130472	23862.55238911083	24203.59040858627	23422.386447308687	26443.887478911223	24158.546128550908	23881.011122167343	40400.55042273517	22457.30106665359	23671.3203426432	22804.086346347445	45898.721972813655	23219.186975633405	24557.843747890005	24278.63857651154	24105.203920307053	23300.333688971565	23874.028753698527	25034.553562738434	24904.806602459357	23670.483825404186	23946.232242538405	24003.55077604345	23869.879477172115	26383.67193666558	24355.874769191036	23837.25984371569	24628.74067355502	24000.547345424056	24746.68969023609	25227.908939129207	24178.409702567977	60629.99639548969	24459.2308859211	24210.161395517964	46253.03901990234	25112.493741701233	25537.81951075167	29165.96704583896	25019.867163553325	23149.449066168396	26516.01475635449	28741.364461713165	26370.269321490978	27950.85440598928	58945.38992214764	29123.15170698186	27308.807396045526	45574.30918545297	26705.78024420156	43056.68008091514	30319.42984732639	43210.02618561666	32520.520677584915	25991.083673641613	24828.536738209987
7	3116.9425203421197	3767.9934005810683	15250.184871283145	3255.753993613642	1580.191695196452	3193.8002136869336	0.0	6597.982477615545	6414.859815443404	6600.881507356704	3027.784833674131	3732.4757749668133	7921.2431178523875	11358.673917925886	9006.029469907202	28394.220875856277	13693.473332654736	28863.270992611844	28356.153015216983	28455.787843095917	28488.242354052163	10793.063843560169	36448.34597437005	11449.433721101806	27115.40546525854	34192.03310541167	33997.802362331946	37981.468003730406	7620.65970516595	30501.049566242826	34748.35222726183	13010.455681430281	13116.182322569708	30115.822929094145	42616.30665517284	13116.811365932323	42294.85093504722	33349.43646445287	19399.72578095505	30841.517241832284	29805.178078901452	31571.264591773535	30716.854117974286	24184.006782463708	38726.42956232173	29388.36900778165	23440.298990300715	22502.975485747105	29465.860366509904	22013.85187849059	29138.612686230445	38001.47932100916	22199.020452681667	29591.024907323466	34531.0756914654	40067.68030833012	29213.870294001834	25787.73801130464	24091.221824690045	25851.63201423736	23163.962467342048	37960.35745127902	23011.201901803423	22778.210855594138	28894.082539798892	23639.430835624844	23655.910241929345	23513.73890265262	23513.768892334898	25181.758363529832	24573.27108307142	31005.727835099646	24151.06543138529	23700.78534440075	32978.88168598087	23073.306087176737	25110.675068834727	23692.5742365577	23925.665071659263	24554.86318960527	24514.37154068376	24275.137352447593	24616.600116855174	23835.11316663578	26856.21564512956	24571.10151524866	24293.794686191366	40815.98558217066	22869.994575087494	24083.928248702014	23216.762627056618	46313.91285614825	23631.802759391736	24970.738800726835	24691.4359331835	24517.96199752037	23712.951209813553	24286.815981755994	25447.47365388724	25317.66102166853	24083.268688383898	24358.971504315214	24416.534808309072	24282.6513929165	26796.658263358557	24768.581381789703	24250.017302359287	25041.534728934057	24413.292259229915	25159.56885494534	25640.53483825834	24591.250931608236	61044.83662239916	24871.988848236822	24623.000906747737	46668.23626214948	25525.31219166341	25950.741570263468	29579.49184918354	25432.97594436632	23561.897402179762	26928.95821773648	29154.969241768675	26783.005009214372	28363.736794279335	59357.97894358851	29536.764867502312	27721.592743263885	45986.96218170456	27118.553141194025	43469.34009356797	30732.224992377596	43622.70436768432	32933.47872424672	26404.218545231783	25241.389094603936
8	6052.05907374508	6547.985455701148	15353.4533900277	6191.863882193533	6592.3013244298545	6210.555556007894	6597.982477615544	0.0	1425.112508515323	1977.495433450209	5994.828796103089	6516.232329541495	7017.168343178122	10595.687470494093	7900.879412230605	28783.74372856161	13182.246357211669	29250.074646406676	28745.712966841245	28835.9484971257	28868.363103622396	10039.908211847393	36758.27973557769	10721.252352735533	28327.16171690028	34431.429134289145	34236.81446706658	38214.472317095584	6730.756805001312	30757.82124352313	35016.61200199429	11632.74796325173	11738.570998187308	30370.327933770197	42836.049967150706	11739.420312800152	42508.4648688158	33575.78710306276	19582.162864415495	31076.87000296161	30010.800340275175	31807.031406816815	30915.128968820878	23425.332140184015	38902.23915999402	29590.1514955747	22753.070803031147	21820.311750812114	29569.659747494046	21338.336094108465	29241.269542699127	38152.8902873075	21521.00533651261	29693.72640997139	34635.66389025631	40261.73579411983	29108.366831424868	25223.574346570596	23438.315380131608	25283.339738291324	22565.226007161917	38059.260544368415	22412.905856064477	22181.991417241763	28783.232608788225	23043.641125464208	23058.818678992975	22918.497088132724	22917.87159496382	24586.90686590407	23979.87496872516	31100.258378727194	23563.466844861767	23115.064555233334	32810.60907005054	22476.49442615889	24524.156069558412	23107.039482295848	23338.72559878188	24021.76774056282	23995.225189908055	23731.945102479345	24098.75862366686	23300.394342258154	26297.688166910466	24026.14209221139	23762.466307510906	40442.4781096424	22333.283533976854	23542.126903180062	22679.030171480306	45925.86939081435	23090.46946837532	24446.05160072713	24160.916917843893	23985.10069282585	23171.71919778479	23755.692168953196	24924.264919444413	24790.54170868356	23552.003704285067	23824.98534635113	23897.16526408157	23750.613973932872	26277.38892712896	24232.64355987124	23717.116980535622	24510.81599816714	23879.64147648025	24633.918739361936	25099.792978318103	24063.3420983142	60635.920428004196	24339.11686402457	24094.989728607037	46280.571310648724	24996.04519032294	25427.644776993613	29092.276606659416	24920.995143572385	23010.509330722143	26407.13572908769	28672.51393519743	26248.803472596963	27838.278001951236	58815.013161977105	29054.808307139276	27190.352476290835	45447.819941479305	26586.570193604985	42930.61705527083	30201.56686894699	43085.066770196034	32412.52497163153	25893.791374316257	24714.1418529839
9	5868.90499606806	6364.817202949626	15171.9286023926	6008.7066988627685	6409.1797241740305	6027.401782614477	6414.859815443402	1425.1125085153233	0.0	1425.3156422997636	5811.676373847941	6333.065818954188	6829.777659285193	10410.805625054192	7722.356851755079	28598.889605876793	12999.54848631223	29065.218404118677	28560.858873043522	28651.087076402742	28683.501651999104	9854.130403027233	36573.36321737815	10534.937384441484	28142.944734016055	34246.45765678939	34051.84268983007	38029.49584783704	6543.495384191843	30572.863278475874	34831.66299259108	11446.702248853031	11552.52599177722	30185.368203909937	42651.06315289811	11553.375048731148	42323.47327280698	33390.80546467908	19397.161638379665	30891.895344156503	29825.802535246457	31622.057105552427	30730.12543372761	23239.54009947782	38717.218071596086	29405.150696949815	22567.364031043355	21634.623111217043	29384.582519775206	21152.656486063497	29056.19142479764	37967.85016247125	21335.324067828355	29508.64832612541	34450.5872731306	40076.728937872766	28923.126494791475	25037.974956818838	23252.65422451446	25097.737134255156	22379.59983799069	37874.17945326606	22227.28003002645	21996.36721731375	28597.988142016264	22858.0172615084	22873.193728653438	22732.873633439645	22732.247594999903	24401.28368857804	23794.252949397538	30915.173919321816	23377.84976394908	22929.448959234316	32625.319375090752	22290.869735509987	24338.539925800316	22921.424040885893	23153.109035361744	23836.193139809366	23809.661502514202	23546.362642283733	23913.195955382726	23114.818486306405	26112.093745903716	23840.558252924	23576.893097970787	40257.02814573494	22147.70613510625	23356.545500347187	22493.451961838968	45740.40807647171	22904.88843035771	24260.483583732494	23975.344344181314	23799.5262899207	22986.13824068643	23570.119122432254	24738.69805505337	24604.971790300235	23366.43054745936	23639.410065784657	23711.6013984955	23565.040214668763	26091.825138631903	24047.066757367305	23531.542547492125	24325.243268797094	23694.06645821286	24448.349968885275	24914.21241083081	23877.7715630826	60450.442814227776	24153.54245354452	23909.419113443088	46095.110291897276	24810.473594284147	25242.07799945459	28906.73784938278	24735.43704661177	22824.920492551635	26221.56994677592	28486.978894917786	26063.228023824115	27652.70938003357	58629.430880534695	28869.27365626498	27004.779339881217	45262.24064024159	26400.996477459357	42745.038080823346	30015.99418719723	42899.488641777694	32226.959867892765	25708.234490664203	24528.57183447595
10	6054.866197107912	6550.753699959735	15358.94649603726	6194.663924584054	6595.202599655597	6213.365681463068	6600.881507356704	1977.495433450209	1425.3156422997636	0.0	5997.640690007687	6519.004718272741	7008.408089404756	10593.280175300233	7916.936715970158	28781.96584294379	13184.950962810473	29248.290875793533	28743.935161028036	28834.150350170683	28866.56487227547	10035.322615508021	36756.326299100816	10715.396451425797	28327.127674094947	34429.32329832028	34234.70779701589	38212.35255836253	6722.3383601608475	30755.752704244722	35014.56833140256	11627.660104088885	11733.484877698564	30368.254516570374	42833.901445167234	11734.333763197821	42506.30305000267	33573.65310644545	19580.07061402187	31074.75512437727	30008.62140030958	31804.917763521662	30912.934113904383	23420.931936650522	38899.99533129492	29587.9642432987	22748.919612407066	21816.20965349823	29567.259961836047	21334.259182497954	29238.86728261676	38150.59351287978	21516.92377615348	29691.324244701565	34633.265779610825	40259.53153241501	29105.514109000665	25219.720317467523	23434.28972003631	25279.47675617333	22561.29735002885	38056.84983523246	22408.978155170174	22178.068249536704	28780.368538257993	23039.71889374803	23054.893413538473	22914.575996373787	22913.948981254503	24582.986549257446	23975.95787906763	31097.83850884108	23559.563611244426	23111.165461594424	32807.61758286305	22472.569888504066	24520.255440704666	23103.14081890229	23334.823807727957	24017.982852827856	23991.47071474298	23728.138305431763	24095.006986309672	23296.605953575858	26293.848041749057	24022.3314525589	23758.685292707505	40439.04030207796	22329.490846104032	23538.32305113148	22675.235221023464	45922.399978152025	23086.666632908255	24442.285054304615	24157.137670430897	23981.316348700508	23167.916588273536	23751.911605518235	24920.50157436358	24786.769858107764	23548.222833018135	23821.198556612384	23893.41028813566	23746.83142256423	26273.63414583882	24228.85252985551	23713.33255196397	24507.03631558917	23875.85541721928	24630.150080723448	25095.991454778065	24059.568527318057	60632.40562480724	24335.332497915097	24091.2159349848	46277.102721125055	24992.26866511691	25423.88167087207	29088.59153288137	24917.256211634514	23006.684776263988	26403.375394437426	28668.839211964754	26245.016213132436	27834.50975909234	58811.20686700505	29051.134667565366	27186.571658936886	45444.02194879754	26582.787761214124	42926.819973103855	30197.787317471382	43081.27204522399	32408.766527439955	25890.055821526727	24710.369720397885
