"ID1","ID2","Dist","DistM","BC_d654500_p1.0E-10_beta0_Clunulatus"
"39","72","594077.4360300171","594077.4360300171","9.013044837064006E-10"
"39","40","591395.8065458357","591395.8065458357","9.441766078678091E-10"
"39","60","631102.2104223676","631102.2104223676","2.277731879510383E-10"
"39","53","586632.7641719296","586632.7641719296","1.0887804246446343E-9"
"39","48","567461.8929937049","567461.8929937049","2.1372186471683004E-9"
"39","58","595390.6280753824","595390.6280753824","8.000763566948001E-10"
"39","59","609527.6859995768","609527.6859995768","4.885448003345753E-10"
"39","50","543095.7558294843","543095.7558294843","5.036574201264331E-9"
"39","47","529688.5877569943","529688.5877569943","8.07200080797906E-9"
"39","44","465559.8779963747","465559.8779963747","7.705368480312664E-8"
"44","65","610450.6532063009","610450.6532063009","4.77487247330195E-10"
"44","78","642913.68005355","642913.68005355","1.5032303026880486E-10"
"44","77","642007.0093075297","642007.0093075297","1.553369332280033E-10"
"44","74","625268.7422220933","625268.7422220933","2.7965312908813765E-10"
"44","79","594408.1089621832","594408.1089621832","8.281982793048761E-10"
"44","73","590735.1352340562","590735.1352340562","9.432991131177808E-10"
"44","70","506415.83703513764","506415.83703513764","1.8321051340414513E-8"
"44","71","492537.3082315685","492537.3082315685","2.982647071307743E-8"
"44","121","600333.2407921442","600333.2407921442","6.723651338654493E-10"
"44","60","394677.08319586987","394677.08319586987","9.328084633364755E-7"
"44","69","464926.8759708339","464926.8759708339","7.885577206680764E-8"
"44","68","454039.6458460419","454039.6458460419","1.1555838018247171E-7"
"44","67","439055.8051090993","439055.8051090993","1.9576593632606892E-7"
"44","76","424287.63828327524","424287.63828327524","3.2913765221683043E-7"
"44","64","412205.04606324196","412205.04606324196","5.034838515978815E-7"
"44","66","424445.5206501765","424445.5206501765","3.2731454975764346E-7"
"44","63","400211.1942462373","400211.1942462373","7.677815662180517E-7"
"44","61","384096.34208099335","384096.34208099335","1.3534864412435066E-6"
"44","53","165873.44573499376","165873.44573499376","0.0029217722591608087"
"44","48","128003.90619039717","128003.90619039717","0.011072583169423583"
"44","58","380196.0020831356","380196.0020831356","1.5525534921056795E-6"
"44","59","216933.1694324312","216933.1694324312","4.8474472224151096E-4"
"44","50","144516.4350515193","144516.4350515193","0.006193792991116284"
"44","47","102357.21762533407","102357.21762533407","0.027296098265086655"
"41","75","492650.9920826293","492650.9920826293","2.977252878288688E-8"
"41","57","464036.636484663","464036.636484663","8.129418746156892E-8"
"41","65","476324.4692433922","476324.4692433922","5.2848696505067503E-8"
"41","62","370195.89408852084","370195.89408852084","2.207176163830653E-6"
"41","55","312621.17650600633","312621.17650600633","1.673059691892661E-5"
"41","54","283185.4516037143","283185.4516037143","4.712540896162216E-5"
"41","52","322605.02165961335","322605.02165961335","1.1775253266180631E-5"
"41","51","282936.3886105844","282936.3886105844","4.754014756308681E-5"
"41","72","246479.2080480619","246479.2080480619","1.7142903209572564E-4"
"41","49","253189.6522372109","253189.6522372109","1.3538050059326215E-4"
"41","45","345249.18537195673","345249.18537195673","5.3087631287146484E-6"
"41","56","381559.9559702247","381559.9559702247","1.4798133366999079E-6"
"41","43","73246.16030891977","73246.16030891977","0.07601227367448796"
"41","46","7071.067811865475","7071.067811865475","0.7797624088763695"
"41","42","149040.26301640773","149040.26301640773","0.005282479890659343"
"43","75","419934.51870499906","419934.51870499906","3.836084620224435E-7"
"43","57","498967.9348415081","498967.9348415081","2.3787537827256398E-8"
"43","65","509403.57281825127","509403.57281825127","1.6478021350397953E-8"
"43","62","285770.88725060783","285770.88725060783","4.302815082386377E-5"
"43","55","293537.05047233775","293537.05047233775","3.274120974726299E-5"
"43","54","281689.5454219055","281689.5454219055","4.967192418399174E-5"
"43","52","219020.54698132732","219020.54698132732","4.504228010151365E-4"
"43","51","296521.5000636544","296521.5000636544","2.9477858921189936E-5"
"43","72","286665.31007430924","286665.31007430924","4.1695317255980235E-5"
"43","49","261633.33120992038","261633.33120992038","1.0058810911930415E-4"
"43","45","221370.72977247898","221370.72977247898","4.146792486193034E-4"
"43","56","268999.9999999999","268999.9999999999","7.762334622412318E-5"
"43","46","9899.494936611665","9899.494936611665","0.7059065515617766"
"42","75","591013.5362240011","591013.5362240011","9.372930129284662E-10"
"42","57","642523.9295154687","642523.9295154687","1.5239841590707425E-10"
"42","62","452690.84373333544","452690.84373333544","1.2117403467426005E-7"
"42","55","468802.7303674749","468802.7303674749","6.874460962016513E-8"
"42","54","451359.0588433996","451359.0588433996","1.2698654150501812E-7"
"42","52","373048.25425137626","373048.25425137626","1.9964381291508004E-6"
"42","51","459069.71148181777","459069.71148181777","9.683752953122575E-8"
"42","72","425470.3279900957","425470.3279900957","3.1572388709508865E-7"
"42","49","426427.0160297066","426427.0160297066","3.052743805409945E-7"
"42","45","312078.5157616585","312078.5157616585","1.7053073431538208E-5"
"42","56","282899.27536139055","282899.27536139055","4.7602260075340423E-5"
"42","43","149833.24063771675","149833.24063771675","0.005137147885902787"
"42","46","146632.192918199","146632.192918199","0.005749503733219026"
"45","75","364802.6863936168","364802.6863936168","2.668356496467678E-6"
"45","62","229584.40713602438","229584.40713602438","3.106110133603919E-4"
"45","55","411500.91129911214","411500.91129911214","5.161119410307919E-7"
"45","54","437576.2790645761","437576.2790645761","2.0629932804802956E-7"
"45","52","119553.33537798078","119553.33537798078","0.01490609414836782"
"45","51","472073.0875616611","472073.0875616611","6.127331675393781E-8"
"45","72","501439.9266113536","501439.9266113536","2.1806209956562285E-8"
"45","49","437378.5545725805","437378.5545725805","2.0766512436339325E-7"
"45","56","105683.48972285104","105683.48972285104","0.024281694784870522"
"45","46","281753.4383108746","281753.4383108746","4.9560380541481396E-5"
"47","65","550967.331154942","550967.331154942","3.8668202061116824E-9"
"47","78","539189.2061234153","539189.2061234153","5.778498867419368E-9"
"47","77","543282.6152197388","543282.6152197388","5.003483762488559E-9"
"47","74","521309.8886458982","521309.8886458982","1.083902561341606E-8"
"47","79","490805.46044232114","490805.46044232114","3.1700235142592906E-8"
"47","73","491736.718173454","491736.718173454","3.067848768074686E-8"
"47","70","410774.8775180869","410774.8775180869","5.294645164093505E-7"
"47","71","385258.35487371235","385258.35487371235","1.29927085442052E-6"
"47","121","487643.31226830016","487643.31226830016","3.543043105175158E-8"
"47","85","628919.7087069209","628919.7087069209","2.4594451884856764E-10"
"47","89","615652.4993858131","615652.4993858131","3.972670808319957E-10"
"47","60","291382.9095880534","291382.9095880534","3.531892682900174E-5"
"47","69","363320.7948906852","363320.7948906852","2.8111248817075216E-6"
"47","68","345579.22391254856","345579.22391254856","5.247479400113923E-6"
"47","67","350202.79838973243","350202.79838973243","4.45972308552553E-6"
"47","76","319131.6342827824","319131.6342827824","1.3305745156053264E-5"
"47","64","302105.94168271427","302105.94168271427","2.4219881503592973E-5"
"47","66","313014.376666631","313014.376666631","1.6500754296609305E-5"
"47","63","292745.62336608826","292745.62336608826","3.36656348636104E-5"
"47","61","278684.40932352067","278684.40932352067","5.5211027748989735E-5"
"47","53","55081.757415681415","55081.757415681415","0.14401731415421035"
"47","48","26172.5046566048","26172.5046566048","0.3982121622210993"
"47","58","281448.0413859718","281448.0413859718","5.009573382908282E-5"
"47","59","102956.30140986977","102956.30140986977","0.026726818634634098"
"47","50","30083.21791298242","30083.21791298242","0.3470270775088389"
"40","75","564567.9764209078","564567.9764209078","2.366231986061885E-9"
"40","57","489249.42514018266","489249.42514018266","3.348396685096131E-8"
"40","65","502841.9234709843","502841.9234709843","2.0756747642005728E-8"
"40","62","441851.7851044615","441851.7851044615","1.7742621955132577E-7"
"40","55","376075.7902338297","376075.7902338297","1.7947279294584044E-6"
"40","54","341492.31323706184","341492.31323706184","6.0589028894943965E-6"
"40","52","391342.5609360672","391342.5609360672","1.0489145086712625E-6"
"40","51","335214.85647268017","335214.85647268017","7.556248671040534E-6"
"40","72","280144.60551650776","280144.60551650776","5.244640562199164E-5"
"40","49","308423.41026582225","308423.41026582225","1.9393153271108423E-5"
"40","45","399110.2604544258","399110.2604544258","7.981024933985079E-7"
"40","56","418273.8337500922","418273.8337500922","4.066881483566104E-7"
"40","43","135074.05376311153","135074.05376311153","0.008634263641169655"
"40","46","73355.29974037323","73355.29974037323","0.0757209753765019"
"40","41","31000.0","31000.0","0.3360129356620248"
"40","42","118726.57663724659","118726.57663724659","0.015346020474777221"
"46","75","449814.4061721447","449814.4061721447","1.3414539987253076E-7"
"46","57","472809.68687200086","472809.68687200086","5.970586705472848E-8"
"46","65","484330.465694653","484330.465694653","3.9810064820903044E-8"
"46","62","321603.793509964","321603.793509964","1.2197405993545769E-5"
"46","55","295182.99409010634","295182.99409010634","3.08991558139933E-5"
"46","54","273905.0930523195","273905.0930523195","6.532033475377165E-5"
"46","52","266062.02284429804","266062.02284429804","8.607583412522538E-5"
"46","51","280223.1253840407","280223.1253840407","5.230172789483029E-5"
"46","72","255501.467706156","255501.467706156","1.248056538209477E-4"
"46","49","247681.24676688766","247681.24676688766","1.6433055052944958E-4"
"46","56","324394.8211670462","324394.8211670462","1.1056656492209374E-5"
"48","65","569471.6849853025","569471.6849853025","2.016642613144316E-9"
"48","78","478431.8133234862","478431.8133234862","4.899112850460811E-8"
"48","77","480832.61120685143","480832.61120685143","4.502316688887219E-8"
"48","74","460651.7122512399","460651.7122512399","9.157496094014603E-8"
"48","79","429951.160017041","429951.160017041","2.696780074463443E-7"
"48","73","429298.26461330964","429298.26461330964","2.75944037429221E-7"
"48","70","347637.74248490273","347637.74248490273","4.880889424378051E-6"
"48","71","326612.9207487045","326612.9207487045","1.022666032363741E-5"
"48","121","436152.4962670731","436152.4962670731","2.1681848910272877E-7"
"48","86","647385.51111374","647385.51111374","1.413742312323385E-10"
"48","85","575910.5833373776","575910.5833373776","1.5876551593157033E-9"
"48","82","632842.7924848308","632842.7924848308","2.445559489638472E-10"
"48","89","584397.9808315553","584397.9808315553","1.1929823969282372E-9"
"48","60","280793.518443713","280793.518443713","5.126265544840254E-5"
"48","69","301479.68422432645","301479.68422432645","2.4759421929294022E-5"
"48","68","288015.624576167","288015.624576167","3.976085345635141E-5"
"48","67","286681.00739323447","286681.00739323447","4.167226427810214E-5"
"48","76","259262.41532470487","259262.41532470487","1.0933805580517334E-4"
"48","64","246398.0519403507","246398.0519403507","1.719190025402735E-4"
"48","66","259509.15205441168","259509.15205441168","1.0839315139006543E-4"
"48","63","234213.57774475796","234213.57774475796","2.6392984270570674E-4"
"48","61","218552.05329623376","218552.05329623376","4.579081849651103E-4"
"48","53","10816.653826391968","10816.653826391968","0.683493029438475"
"48","58","277281.4454665148","277281.4454665148","5.8004473646023175E-5"
"48","59","64536.81120105021","64536.81120105021","0.10326483714359304"
"48","50","15132.745950421557","15132.745950421557","0.58720428203205"
"52","116","634269.6587414524","634269.6587414524","2.0547331877981377E-10"
"52","92","629140.6837901985","629140.6837901985","2.4577499962849955E-10"
"52","88","597536.6097570915","597536.6097570915","7.449511931839723E-10"
"52","75","217882.99612406612","217882.99612406612","4.6881427074551635E-4"
"52","57","543779.36702306","543779.36702306","4.916803475843744E-9"
"52","65","547030.1637021488","547030.1637021488","4.385451430966587E-9"
"52","62","75584.38992278742","75584.38992278742","0.07000971181588343"
"52","55","267110.4640406286","267110.4640406286","8.295876466996858E-5"
"52","54","305026.22838044586","305026.22838044586","2.185513151757978E-5"
"52","72","388659.2337768393","388659.2337768393","1.1527581883405688E-6"
"52","56","248163.25271884998","248163.25271884998","1.6156737304427645E-4"
"49","75","333757.3969217757","333757.3969217757","7.95379770421961E-6"
"49","83","650867.8821389165","650867.8821389165","1.3134280132983185E-10"
"49","81","643544.093283435","643544.093283435","1.4708559131630037E-10"
"49","103","618185.2473166912","618185.2473166912","3.6307119449144964E-10"
"49","57","202588.25237411953","202588.25237411953","8.029467557501281E-4"
"49","65","211482.8598255659","211482.8598255659","5.872019295662292E-4"
"49","62","279474.5068874796","279474.5068874796","5.3697498958094396E-5"
"49","55","67119.29677819934","67119.29677819934","0.09429639371616134"
"49","54","10000.0","10000.0","0.7034149784728859"
"49","52","312577.9902680288","312577.9902680288","1.6756035495533593E-5"
"49","51","1000.0","1000.0","0.9654308251556368"
"49","72","35227.82990761707","35227.82990761707","0.289574066766728"
"49","56","536795.1192028479","536795.1192028479","6.286282597159094E-9"
"49","58","625015.9997952048","625015.9997952048","3.4693624995697176E-10"
"53","80","635160.6096098835","635160.6096098835","2.9519940829636257E-10"
"53","65","551928.4373902106","551928.4373902106","3.738259039821038E-9"
"53","78","472280.63690987707","472280.63690987707","6.082754327820096E-8"
"53","77","477671.4351936896","477671.4351936896","5.031936342797417E-8"
"53","74","454367.6925134523","454367.6925134523","1.1423239090063708E-7"
"53","79","423962.26247155445","423962.26247155445","3.329269337233085E-7"
"53","73","426156.07469564397","426156.07469564397","3.081981500625103E-7"
"53","70","346655.4485364388","346655.4485364388","5.052511140812889E-6"
"53","71","317921.3739275791","317921.3739275791","1.3884510525839912E-5"
"53","121","422214.40051234537","422214.40051234537","3.5404213437311454E-7"
"53","86","629363.1701966667","629363.1701966667","2.516628633892948E-10"
"53","85","562882.7586629374","562882.7586629374","2.5155066818294466E-9"
"53","82","613618.7741586779","613618.7741586779","4.810272761100887E-10"
"53","89","563719.7885474652","563719.7885474652","2.4692930750134405E-9"
"53","60","258007.75182152927","258007.75182152927","1.1427234891955549E-4"
"53","69","297254.100055827","297254.100055827","2.872781002413848E-5"
"53","68","278217.54078418494","278217.54078418494","5.612534721274767E-5"
"53","67","288321.0016630765","288321.0016630765","3.9335972399645046E-5"
"53","76","252009.92043965208","252009.92043965208","1.4111755638009118E-4"
"53","64","235002.1276499423","235002.1276499423","2.567085727016701E-4"
"53","66","246456.89278249","246456.89278249","1.715634875075329E-4"
"53","63","225428.480898044","225428.480898044","3.595129821745388E-4"
"53","61","211747.4911303551","211747.4911303551","5.81760479240941E-4"
"53","58","254521.11896657976","254521.11896657976","1.2918522620863286E-4"
"53","59","43266.61530556787","43266.61530556787","0.21824100806041394"
"56","75","493766.1389767419","493766.1389767419","2.8564508363765075E-8"
"56","62","358632.12349146797","358632.12349146797","3.3152599999683693E-6"
"56","72","588758.8640521682","588758.8640521682","1.0102950362170133E-9"
"50","80","596932.9945647157","596932.9945647157","8.138318027041036E-10"
"50","57","621618.8542829115","621618.8542829115","3.2275986441443786E-10"
"50","65","498843.6628844749","498843.6628844749","2.389175674421373E-8"
"50","78","475606.98060478375","475606.98060478375","5.4110009136168645E-8"
"50","77","486260.2184016282","486260.2184016282","3.719705048648348E-8"
"50","74","457581.686696484","457581.686696484","1.0201949459022259E-7"
"50","79","427898.3524156166","427898.3524156166","2.898745230853835E-7"
"50","73","435157.4427721526","435157.4427721526","2.2454302840913732E-7"
"50","70","359662.3416483849","359662.3416483849","3.197253390304442E-6"
"50","71","318127.3329973386","318127.3329973386","1.3784269598473575E-5"
"50","90","629924.5986624102","629924.5986624102","3.089063459338331E-10"
"50","121","409999.99999999907","409999.99999999907","5.44096695918452E-7"
"50","86","603911.4173452912","603911.4173452912","6.444573362220013E-10"
"50","85","551999.9999999988","551999.9999999988","3.6819762155868196E-9"
"50","82","584384.2913699842","584384.2913699842","1.2347438125089451E-9"
"50","89","529773.5365229176","529773.5365229176","8.158199853651146E-9"
"50","60","210845.9153030949","210845.9153030949","6.005086295677161E-4"
"50","69","305895.40696126776","305895.40696126776","2.119695046203957E-5"
"50","68","276990.97458220477","276990.97458220477","5.8600260688234706E-5"
"50","67","300308.17504690035","300308.17504690035","2.5801193787059684E-5"
"50","76","255890.60162499087","255890.60162499087","1.2310869998372393E-4"
"50","64","230436.5422410252","230436.5422410252","3.0143745578869676E-4"
"50","66","237928.56070677977","237928.56070677977","2.3159430540607503E-4"
"50","63","227431.30831088274","227431.30831088274","3.350531461893282E-4"
"50","61","217848.5712599461","217848.5712599461","4.693823933902457E-4"
"50","53","4242.640687119285","4242.640687119285","0.8613454755704276"
"50","58","204658.2517271167","204658.2517271167","7.465511367435035E-4"
"50","59","28231.18842698621","28231.18842698621","0.37039082711637"
"55","88","579741.3216254289","579741.3216254289","1.4476387861173924E-9"
"55","75","242639.65051079323","242639.65051079323","1.962220917247155E-4"
"55","83","603076.2804156692","603076.2804156692","7.060618089561775E-10"
"55","81","600170.8090202312","600170.8090202312","6.76717142130188E-10"
"55","103","584472.4116671367","584472.4116671367","1.1948959945099204E-9"
"55","57","250127.96724876636","250127.96724876636","1.5077705389793868E-4"
"55","65","252241.94734421142","252241.94734421142","1.3997031698454224E-4"
"55","62","209021.5299915297","209021.5299915297","6.403150893446542E-4"
"55","72","119519.87282456408","119519.87282456408","0.014923652538568902"
"55","56","524420.6326985996","524420.6326985996","9.726194687090647E-9"
"57","105","646799.0414340443","646799.0414340443","1.3765461920312508E-10"
"57","100","631889.2307991951","631889.2307991951","2.2154721649281955E-10"
"57","101","654400.4889973712","654400.4889973712","1.0035121632526048E-10"
"57","98","651233.445087089","651233.445087089","1.2613753178142935E-10"
"57","99","609040.2285563726","609040.2285563726","5.055999718665959E-10"
"57","96","649569.0879344541","649569.0879344541","1.2170239647998403E-10"
"57","95","609767.1686799795","609767.1686799795","4.824648954236109E-10"
"57","75","485740.671552218","485740.671552218","3.7883206799060325E-8"
"57","94","579655.9324288837","579655.9324288837","1.4029539476671013E-9"
"57","87","574729.5015918349","574729.5015918349","1.7097609472806113E-9"
"57","83","520423.86570948013","520423.86570948013","1.118220999697566E-8"
"57","81","504195.3986303317","504195.3986303317","1.9791548569571325E-8"
"57","103","462447.83489600115","462447.83489600115","8.596745567759854E-8"
"57","80","510380.25040159945","510380.25040159945","1.5963651484902683E-8"
"57","65","1000.0","1000.0","0.9654308251487774"
"57","62","485412.1959736897","485412.1959736897","3.832352511721235E-8"
"57","72","103711.13729971323","103711.13729971323","0.026026409130251213"
"57","91","637182.0775885013","637182.0775885013","1.839067856233288E-10"
"57","90","649039.2900279604","649039.2900279604","1.2126150103254685E-10"
"57","84","584514.3283102639","584514.3283102639","1.1963070400998128E-9"
"57","82","619801.5811531937","619801.5811531937","3.7933907735655414E-10"
"57","89","527220.0679033371","527220.0679033371","8.804325550879747E-9"
"57","60","446229.76144582726","446229.76144582726","1.522580701632829E-7"
"57","58","410436.3531657496","410436.3531657496","5.358473492194519E-7"
"57","59","635007.08657463","635007.08657463","1.9890506795300199E-10"
"54","88","636522.5840455298","636522.5840455298","2.34318884808173E-10"
"54","75","304041.11564063135","304041.11564063135","2.2625845262156185E-5"
"54","83","609532.6078234032","609532.6078234032","5.623057837423661E-10"
"54","81","603754.9171642403","603754.9171642403","5.963676385574794E-10"
"54","103","581557.3918367806","581557.3918367806","1.318529741157784E-9"
"54","57","194517.35141112717","194517.35141112717","0.0010665980645213242"
"54","65","200172.42567346763","200172.42567346763","8.741738105598397E-4"
"54","62","260578.20323273377","260578.20323273377","1.043921004137529E-4"
"54","55","33941.12549695428","33941.12549695428","0.3029835255406771"
"54","72","56293.87178015016","56293.87178015016","0.13800505905499705"
"54","56","542708.9459369539","542708.9459369539","5.159657673037052E-9"
"54","58","624551.8393216047","624551.8393216047","2.867960196533449E-10"
"60","104","596793.0964748157","596793.0964748157","7.615430816822132E-10"
"60","101","600513.1139284127","600513.1139284127","6.681237807987484E-10"
"60","98","604273.1170588335","604273.1170588335","5.86000119531361E-10"
"60","96","551594.0536300213","551594.0536300213","3.734937742669774E-9"
"60","95","573474.4981252425","573474.4981252425","1.7366176116174213E-9"
"60","94","611346.8737140959","611346.8737140959","5.701948221181207E-10"
"60","87","497012.072287987","497012.072287987","2.5487554752276847E-8"
"60","83","594711.6948572637","594711.6948572637","8.202854668086235E-10"
"60","81","567804.5438352877","567804.5438352877","2.1158778919325783E-9"
"60","103","502555.4695752492","502555.4695752492","2.097661870501201E-8"
"60","80","390216.6065148939","390216.6065148939","1.0912980238097762E-6"
"60","65","332758.1704481497","332758.1704481497","8.238377858685786E-6"
"60","72","558240.0917168165","558240.0917168165","2.9574965702320262E-9"
"60","111","619536.1167841615","619536.1167841615","3.4214290292231466E-10"
"60","109","638318.1025162911","638318.1025162911","1.7670164934737322E-10"
"60","106","598746.1899669996","598746.1899669996","7.109794381465712E-10"
"60","107","600750.3641280617","600750.3641280617","6.625703884024336E-10"
"60","102","574137.6141658014","574137.6141658014","1.7453626701435234E-9"
"60","97","522900.56416110205","522900.56416110205","1.0249159192016793E-8"
"60","78","463168.4358848295","463168.4358848295","8.381588824511318E-8"
"60","77","496810.8291895411","496810.8291895411","2.566313138755333E-8"
"60","74","447072.70102299855","447072.70102299855","1.4765579297476787E-7"
"60","79","424209.8537280805","424209.8537280805","3.3004126939188996E-7"
"60","73","453541.61881794204","453541.61881794204","1.1760092952084482E-7"
"60","70","411899.2595283459","411899.2595283459","5.089294801137618E-7"
"60","71","321449.8405661445","321449.8405661445","1.2263649853516574E-5"
"60","93","496170.3336556901","496170.3336556901","2.6247832783648354E-8"
"60","91","476819.6724129565","476819.6724129565","5.18500386670834E-8"
"60","90","455333.94338660844","455333.94338660844","1.1041449108492845E-7"
"60","121","326369.4225873489","326369.4225873489","1.0314642981546957E-5"
"60","86","446999.99999999907","446999.99999999907","1.4803317469110062E-7"
"60","85","457389.33087687904","457389.33087687904","1.0271222689370728E-7"
"60","84","476495.5403778709","476495.5403778709","5.253757189737843E-8"
"60","82","412487.57557046396","412487.57557046396","4.985083012026957E-7"
"60","89","339159.2546282639","339159.2546282639","6.577190460273012E-6"
"60","69","350823.3173550466","350823.3173550466","4.36342106300703E-6"
"60","68","287403.89698123396","287403.89698123396","4.062582808001149E-5"
"60","67","358022.3456713279","358022.3456713279","3.3871492254395384E-6"
"60","76","294923.71895118884","294923.71895118884","3.118229509393731E-5"
"60","64","240168.6907155049","240168.6907155049","2.140431469527265E-4"
"60","66","229130.9669163028","229130.9669163028","3.1560576799443774E-4"
"60","63","270750.8079396991","270750.8079396991","7.298642438861063E-5"
"60","61","279694.4761699806","279694.4761699806","5.328355861082556E-5"
"51","75","345615.39317570877","345615.39317570877","5.240806531039055E-6"
"51","83","619549.0295368064","619549.0295368064","3.9529559557683713E-10"
"51","81","611680.4721421133","611680.4721421133","4.5124173174579114E-10"
"51","103","585403.279799489","585403.279799489","1.1504351092629392E-9"
"51","57","168751.29629131733","168751.29629131733","0.0026404390414820397"
"51","65","177177.8767228007","177177.8767228007","0.0019630338586065234"
"51","62","303726.85096974863","303726.85096974863","2.287738612613786E-5"
"51","55","75000.0","75000.0","0.07146396188985606"
"51","54","1414.213562373095","1414.213562373095","0.9514642151009082"
"51","52","344001.4534853013","344001.4534853013","5.5469882048605715E-6"
"51","72","20000.0","20000.0","0.49479263205428947"
"51","56","572686.6507960523","572686.6507960523","1.7793964198747579E-9"
"51","60","631805.3497715888","631805.3497715888","2.223017639998909E-10"
"51","58","594505.6770124233","594505.6770124233","8.253603401075177E-10"
"62","116","573443.1096455855","573443.1096455855","1.7316763717084267E-9"
"62","92","565184.0408221015","565184.0408221015","2.317995713725809E-9"
"62","88","505999.99999999907","505999.99999999907","1.85751160133142E-8"
"62","75","117515.95636338048","117515.95636338048","0.01601373529611971"
"62","65","485999.99999999977","485999.99999999977","3.75391417568186E-8"
"62","72","357572.37029725855","357572.37029725855","3.441195861599306E-6"
"61","96","638211.563668349","638211.563668349","1.776225965123004E-10"
"61","87","613000.8156601419","613000.8156601419","4.3058544781859533E-10"
"61","80","520691.847449141","520691.847449141","1.1082796228328326E-8"
"61","65","626505.3870478685","626505.3870478685","2.6774734856697697E-10"
"61","111","569169.5705147972","569169.5705147972","2.0125648231037883E-9"
"61","106","628802.0356201136","628802.0356201136","2.4696479884598934E-10"
"61","102","632850.6932918688","632850.6932918688","2.1434803637630381E-10"
"61","97","543621.191639913","543621.191639913","4.98609151703353E-9"
"61","78","237457.36459415147","237457.36459415147","2.354654559582978E-4"
"61","77","246416.31439496815","246416.31439496815","1.7180858167634283E-4"
"61","74","219538.1515819057","219538.1515819057","4.4229493938916235E-4"
"61","79","189190.3803051303","189190.3803051303","0.0012864433772952744"
"61","73","195532.6059765988","195532.6059765988","0.0010291740602425689"
"61","70","127287.0771131145","127287.0771131145","0.01135536939095909"
"61","71","85999.99999999977","85999.99999999977","0.0485310695741298"
"61","93","528795.8017987653","528795.8017987653","8.339697593669378E-9"
"61","91","540937.1497688056","540937.1497688056","5.433885114209486E-9"
"61","90","498046.18259755726","498046.18259755726","2.463152021210982E-8"
"61","121","215594.5268321991","215594.5268321991","5.081196340270358E-4"
"61","86","451806.3744570227","451806.3744570227","1.250038048273494E-7"
"61","85","345600.9259246849","345600.9259246849","5.243474512209036E-6"
"61","84","583249.5177880555","583249.5177880555","1.2520879118151368E-9"
"61","82","453269.23566463165","453269.23566463165","1.1873326529486788E-7"
"61","89","430116.2633521309","430116.2633521309","2.681161307991369E-7"
"61","69","67623.96025078667","67623.96025078667","0.09263698497003311"
"61","68","50921.508225895835","50921.508225895835","0.16671646149172656"
"61","67","68117.54546370561","68117.54546370561","0.09104225431750138"
"61","76","18000.0","18000.0","0.5308610985524268"
"61","64","27802.877548915687","27802.877548915687","0.37601426018042056"
"61","66","62769.41930590086","62769.41930590086","0.1098894906378441"
"61","63","2236.06797749979","2236.06797749979","0.9243479402491054"
"58","104","597378.4395171948","597378.4395171948","7.460211078959995E-10"
"58","100","650837.1532111536","650837.1532111536","1.1541990260550645E-10"
"58","101","599940.8304157992","599940.8304157992","6.817117162253584E-10"
"58","98","603421.0801753604","603421.0801753604","6.038316031810495E-10"
"58","96","552457.2381641847","552457.2381641847","3.6232217114313147E-9"
"58","95","571686.1026822313","571686.1026822313","1.8537992664325131E-9"
"58","94","605528.694613227","605528.694613227","5.600535643250653E-10"
"58","87","496338.594106885","496338.594106885","2.6092916638822717E-8"
"58","83","585533.9443618952","585533.9443618952","1.1316742253675502E-9"
"58","81","558657.3189353193","558657.3189353193","2.9159553733723043E-9"
"58","103","493365.98991012666","493365.98991012666","2.9029683576505213E-8"
"58","80","389781.99034845043","389781.99034845043","1.1081123612887276E-6"
"58","65","294681.1836544707","294681.1836544707","3.144949637711941E-5"
"58","72","520247.0566951818","520247.0566951818","1.125529894209855E-8"
"58","111","626920.2501116057","626920.2501116057","2.6386789524903365E-10"
"58","109","641106.0754664537","641106.0754664537","1.601930292897135E-10"
"58","106","602469.9162613834","602469.9162613834","6.236763312724399E-10"
"58","107","602363.6775238018","602363.6775238018","6.260117247180868E-10"
"58","102","576320.2234869072","576320.2234869072","1.6163647962372256E-9"
"58","97","527518.720046975","527518.720046975","8.712173350045128E-9"
"58","78","480167.67904555943","480167.67904555943","4.608880321402614E-8"
"58","77","513981.51717741694","513981.51717741694","1.4026820799182108E-8"
"58","74","464122.8285701958","464122.8285701958","8.104796505231545E-8"
"58","79","441354.7326131209","441354.7326131209","1.8055610737565227E-7"
"58","73","470714.3507478813","470714.3507478813","6.427340532116829E-8"
"58","70","428878.77074996335","428878.77074996335","2.8004665747118565E-7"
"58","71","338647.3091580674","338647.3091580674","6.696723234353435E-6"
"58","93","500681.5355093483","500681.5355093483","2.2395848697015573E-8"
"58","91","479710.3292613149","479710.3292613149","4.683636746371058E-8"
"58","90","459743.40669551655","459743.40669551655","9.454852336536746E-8"
"58","121","340618.5549848973","340618.5549848973","6.248042906847528E-6"
"58","86","452999.99999999907","452999.99999999907","1.198632419650672E-7"
"58","85","469502.92863836227","469502.92863836227","6.70718735015727E-8"
"58","84","476731.58066148625","476731.58066148625","5.2103073730319305E-8"
"58","82","417479.3408062239","417479.3408062239","4.182192494894582E-7"
"58","89","341341.4712571555","341341.4712571555","6.0911414120942E-6"
"58","60","6403.1242374328485","6403.1242374328485","0.7983028816257753"
"58","69","367729.5201639375","367729.5201639375","2.4072430216998204E-6"
"58","68","304507.79957170185","304507.79957170185","2.2257399164958517E-5"
