"ID1","ID2","Dist","DistM","BC_d10000_p0.5_beta0_Cauriga","BC_d20000_p0.5_beta0_Cauriga","BC_d30000_p0.5_beta0_Cauriga","BC_d40000_p0.5_beta0_Cauriga","BC_d50000_p0.5_beta0_Cauriga","BC_d60000_p0.5_beta0_Cauriga","BC_d70000_p0.5_beta0_Cauriga","BC_d80000_p0.5_beta0_Cauriga","BC_d90000_p0.5_beta0_Cauriga","BC_d100000_p0.5_beta0_Cauriga","BC_d110000_p0.5_beta0_Cauriga","BC_d120000_p0.5_beta0_Cauriga","BC_d130000_p0.5_beta0_Cauriga","BC_d140000_p0.5_beta0_Cauriga","BC_d150000_p0.5_beta0_Cauriga","BC_d160000_p0.5_beta0_Cauriga","BC_d170000_p0.5_beta0_Cauriga","BC_d180000_p0.5_beta0_Cauriga","BC_d190000_p0.5_beta0_Cauriga","BC_d200000_p0.5_beta0_Cauriga"
"98","89","272.4974759999997","272497.4746830588","0.9812891763695403","0.9906004120580307","0.9937237498842475","0.9952891097857098","0.9962295090754608","0.9968569355149451","0.9973053391738609","0.9976417742785784","0.9979035244900015","0.9981129741043651","0.9982843746687377","0.9984272309562401","0.9985481253205472","0.9986517607123421","0.998741586752194","0.9988201911648454","0.998889553137049","0.9989512122671464","0.9990063841886918","0.9990560415233797"
"99","89","236.17871919999985","236178.7155501905","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"100","89","556.4213599999982","556421.3562373103","0.9621660926964403","0.9809006538362793","0.987226222948411","0.9904042880744607","0.9923160358208084","0.9935925839842058","0.9945054094025451","0.9951905787709511","0.9957238146191609","0.9961506090048876","0.996499940475744","0.9967911436124449","0.9970376127319637","0.9972489204820154","0.9974320900900345","0.9975923910951562","0.9977338545528844","0.997859616689222","0.997972154142793","0.9980734487024928"
"101","89","404.6640007999982","404663.99692442943","0.9723405545488935","0.986073300799131","0.9906938490555779","0.9930122359765418","0.9944058715128555","0.9953360483050827","0.9960009929641049","0.9964999929636436","0.9968882769080102","0.9971990129923192","0.9974533236487643","0.997665298737549","0.9978446974593755","0.9979984934678533","0.9981318025158827","0.998248462540085","0.9983514091787176","0.9984429262146185","0.998524816989362","0.9985985244292719"
"102","89","634.0193407999977","634019.3359837573","0.9570048000173991","0.9782662214435286","0.9854578166799557","0.9890734155984219","0.9912491392614805","0.9927022799812417","0.9937415416967514","0.9945217019243079","0.9951289166329507","0.9956149553223277","0.996012799906723","0.9963444584987874","0.996625178949678","0.9968658594298189","0.9970744961940202","0.997257089182277","0.997418228410904","0.9975614851391119","0.9976896796524544","0.9978050687996768"
"103","89","323.060971999999","323060.96654409915","0.9778559793308745","0.9888660067627335","0.99256349525772","0.9944174207860266","0.9955314378289826","0.9962748091052589","0.9968061284098263","0.9972048038322051","0.9975149949509889","0.9977632173161038","0.9979663542844325","0.9981356666832715","0.9982789534567322","0.9984017870626165","0.9985082550799491","0.9986014239085608","0.9986836389179174","0.9987567246086451","0.9988221216024397","0.9988809825580341"
"104","89","122.89444719999977","122894.44430272831","2.9611351219959845","2.9804996275334137","2.9869846058493796","2.9902327677142564","2.9921834827787825","2.9934847175868233","2.9944145425303024","2.9951121144819313","2.9956547909181195","2.9960890079815687","2.996444326687846","2.9967404601268344","2.996991059087168","2.9972058760814635","2.9973920641654077","2.9975549889127575","2.997698753928912","2.9978265512614066","2.997940901195216","2.998043820134642"
"105","89","791.0803127999966","791080.3025278562","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"106","89","672.9726615999969","672972.6547895313","0.9544243355062348","0.9769464343075493","0.9845712910171918","0.9884060068147853","0.9907140016060804","0.9922556580928081","0.9933583098443342","0.9941861027065231","0.9948304184843028","0.9953461717443235","0.9957683505585209","0.9961203030220839","0.9964182061131377","0.996673622528626","0.996895036381062","0.9970888138508641","0.9972598252513117","0.9974118600078419","0.9975479107524777","0.997670372289527"
"107","89","305.7817479999993","305781.74593052035","0.9790278635219957","0.989458368766466","0.992959840304598","0.994715219933055","0.9957699368975014","0.9964737027662085","0.9969766971766639","0.9973541095985191","0.9976477513662861","0.9978827270263282","0.9980750210032698","0.9982352942899828","0.9983709302501318","0.9984872043129366","0.998587986121056","0.9986761785476407","0.9987540018628973","0.9988231832342931","0.9988850864180032","0.9989408025635594"
"108","89","296.8477679999994","296847.7631085027","0.9796343204558338","0.9897647803674536","0.9931648270076014","0.9948692277718985","0.9958932718972557","0.9965765535108687","0.997064898807348","0.9974313148141573","0.9977163981345917","0.9979445234567179","0.9981312102439103","0.9982868092441514","0.9984184888823224","0.9985313709680572","0.99862921243246","0.9987148315781423","0.9987903839792194","0.9988575464672586","0.9989176430478952","0.998971733061911"
"109","89","723.1585271999982","723158.5130146578","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"110","89","252.7178264000004","252717.82079359156","0.9826354669611089","0.9912797117671223","0.9941779923275154","0.9956303087828947","0.99650271681383","0.997084746813186","0.9975006906467512","0.99781276238726","0.9980555523497461","0.9982498268538943","0.9984088068482813","0.9985413095176313","0.9986534408958156","0.99874956352769","0.9988328772924708","0.9989057825377027","0.9989701151143912","0.9990273031052486","0.9990784740826428","0.9991245302032646"
"111","89","602.0702167999996","602070.201260089","3.7515760645742096","3.873454632991587","3.9151078081431065","3.9361311824378062","3.9488087303650854","3.9572870257670516","3.963356018768309","3.967914925560151","3.971464993004001","3.9743077284687347","3.9766353776018484","3.9785763062814956","3.9802194981636","3.9816285817125943","3.982850260597023","3.9839195901736493","3.9848633958330106","3.9857025542941233","3.986453555926238","3.98712959926143"
"113","89","393.65685439999993","393656.8542494924","1.894273143868889","1.9462362084767124","1.9639539789599803","1.9728886870837052","1.9782739615868126","1.9818743753494192","1.9844511241726384","1.986386438942976","1.9878933175781541","1.9890998509159648","1.99008769642512","1.9909113701337513","1.991608658107948","1.992206576806661","1.9927249547477692","1.9931786739286208","1.993579121752698","1.993935159902553","1.9942537878048632","1.9945406073970644"
"114","89","678.0996535999991","678099.638511612","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"115","89","456.8204295999981","456820.417898033","0.9688316875086632","0.9842924806726217","0.9895007132775745","0.9921151549455445","0.9936871345389168","0.9947365044460641","0.9954867327847605","0.9960497753353215","0.9964879174757233","0.9968385699494762","0.9971255592041132","0.9973647800308892","0.9975672424795482","0.9977408144326664","0.997891267887519","0.9980229332712357","0.9981391230366471","0.9982424141839112","0.99833484163924","0.9984180336659971"
"91","90","159.0954567999998","159095.45442950475","1.933465151759489","1.9663203747364462","1.9774541842787814","1.9830557027475408","1.9864277518149929","1.9886804396818167","1.9902917870433847","1.991501548689686","1.992443216584511","1.9931970188383206","1.9938140757125618","1.994328502717119","1.994763938372076","1.9951372793360487","1.9954609239641774","1.9957441758413903","1.995994152676527","1.9962163926507874","1.9964152695385842","1.9965942834471284"
"92","90","180.05382559999984","180053.82386916212","0.9875971768059818","0.9937792394722189","0.995848514621193","0.9968847673990304","0.9975070365761967","0.997922098473219","0.9982186769915536","0.9984411687220386","0.998614252130255","0.9987527404599181","0.9988660633783394","0.9989605089658044","0.9990404314378419","0.9991089415031544","0.9991683206933513","0.9992202803796761","0.9992661294056451","0.999306885861523","0.999343353573197","0.9993761756515502"
"93","90","241.93103040000057","241931.02422918775","0.9833704422361432","0.9916503628982059","0.9944258001075709","0.9958164303214754","0.9966517417282531","0.9972090052278764","0.9976072413414576","0.9979060227904607","0.9981384702263408","0.9983244671589758","0.9984766722469073","0.9986035275462812","0.9987108792339535","0.9988029041514935","0.9988826659389869","0.9989524627280623","0.9990140521803144","0.9990688015478918","0.9991177903674594","0.9991618823588978"
"94","90","325.6589527999995","325658.9462905454","0.9776799045360538","0.9887769741129967","0.9925039173280249","0.9943726535424215","0.995495583751529","0.9962449083072018","0.996780485431141","0.9971823572157811","0.9974950361716458","0.9977452499268182","0.9979500169553246","0.998120688247269","0.9982651252153143","0.9983889449664098","0.9984962678401862","0.9985901848184675","0.9986730600763833","0.9987467327464185","0.9988126550053894","0.998871988758729"
"95","90","207.14928239999998","207149.2782986673","3.535962584617767","3.7608122751021504","3.8389042941521274","3.8785579142142015","3.902546944052934","3.918622221274225","3.930145194172016","3.938809713449643","3.9455620230098876","3.950972226018893","3.9554042877467404","3.9591014801334885","3.9622325799019507","3.9649183557226526","3.9672475045447904","3.9692866350699134","3.9710867405499632","3.972687521444152","3.974120347494508","3.9754103339409452"
"97","90","235.22539839999985","235225.39674441612","4.512915599561138","4.749035467703842","4.830994701165833","4.872603520020801","4.897772694187341","4.9146376885623155","4.926726200750338","4.93581567384888","4.942898978199814","4.9485742770994525","4.953223434225956","4.9571016763036475","4.960386069266667","4.963203310321763","4.965646448793268","4.96778536075104","4.969673540076433","4.971352633565098","4.972855548520485","4.974208630930555"
"98","90","364.2447391999985","364244.7327281728","0.975068531827087","0.9874555847363905","0.9916194735831321","0.9937079977218612","0.9949632230353098","0.9958009206579055","0.9963997078780181","0.996849034569358","0.9971986509658812","0.9974784323659884","0.997707402806222","0.9978982516559017","0.9980597676581395","0.998198230752799","0.9983182476395965","0.9984232742526379","0.9985159539693013","0.9985983431619949","0.9986720655704235","0.9987384203914399"
"99","90","328.0975551999999","328097.54647055827","0.9775146602532471","0.9886934106452046","0.9924479975810108","0.994330634469845","0.9954619303900478","0.9962168426507407","0.9967564161731861","0.997161288092275","0.9974763021674401","0.9977283850778466","0.9979346821161419","0.998106628898306","0.998252145469689","0.9983768908449284","0.9984850161128893","0.9985796353282371","0.9986631303172919","0.9987373539461915","0.998803769237565","0.9988635467759581"
"100","90","648.1686231999965","648168.6142824244","1.8699820347024283","1.9337758251954806","1.9555756379682663","1.966577940702368","1.9732123551914178","1.9776491238862968","1.9808250357609607","1.9832106912272898","1.9850684097130569","1.9865559775799175","1.987774000453407","1.9887896537905454","1.9896495034222306","1.9903868463587822","1.991026122642698","1.991585676647965","1.9920795459599172","1.9925186552078007","1.9929116336437294","1.993265387909033"
"101","90","496.4112639999968","496411.2549695435","1.8897562306767768","1.943973330528883","1.9624445855094952","1.9717563641769924","1.9773679764441332","1.981119319560346","1.9838038927222212","1.9858200851279029","1.9873898740287226","1.988646738946044","1.9896757670334377","1.9905337610488767","1.9912600903314994","1.9918829023391451","1.9924228550438738","1.992895452568713","1.9933125580833622","1.9936834033263482","1.9940152798845967","1.994314023431379"
"102","90","725.7666039999965","725766.5940288714","0.9509381003842136","0.975160551080802","0.9833710440435666","0.9875021777600301","0.9899891836629725","0.9916506663354624","0.9928391466079162","0.993731441466974","0.9944260029652396","0.994982001677906","0.995437140931351","0.9958165826774841","0.9961377617382818","0.996413140523506","0.9966518637152977","0.9968607934245253","0.9970451795399248","0.9972091069405853","0.9973558016708508","0.9974878453785319"
