"ID1","ID2","Dist","DistM","BC_d10000_p0.5_beta0_Cvroliki","BC_d20000_p0.5_beta0_Cvroliki","BC_d30000_p0.5_beta0_Cvroliki","BC_d40000_p0.5_beta0_Cvroliki","BC_d50000_p0.5_beta0_Cvroliki","BC_d60000_p0.5_beta0_Cvroliki","BC_d70000_p0.5_beta0_Cvroliki","BC_d80000_p0.5_beta0_Cvroliki","BC_d90000_p0.5_beta0_Cvroliki","BC_d100000_p0.5_beta0_Cvroliki","BC_d110000_p0.5_beta0_Cvroliki","BC_d120000_p0.5_beta0_Cvroliki","BC_d130000_p0.5_beta0_Cvroliki","BC_d140000_p0.5_beta0_Cvroliki","BC_d150000_p0.5_beta0_Cvroliki","BC_d160000_p0.5_beta0_Cvroliki","BC_d170000_p0.5_beta0_Cvroliki","BC_d180000_p0.5_beta0_Cvroliki","BC_d190000_p0.5_beta0_Cvroliki","BC_d200000_p0.5_beta0_Cvroliki"
"6","1","392.48737999999884","392487.3734152918","0.9731615749176609","0.9864895209365687","0.9909726097566498","0.9932217883919828","0.9945737451786508","0.9954760719156688","0.9961210921757547","0.9966051316303679","0.9969817693678089","0.9972831820394099","0.9975298601844949","0.9977354719141085","0.9979094841718036","0.9980586616906617","0.9981879669122208","0.998301122723183","0.9984009767383292","0.9984897442476858","0.9985691744985323","0.9986406671267748"
"8","1","264.7523112000003","264752.3086789976","0.9818161267400701","0.9908663516035198","0.993901593958143","0.9954226999639498","0.9963364807604943","0.996946133930085","0.9973818288605506","0.9977087250114384","0.9979630516446526","0.9981665596284491","0.998333097028058","0.9984718994193502","0.9985893626696968","0.9986900564542287","0.9987773326138892","0.9988537055101905","0.998921098209647","0.9989810066486012","0.9990346119815832","0.9990828592406383"
"9","1","183.26702960000028","183267.02730475884","1.9677238034839624","1.9837930957173149","1.9891800465003235","1.9918792698581431","1.9935006464927998","1.994582332765832","1.9953553424732555","1.995935305828699","1.9963865105971281","1.9967475513913553","1.9970429993106196","1.9972892409135077","1.997497624050829","1.9976762563067871","1.9978310844731846","1.9979665694368143","1.9980861229909228","1.9981923991119057","1.9982874932952157","1.9983730821160188"
"10","1","164.7523111999999","164752.30867899736","0.9886451979561045","0.9943063903828158","0.9962006492001617","0.9971491314657079","0.9977186542338402","0.9980985167808646","0.9983699357146075","0.9985735483507001","0.9987319424430857","0.9988586758064627","0.9989623787016662","0.9990488060054246","0.9991219426412521","0.9991846354476271","0.9992389723951844","0.9992865196482439","0.9993284749856842","0.9993657700977584","0.9993991405883639","0.9994291749826312"
"12","1","171.46803920000013","171468.0374315355","69.6702229927027","73.70822837742575","75.10981258768645","75.82136526627124","76.25178480653369","76.54019490047217","76.7469223458573","76.90236307901236","77.02349614876519","77.12055075169712","77.2000571552297","77.26638001030098","77.32254733909626","77.37072580612254","77.41250666123722","77.44908486643394","77.48137523013088","77.51008996223771","77.53579181736042","77.5589313440135"
"14","1","466.61941999999806","466619.4077712564","25.045500136737743","26.478942347596906","26.97595585026214","27.228175748086212","27.3807107705814","27.48290555177003","27.556150159433784","27.611219847548245","27.654132744121178","27.688514129947315","27.71667816694525","27.740171470548777","27.76006696066096","27.777132315791924","27.791931314650377","27.804887316839245","27.816324417462294","27.826494929111906","27.83559821264359","27.843793875600575"
"2","1","44.0","44000.00000000023","0.9969547984662518","0.9984762383082793","0.9989839007140181","0.9992378287015956","0.9993902164746955","0.99949182123418","0.9995644023867054","0.9996188417099767","0.9996611854556754","0.9996950617436776","0.9997227795604651","0.999745878328178","0.9997654238561744","0.9997821774700254","0.9997966974957913","0.9998094026913213","0.9998206132920456","0.9998305783759943","0.9998394945879266","0.9998475192466487"
"3","1","370.6051271999997","370605.1224213832","0.9746387495708306","0.9872379396937856","0.9914737596932289","0.9935984801184962","0.99487549731399","0.9957277538028299","0.9963369553905019","0.9967941011655798","0.997149803998463","0.9974344576532285","0.9976674165377988","0.9978615905038283","0.9980259210694754","0.9981667973793267","0.998288906266168","0.9983957637958906","0.9984900593502594","0.9985738850973738","0.998648893046821","0.9987164050185761"
"4","1","350.94827279999976","350948.2681718908","0.9759676090374689","0.9879107292855306","0.9919241593773536","0.9939369845646808","0.9951466396832989","0.9959538942026149","0.9965309054638285","0.9969638832799717","0.9973007738593865","0.9975703682865178","0.9977909997508712","0.9979748965793753","0.9981305280604306","0.9982639457898039","0.9983795889139335","0.9984807876368836","0.9985700891462792","0.998649474970766","0.9987205097422637","0.9987844453567135"
"6","5","84.91168959999987","84911.68824543142","0.9941316565645432","0.9970615109232445","0.998040046613905","0.998529674533133","0.9988235665761495","0.9990195426586533","0.9991595491162434","0.9992645668355968","0.9993462549151321","0.9994116101867886","0.9994650858608546","0.9995096511083089","0.999547361715917","0.9995796862262876","0.9996077016475104","0.9996322157851841","0.9996538464059092","0.9996730740172669","0.9996902779830181","0.9997057618053367"
"8","5","43.0","43000.0","0.997023904502027","0.9985108434574094","0.9990069824098075","0.9992551443237154","0.9994040710609445","0.999503367883174","0.9995743002249572","0.9996275027847701","0.9996688845112365","0.9997019911258277","0.9997290791714585","0.9997516531034965","0.9997707545210377","0.9997871274551184","0.9998013175482126","0.999813734044882","0.9998246899052927","0.9998344285486654","0.9998431421520889","0.9998509844600983"
"9","5","94.43860239999988","94438.60018001277","21.84741534001252","22.893666727037903","23.255593388611196","23.439100664578046","23.550028717036678","23.62432620521423","23.67756575383551","23.717588610970953","23.748772847442577","23.773755164293643","23.794218365310343","23.811286947635104","23.825740904914664","23.838138269658483","23.848888822821376","23.858300259598312","23.86660811536836","23.873995747510325","23.880608025853807","23.886560927543776"
"10","5","454.52901119999893","454529.00397563435","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"12","5","66.22539839999992","66225.39674441618","77.19440263997843","81.46791797889487","82.94908395444247","83.70062492206775","84.15509994001403","84.45957290328987","84.67778645368665","84.84184865115719","84.96969137583648","85.0721162635142","85.1560182272137","85.22600521026234","85.28527377878542","85.33611105182614","85.380196653587","85.4187918532288","85.45286218217794","85.48315931351866","85.51027716532712","85.53469122282705"
"5","2","295.4457488000001","295445.7428549493","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","2","401.57064239999863","401570.63453597727","0.9725490615596442","0.9861790210502575","0.9907646582141478","0.9930654666487287","0.9944485155869627","0.995371618147789","0.9960315016909533","0.9965267014228614","0.9969120269758533","0.9972203946906435","0.9974727664945343","0.997683125119288","0.9978611555286064","0.9980137783071701","0.9981460702642088","0.9982618401115317","0.9983640011276737","0.998454819696842","0.9985360854194486","0.9986092302250382"
"8","2","273.8355736000002","273835.569799683","0.9811981661585546","0.9905544740995089","0.9936930277803053","0.9952660318224011","0.9962110292177861","0.9968415259108668","0.9972921249859097","0.99763020795403","0.9978932406085399","0.9981037166636473","0.9982759573647816","0.9984195139874155","0.998541001100061","0.998645144676481","0.998735411228605","0.998814401154704","0.9988841033363811","0.998946064914688","0.9990015074795343","0.9990514084188297"
"9","2","192.3502920000002","192350.2884254442","1.9664853070763915","1.9831686921959264","1.988762625216515","1.9915657708557502","1.993249639191229","1.9943730443199503","1.995175881508231","1.99577823095999","1.9962468563177875","1.9966218393697694","1.9969286984175922","1.9971844519258104","1.997400885467329","1.9975864194335196","1.997747230100553","1.997887950528097","1.9980121242106117","1.998122507585788","1.998221277058438","1.9983101739446578"
"10","2","174.63456400000004","174634.55967290612","26.5926064599881","28.240213545868016","28.8139574920972","29.105592848789176","29.282119670587342","29.400453218388726","29.485296642902505","29.549104526215686","29.598837038539113","29.638688799053742","29.67133832531405","29.698576236521276","29.72164500503397","29.74143379334712","29.75859570230792","29.77362123414017","29.786885928790674","29.79868218014189","29.809241040141213","29.81874750341887"
"12","2","180.55130160000004","180551.29855222086","68.79665015423393","72.77413776220479","74.15437639521372","74.8550258694333","75.2788283599779","75.56279545655262","75.76633373550592","75.91937402415633","76.03863498549445","76.13418868257429","76.21246493933569","76.27776120318126","76.3330588333364","76.38049108137744","76.4216246430639","76.4576360317044","76.48942592586674","76.51769553052928","76.54299890167718","76.56577962142694"
"14","2","426.0508759999984","426050.8652763324","51.564502605509766","54.680844767829434","55.76402251714529","56.314217048548215","56.647124596913436","56.87023447864854","57.03017523220509","57.15044715622816","57.24417992329025","57.31928476411188","57.38081272995977","57.43214010539951","57.475609394418136","57.51289684971787","57.545233614895906","57.57354426840501","57.59853665273643","57.620761866381976","57.64065537438106","57.6585658249099"
"3","2","379.6883895999995","379688.38354206877","0.9740253064707951","0.9869272042409183","0.9912657029864659","0.9934420990882751","0.9947502297278376","0.995623273626358","0.996247345491103","0.996715656086667","0.9970800498518921","0.9973716607803921","0.9976103149747909","0.9978092370921198","0.9979775867872526","0.998121909132899","0.9982470053814583","0.9983564774601641","0.9984530804404445","0.9985389576035039","0.9986158013261444","0.9986849657326339"
"4","2","360.03153519999955","360031.52929257636","0.9753533295458258","0.9875997820705641","0.9917160081560619","0.9937805502577338","0.9950213379568442","0.99584939029758","0.9964412781206858","0.9968854248396521","0.9972310091519414","0.9975075628569661","0.9977338911145697","0.9979225372229951","0.998082188712103","0.9982190531745454","0.9983376842230279","0.9984414979555147","0.9985331072725744","0.9986145448329607","0.9986874156484611","0.9987530039288823"
"8","6","151.66904879999987","151669.04755831213","76.59935367013274","81.1532661088708","82.73535381018964","83.53881880915993","84.02492508969695","84.35068627258556","84.58420464490882","84.75979982008867","84.89664496170657","85.00629219969414","85.09611688580834","85.17104878620597","85.23450813929331","85.28894235173777","85.33614891727875","85.37747771724638","85.41396218504916","85.44640690186132","85.4754476220014","85.50159334725684"
"9","6","200.563496","200563.49186104062","19.74158438907628","20.836949743524702","21.216903126328653","21.409748413830794","21.526385047394392","21.604532771385866","21.660544432161373","21.702658427907544","21.73547627272604","21.761770003192424","21.783309178114834","21.801276470692684","21.816492343643382","21.829543851642185","21.840862130692493","21.850770938843134","21.859518125814994","21.867296647968885","21.87425896806612","21.880527148144033"
"12","6","178.20815599999978","178208.1528017131","0.9877235302372663","0.9938428096219574","0.9958909825133003","0.9969166512913491","0.9975325595303122","0.9979433764063472","0.9982369206124938","0.9984571354301341","0.998628447207406","0.9987655177919951","0.9988776804459928","0.9989711589462166","0.9990502629714759","0.9991180714072255","0.999176842440991","0.9992282699314177","0.9992736493270206","0.9993139882976751","0.9993500824412092","0.9993825682850362"
"12","10","339.63456399999905","339634.559672906","68.04220964351208","72.3740084644835","73.88231458756279","74.64895697063487","75.11299419963068","75.42405353561128","75.64707610830997","75.8148025307092","75.94552940110023","76.05028321697989","76.136104993003","76.20770168924182","76.26833934300983","76.32035524715037","76.36546616402588","76.40496143864071","76.43982822009546","76.47083509627458","76.49858940968647","76.52357743549685"
"9","8","67.31370879999997","67313.708498985","0.9953450373320613","0.9976698037587692","0.9984459319007877","0.9988342223606325","0.9990672691147743","0.9992226638246291","0.9993336748437306","0.999416941201535","0.9994817087208213","0.999533525758278","0.999575923514338","0.9996112563515024","0.9996411543430656","0.9996667819047158","0.9996889929895917","0.9997084280936792","0.9997255770287105","0.9997408207734749","0.9997544601105501","0.9997667356730159"
"10","8","432.91883599999886","432918.83092036797","0.9704381125231465","0.9851081730059631","0.9900473100960624","0.9925261573409353","0.9940164437923997","0.9950112110403895","0.9957223685177904","0.9962560701651636","0.9966713692092486","0.9970037330884973","0.9972757496088683","0.9975024867339376","0.9976943814879413","0.9978588920873483","0.9980014898821536","0.9981262796686418","0.9982364012617838","0.9983342973219184","0.9984218966714692","0.9985007426579598"
"27","8","497.07821439999816","497078.2104868016","153.06518947726846","161.76528031630545","164.78244089378245","166.31368434416459","167.23977477838966","167.86025012071605","168.3049630414208","168.63932955684385","168.89988649197534","169.1086438799731","169.27965185114965","169.42230060970766","169.5431044144312","169.64672428873087","169.7365832896596","169.8152519192528","169.8846979898405","169.9464534792442","170.00172886160595","170.05149324205166"
"12","8","27.0","27000.0","0.9981302527717475","0.999064688982524","0.9993763620805105","0.9995322350892561","0.999625770563808","0.9996881324095582","0.9997326789669917","0.9997660901877279","0.9997920774647191","0.9998128677726688","0.9998298783461925","0.9998440540452087","0.9998560490244351","0.9998663305497348","0.9998752412905143","0.999883038253839","0.9998899179778522","0.9998960333278251","0.9999015049884515","0.999906429508616"
"14","8","529.6173215999972","529617.3157302036","17.09084248861632","18.018828288844777","18.33982444819228","18.50257365221258","18.60095184874462","18.66684287080104","18.714058162838093","18.74955205064275","18.777207352636452","18.799362480133126","18.817509849750287","18.83264673012855","18.84546486072951","18.85645913194901","18.86599295608152","18.874339210235988","18.881706776533544","18.8882582631538","18.894122145783555","18.899401276844028"
"10","9","351.43355439999874","351433.5495461292","4.834805499118866","4.916692115574052","4.944302258394167","4.958166837202852","4.966504693781354","4.972071242577359","4.97605126122729","4.9790384166686525","4.981363029624529","4.983223520386398","4.984746269499977","4.9860155911749695","4.987089891180666","4.988010908463967","4.988809264371525","4.989507933156785","4.990124488844695","4.9906726038589255","4.9911630748278135","4.991604540913766"
"27","9","464.9411263999996","464941.1254969538","76.74970356370268","80.76048248594715","82.14756932119607","82.85079840345982","83.27587207623434","83.56056989403245","83.76457246762529","83.9179292681452","84.03741753447265","84.13314114771582","84.21154851998496","84.27694859923912","84.33233019830006","84.37983158837186","84.42102295640252","84.45708331144593","84.48891515894604","84.51722106901043","84.54255613636752","84.56536474631243"
"12","9","2.8284272","2828.42712474619","0.9998039675829559","0.9999019789874185","0.9999346515906636","0.9999509882926355","0.9999607904419329","0.9999673252615126","0.9999719930159301","0.999975493846042","0.9999782167223802","0.999980395028789","0.9999821772830165","0.9999836624972993","0.9999849192188","0.9999859964099148","0.9999869299764862","0.9999877468479511","0.9999884676174449","0.9999891083018755","0.9999896815461877","0.9999901974663497"
"14","9","454.03153519999745","454031.5292925765","89.44465106421416","94.56781769224013","96.34328471645964","97.24410773574553","97.78884100248024","98.15377483679956","98.41531664050316","98.6119528345257","98.7651770835493","98.88793633462492","98.9884947955062","99.07237546763967","99.14340966778799","99.20433865479723","99.25717555372836","99.30343205938182","99.34426540461281","99.38057649977222","99.41307717693569","99.44233732032649"
"25","7","476.84986639999755","476849.8551495555","161.64980110783233","171.03397306284873","174.28950504236224","175.94193666107535","176.9413890498934","177.61104473495155","178.09102049185896","178.45190766214864","178.73313544896408","178.95845708449278","179.14303587401542","179.29700621116484","179.42739874266124","179.5392440459499","179.63623662398723","179.72115084692422","179.7961106149072","179.86276943620186","179.92243382002619","179.97614976373032"
"14","7","293.8721568000001","293872.1497261423","258.85568797669634","273.4908289582145","278.5608060033527","281.13282052844573","282.68802217095265","283.72985414768897","284.4764946667293","285.03783259246006","285.4752350359151","285.82566582940717","286.11271882060475","286.3521615176163","286.554931672839","286.7288549919798","286.87967844157106","287.0117174833572","287.1282756589313","287.2319247670788","287.32469683620053","287.40821867323695"
"15","7","477.925982399997","477925.9735953048","56.53972055161215","59.677878941715846","60.764273338910925","61.31526024288044","61.648374680817874","61.87150884826074","62.03141073072334","62.151622542387244","62.245290114544524","62.32033113549095","62.381799148997985","62.4330712319129","62.47648994065392","62.51373126815384","62.54602598200092","62.57429825875728","62.5992555537585","62.62144860981694","62.64131257302092","62.659195809160714"
"16","7","518.6122735999969","518612.2650963201","58.450070017954616","61.63397874442408","62.735233165728246","63.29356818264682","63.63106410902702","63.85710758447019","64.019081733258","64.14084453299398","64.23571651104928","64.31171984098454","64.37397439057659","64.42590136282249","64.46987381162224","64.507589482974","64.54029507742766","64.5689267087862","64.59420095254328","64.61667563927534","64.63679150668999","64.65490139102766"
"21","11","416.1269919999979","416126.98372208106","0.9715682843147259","0.9856816343600635","0.9904314972113561","0.9928150051042054","0.994247862234694","0.9952042489918118","0.9958879455835216","0.996401026246062","0.9968002717293303","0.9971197832932079","0.9973812780206914","0.9975992426780464","0.9977837115155075","0.9979418548109512","0.9980789326082072","0.9981988911264438","0.9983047488509852","0.9983988540304573","0.9984830609208516","0.9985588531945465"
"22","11","366.7005839999991","366700.5768508882","0.9749025637524786","0.9873715429120279","0.9915632086445015","0.993665709840099","0.9949293498522135","0.9957726691592321","0.9963754776975071","0.996827823568393","0.9971797901079238","0.997461452815202","0.9976919632957032","0.9978840960548635","0.998046698827431","0.9981860937207586","0.9983069183764409","0.9984126519472762","0.9985059555742775","0.998588899451583","0.998663118234679","0.9987299198558147"
"23","11","358.7300207999993","358730.0141024109","0.9754413241413409","0.9876443307898551","0.991745830861392","0.9938029637658842","0.9950392911104361","0.9958643636868386","0.9964541200686914","0.9968966665436715","0.9972410052355577","0.9975165618226276","0.9977420738452786","0.997930039475132","0.9980891149738321","0.9982254855836388","0.9983436885170406","0.9984471275654367","0.9985384062142384","0.9986195497963966","0.9986921575381428","0.9987575090193954"
"24","11","354.10765119999894","354107.6477383245","0.9757539039025863","0.9878025632192834","0.9918517543923315","0.9938825701355686","0.9951030549220256","0.9959175439725577","0.9964997299913313","0.9969365928360583","0.9972765074528781","0.9975485225902675","0.9977711356148825","0.997956684416993","0.9981137142001493","0.9982483308232132","0.9983650132492055","0.998467121559873","0.9985572258006127","0.99863732528525","0.9987089986914626","0.9987735091552377"
"25","11","250.67619520000022","250676.1902332489","65.76781196480442","69.28364646466513","70.49957798436726","71.11603122063138","71.4886506064491","71.73821565150375","71.91704303052614","72.0514743365917","72.1562165738919","72.24012682499561","72.30885776698429","72.36618661499163","72.41473335155918","72.45637237454294","72.49248010006754","72.52409003888076","72.55199331982048","72.57680580945754","72.59901409836111","72.61900772999509"
"26","11","408.12699199999855","408126.98372208094","0.9721071855696665","0.9859549612277766","0.9906145847450039","0.9929526480289866","0.9943581339657418","0.9952962296447243","0.9959668397851125","0.9964700938959415","0.9968616895589756","0.9971750768875753","0.9974315579804269","0.9976453426166657","0.9978262730980959","0.9979813824842187","0.9981158301221132","0.9982334866632864","0.9983373127760553","0.9984296117198126","0.9985122022184545","0.9985865395085072"
"29","11","491.45794319999726","491457.9361637685","0.9665084197637297","0.9831116008692654","0.9887091361139696","0.9915198439109857","0.9932101024788061","0.9943385420036627","0.9951453550983249","0.9957508945067465","0.99622212433315","0.9965992687528956","0.9969079476555216","0.9971652531068572","0.9973830249751142","0.9975697244294881","0.9977315588922095","0.9978731855835923","0.9979981670063239","0.9981092747455812","0.9982086974184095","0.9982981862914986"
"31","11","409.2813223999985","409281.31265463174","0.9720294083573201","0.9859155178600852","0.9905881647174707","0.9929327861744144","0.9943422219593078","0.9952829571119314","0.9959554556523665","0.9964601277393965","0.9968528272668747","0.9971670983136717","0.9974243028631936","0.9976386906650782","0.9978201317199341","0.9979756788882014","0.9981105060476558","0.9982284947542804","0.9983326140193984","0.9984251735943334","0.9985079973302338","0.9985825445668834"
"13","11","179.8284272","179828.4271247465","0.9876126065784636","0.9937870026210162","0.9958537008234037","0.9968886610956191","0.9975101534766493","0.9979246969703695","0.998220904936351","0.9984431186079752","0.9986159856624726","0.9987543008551449","0.9988674820803078","0.9989618095654956","0.9990416320873939","0.9991100564684308","0.9991693613894177","0.9992212560829434","0.9992670477567125","0.9993077532284399","0.9993441753191916","0.9993769563358688"
"15","11","164.69343759999978","164693.43417595193","12.752009177433196","13.359944203350153","13.56964269859181","13.675849866974998","13.740013330936717","13.782973039130358","13.81374904165868","13.8368806653329","13.854901391509447","13.869336562492846","13.881159462696813","13.891020348060163","13.899370192201184","13.906531595221427","13.912741427111412","13.91817753171325","13.922976034494246","13.927242897670448","13.931061836291706","13.934499865649903"
"16","11","79.4680391999999","79468.03743153556","0.9945068381622482","0.997249636832347","0.9981655830261054","0.9986238715514201","0.9988989456593198","0.9990823704910948","0.9992134088491986","0.9993116988965055","0.9993881533954505","0.9994493212060929","0.9994993703812466","0.9995410799417375","0.9995763740062551","0.9996066270534618","0.9996328471016868","0.9996557902080623","0.9996760345627499","0.9996940298888708","0.9997101312447201","0.9997246226867141"
"17","11","364.33304959999845","364333.0444827415","0.9750625632456412","0.9874525625292798","0.9916174502813592","0.993706477049073","0.9949620049601944","0.9957999047405856","0.9963988365680659","0.9968482718293055","0.9971979727369086","0.9974778217886322","0.9977068476084667","0.9978977426272622","0.9980592977094881","0.9981977943113609","0.9983178402452719","0.9984228922802729","0.9985155944325237","0.9985980035714614","0.9986717438293221","0.9987381147170825"
"18","11","96.0","96000.0","12.803654361960504","13.386737970400032","13.587726916788043","13.689497015922825","13.750971581181311","13.792127507689978","13.821609593697563","13.84376776243812","13.861029564792492","13.874856465663909","13.886180941483019","13.8956259577857","13.903623546409872","13.910482748660876","13.916430473372339","13.921637081878153","13.926232969986364","13.930319638226514","13.93397727557241","13.937270073822791"
"19","11","126.8284272","126828.42712474642","0.9912474518565992","0.9956141079035589","0.9970739304199008","0.9978046441581432","0.9982433294205407","0.998535893405891","0.9987449201761923","0.9989017189684595","0.9990236906034621","0.9991212786346514","0.9992011304778615","0.9992676785555965","0.9993239919293411","0.999372263061264","0.9994140999283286","0.9994507086237218","0.9994830115273914","0.9995117260960283","0.99953741877776","0.999560542755991"
"20","11","190.39697119999985","190396.9696196696","1.948954468305002","1.9742722288255663","1.982802230935703","1.9870844009225088","1.9896592167780573","1.9913780627238462","1.992606938809477","1.9935292138414469","1.9942469053136826","1.9948212894721005","1.9952913929241372","1.9956832508700262","1.9960148976040983","1.9962992206925654","1.996545674706955","1.996761352954813","1.9969516813110544","1.9971208809792276","1.9972722852415576","1.997408561260521"
"21","13","254.60512720000025","254605.12242138275","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
