"Coord1","Coord2","Cost","Length"
"-113499.5652770825-839825.9100348409","-48499.56527708238-931825.9100348409","118.92388399999979","118923.88155425126"
"-508499.5652770833-2341825.91003484","-477499.56527708325-2355825.91003484","36.798990399999994","36798.989873223385"
"994500.4347229197-1473825.9100348407","999500.4347229197-1443825.9100348407","32.071068","32071.067811865476"
"-299499.56527708285-866825.9100348409","-256499.56527708285-881825.9100348409","49.21320399999996","49213.20343559642"
"561500.4347229188-947825.9100348409","599500.434722919-964825.9100348409","45.04163119999998","45041.630560342775"
"890500.4347229195-1536825.9100348407","935500.4347229197-1522825.9100348407","50.79899039999995","50798.9898732235"
"610500.434722919-1198825.9100348407","613500.434722919-1181825.9100348407","18.2426408","18242.640687119285"
"140500.43472291797-1716825.9100348405","264500.4347229183-1783825.9100348405","151.75231119999978","151752.30867899765"
"407500.43472291855-1055825.9100348407","428500.43472291855-1068825.9100348407","26.3847768","26384.776310850237"
"410500.43472291855-1052825.9100348407","410500.43472291855-1069825.9100348407","17.0","17000.0"
"5500.4347229177365-1808825.9100348405","55500.43472291785-1849825.9100348405","66.98275759999991","66982.75605729698"
"325500.4347229183-1037825.9100348407","344500.4347229183-1037825.9100348407","19.0","19000.0"
"-47499.56527708238-931825.9100348409","-38499.56527708238-902825.9100348409","32.7279224","32727.92206135786"
"376500.43472291855-1157825.9100348407","389500.43472291855-1195825.9100348407","43.38477679999997","43384.77631085024"
"1000500.4347229197-1325825.9100348407","1007500.4347229197-1337825.9100348407","14.8994952","14899.494936611665"
"950500.4347229197-1516825.9100348407","986500.4347229197-1512825.9100348407","37.656854399999986","37656.85424949238"
"459500.43472291855-1088825.9100348407","464500.4347229188-1078825.9100348407","12.071068","12071.06781186564"
"140500.43472291797-1709825.9100348405","181500.4347229181-1697825.9100348405","45.97056319999997","45970.562748477256"
"423500.43472291855-1171825.9100348407","533500.4347229188-1310825.9100348407","184.563496","184563.49186104065"
"71500.43472291785-906825.9100348409","83500.43472291785-933825.9100348409","31.9705632","31970.56274847714"
"-118499.5652770825-1737825.9100348405","-113499.5652770825-1750825.9100348405","15.071068","15071.067811865476"
"139500.43472291797-1735825.9100348405","157500.4347229181-1732825.9100348405","19.2426408","19242.6406871194"
"370500.43472291855-1081825.9100348407","388500.43472291855-1088825.9100348407","20.8994952","20899.494936611663"
"577500.434722919-1182825.9100348407","616500.434722919-1193825.9100348407","43.556349599999976","43556.349186104046"
"534500.4347229188-1232825.9100348407","536500.4347229188-1216825.9100348407","16.8284272","16828.42712474619"
"236500.43472291832-990825.9100348409","259500.43472291832-985825.9100348409","25.071068","25071.067811865476"
"-394499.5652770831-1265825.9100348407","-327499.56527708296-1584825.9100348405","347.3380975999989","347338.09511662414"
"250500.43472291832-975825.9100348409","259500.43472291832-992825.9100348409","20.7279224","20727.922061357855"
"313500.4347229183-1124825.9100348407","328500.4347229183-1121825.9100348407","16.2426408","16242.640687119285"
"240500.43472291832-995825.9100348409","253500.43472291832-977825.9100348409","23.3847768","23384.776310850237"
"314500.4347229183-1122825.9100348407","330500.4347229183-1138825.9100348407","22.6274176","22627.41699796952"
"218500.4347229181-1126825.9100348407","233500.4347229181-1130825.9100348407","16.6568544","16656.854249492382"
"423500.43472291855-1171825.9100348407","511500.4347229188-1206825.9100348407","102.49747599999988","102497.47468305856"
"788500.4347229192-1366825.9100348407","795500.4347229192-1327825.9100348407","42.72792239999998","42727.92206135785"
"329500.4347229183-1122825.9100348407","332500.4347229183-1135825.9100348407","14.2426408","14242.640687119285"
"436500.43472291855-974825.9100348409","442500.43472291855-980825.9100348409","8.4852816","8485.28137423857"
"456500.43472291855-1136825.9100348407","503500.4347229188-1174825.9100348407","62.740116799999925","62740.11537017784"
"410500.43472291855-1069825.9100348407","419500.43472291855-1071825.9100348407","9.8284272","9828.427124746191"
"54500.43472291785-884825.9100348409","60500.43472291785-875825.9100348409","11.4852816","11485.28137423857"
"500.4347229177365-688825.9100348409","73500.43472291785-574825.9100348409","144.23759279999976","144237.59005323602"
"-131499.5652770825-945825.9100348409","65500.43472291785-989825.9100348409","215.22539839999985","215225.3967444165"
"344500.4347229183-1080825.9100348407","354500.43472291855-1084825.9100348407","11.6568544","11656.854249492613"
"-4499.5652770822635-681825.9100348409","500.4347229177365-688825.9100348409","9.071068","9071.067811865476"
"788500.4347229192-1780825.9100348405","802500.4347229192-1826825.9100348405","51.79899039999995","51798.98987322333"
"889500.4347229195-1561825.9100348405","892500.4347229195-1559825.9100348405","3.8284272","3828.42712474619"
"544500.4347229188-887825.9100348409","567500.4347229188-902825.9100348409","29.213204","29213.203435596424"
"140500.43472291797-1716825.9100348405","278500.4347229183-1763825.9100348405","157.46803919999985","157468.03743153583"
"188500.4347229181-946825.9100348409","204500.4347229181-946825.9100348409","16.0","16000.0"
"872500.4347229195-1558825.9100348405","872500.4347229195-1559825.9100348405","1.0","1000.0"
"-342499.56527708296-2336825.91003484","-310499.56527708296-2336825.91003484","32.0","32000.0"
"147500.43472291797-823825.9100348409","247500.43472291832-927825.9100348409","145.42135999999988","145421.35623730975"
"147500.43472291797-1008825.9100348409","198500.4347229181-983825.9100348409","61.35533999999993","61355.33905932746"
"178500.4347229181-1192825.9100348407","181500.4347229181-1208825.9100348407","17.2426408","17242.640687119285"
"217500.4347229181-1178825.9100348407","226500.4347229181-1177825.9100348407","9.4142136","9414.213562373096"
"583500.434722919-1084825.9100348407","795500.4347229192-1327825.9100348407","336.6711471999994","336671.13959936553"
"454500.43472291855-1157825.9100348407","503500.4347229188-1174825.9100348407","56.04163119999994","56041.63056034285"
"412500.43472291855-1108825.9100348407","420500.43472291855-1116825.9100348407","11.3137088","11313.70849898476"
"439500.43472291855-1024825.9100348409","448500.43472291855-1024825.9100348409","9.0","9000.0"
"-134499.5652770825-1738825.9100348405","-113499.5652770825-1743825.9100348405","23.071068","23071.067811865476"
"817500.4347229195-1536825.9100348407","820500.4347229195-1531825.9100348407","6.2426408","6242.640687119285"
"491500.4347229188-1049825.9100348407","497500.4347229188-1053825.9100348407","7.6568544","7656.85424949238"
"341500.4347229183-1041825.9100348407","342500.4347229183-1040825.9100348407","1.4142136","1414.213562373095"
"216500.4347229181-1196825.9100348407","298500.4347229183-1221825.9100348407","92.35533999999991","92355.33905932754"
"543500.4347229188-1215825.9100348407","572500.4347229188-1230825.9100348407","35.21320399999999","35213.20343559643"
"228500.4347229181-1129825.9100348407","244500.43472291832-1146825.9100348407","23.6274176","23627.416997969685"
"-570499.5652770834-1156825.9100348407","-556499.5652770834-1170825.9100348407","19.7989904","19798.98987322333"
"175500.4347229181-1204825.9100348407","198500.4347229181-1205825.9100348407","23.4142136","23414.213562373094"
"943500.4347229197-1342825.9100348407","949500.4347229197-1329825.9100348407","15.4852816","15485.28137423857"
"492500.4347229188-1184825.9100348407","495500.4347229188-1185825.9100348407","3.4142136","3414.213562373095"
"71500.43472291785-906825.9100348409","104500.43472291797-897825.9100348409","36.7279224","36727.92206135797"
"439500.43472291855-1074825.9100348407","439500.43472291855-1079825.9100348407","5.0","5000.0"
"-502499.5652770833-2337825.91003484","-499499.5652770833-2337825.91003484","3.0","3000.0"
"323500.4347229183-1024825.9100348409","325500.4347229183-1037825.9100348407","13.8284272","13828.427124745958"
"181500.4347229181-1697825.9100348405","277500.4347229183-1743825.9100348405","115.05382559999984","115053.8238691626"
"314500.4347229183-1137825.9100348407","328500.4347229183-1121825.9100348407","21.7989904","21798.98987322333"
"494500.4347229188-1184825.9100348407","545500.4347229188-1280825.9100348407","117.12489359999982","117124.89168102785"
"207500.4347229181-1134825.9100348407","233500.4347229181-1130825.9100348407","27.6568544","27656.854249492382"
"77500.43472291785-1059825.9100348407","80500.43472291785-1076825.9100348407","18.2426408","18242.640687119285"
"237500.43472291832-1265825.9100348407","293500.4347229183-1206825.9100348407","82.19596159999988","82195.95949289332"
"875500.4347229195-1554825.9100348405","875500.4347229195-1563825.9100348405","9.0","9000.0"
"546500.4347229188-1007825.9100348409","790500.4347229192-1363825.9100348407","457.06811839999875","457068.1092190356"
"530500.4347229188-1193825.9100348407","538500.4347229188-1177825.9100348407","19.3137088","19313.70849898476"
"451500.43472291855-1143825.9100348407","500500.4347229188-1161825.9100348407","56.45584479999995","56455.84412271595"
"499500.4347229188-1178825.9100348407","500500.4347229188-1161825.9100348407","17.4142136","17414.213562373094"
"423500.43472291855-1171825.9100348407","545500.4347229188-1280825.9100348407","167.14928239999998","167149.27829866754"
"525500.4347229188-1140825.9100348407","539500.4347229188-1129825.9100348407","18.5563496","18556.349186104046"
"863500.4347229195-1518825.9100348407","868500.4347229195-1530825.9100348407","14.071068","14071.067811865476"
"-42499.56527708238-927825.9100348409","-37499.56527708238-906825.9100348409","23.071068","23071.067811865476"
"257500.43472291832-869825.9100348409","273500.4347229183-898825.9100348409","35.6274176","35627.416997969514"
"17500.434722917737-690825.9100348409","26500.434722917737-678825.9100348409","15.7279224","15727.922061357855"
"237500.43472291832-1265825.9100348407","242500.43472291832-1271825.9100348407","8.6568544","8656.85424949238"
"418500.43472291855-712825.9100348409","472500.4347229188-775825.9100348409","85.36753439999987","85367.5323681473"
"476500.4347229188-775825.9100348409","477500.4347229188-775825.9100348409","1.0","1000.0"
"414500.43472291855-1244825.9100348407","433500.43472291855-1263825.9100348407","26.8700584","26870.057685088806"
"850500.4347229195-2459825.91003484","925500.4347229197-2469825.91003484","101.22539839999988","101225.39674441634"
"-359499.565277083-1269825.9100348407","-348499.565277083-1292825.9100348407","27.5563496","27556.349186104046"
"835500.4347229195-1527825.9100348407","867500.4347229195-1521825.9100348407","34.48528159999999","34485.28137423857"
"580500.434722919-1081825.9100348407","755500.4347229192-1271825.9100348407","268.3452440000004","268345.2377915609"
"332500.4347229183-1085825.9100348407","337500.4347229183-1080825.9100348407","7.071068","7071.067811865475"
"561500.4347229188-947825.9100348409","570500.4347229188-948825.9100348409","9.4142136","9414.213562373096"
"406500.43472291855-1127825.9100348407","414500.43472291855-1127825.9100348407","8.0","8000.0"
"212500.4347229181-1183825.9100348407","297500.4347229183-1233825.9100348407","105.71067999999983","105710.6781186549"
"341500.4347229183-1041825.9100348407","344500.4347229183-1023825.9100348409","19.2426408","19242.640687119052"
"466500.4347229188-2295825.91003484","468500.4347229188-2286825.91003484","9.8284272","9828.427124746191"
"264500.4347229183-917825.9100348409","273500.4347229183-898825.9100348409","22.7279224","22727.922061357855"
"414500.43472291855-1244825.9100348407","425500.43472291855-1253825.9100348407","14.7279224","14727.922061357855"
"247500.43472291832-975825.9100348409","259500.43472291832-983825.9100348409","15.3137088","15313.70849898476"
"233500.4347229181-2481825.91003484","243500.43472291832-2474825.91003484","12.8994952","12899.49493661183"
"-529499.5652770833-1922825.9100348405","-524499.5652770833-1906825.9100348405","18.071068","18071.067811865476"
"835500.4347229195-1527825.9100348407","862500.4347229195-1544825.9100348407","38.142135999999994","38142.13562373095"
"494500.4347229188-1184825.9100348407","511500.4347229188-1206825.9100348407","29.0416312","29041.630560342615"
"-322499.56527708296-2018825.9100348405","-282499.56527708285-2014825.9100348405","41.656854399999986","41656.8542494925"
"37500.43472291785-866825.9100348409","60500.43472291785-879825.9100348409","28.3847768","28384.776310850237"
"966500.4347229197-1488825.9100348407","971500.4347229197-1497825.9100348407","11.071068","11071.067811865476"
"942500.4347229197-1374825.9100348407","960500.4347229197-1354825.9100348407","27.4558448","27455.84412271571"
"63500.43472291785-992825.9100348409","65500.43472291785-989825.9100348409","3.8284272","3828.42712474619"
"202500.4347229181-1224825.9100348407","216500.4347229181-1207825.9100348407","22.7989904","22798.98987322333"
"-63499.56527708238-1772825.9100348405","-53499.56527708238-1795825.9100348405","27.142136","27142.135623730952"
"495500.4347229188-1185825.9100348407","502500.4347229188-1319825.9100348407","136.8994952","136899.49493661168"
"868500.4347229195-1509825.9100348407","871500.4347229195-1495825.9100348407","15.2426408","15242.640687119285"
"-409499.56527708314-2145825.9100348405","-409499.56527708314-2158825.9100348405","13.0","13000.0"
"358500.43472291855-1161825.9100348407","389500.43472291855-1195825.9100348407","46.84062159999996","46840.62043356595"
"-667499.5652770837-2215825.91003484","-664499.5652770837-2196825.91003484","20.2426408","20242.640687119285"
"139500.43472291797-1734825.9100348405","141500.43472291797-1732825.9100348405","2.8284272","2828.42712474619"
"226500.4347229181-1205825.9100348407","293500.4347229183-1206825.9100348407","76.52691279999993","76526.91193458141"
"544500.4347229188-887825.9100348409","556500.4347229188-899825.9100348409","16.9705632","16970.56274847714"
"451500.43472291855-1145825.9100348407","482500.4347229188-1177825.9100348407","44.84062159999998","44840.62043356611"
"226500.4347229181-1205825.9100348407","242500.43472291832-1271825.9100348407","87.01219439999993","87012.19330881999"
"406500.43472291855-1057825.9100348407","428500.43472291855-1068825.9100348407","26.5563496","26556.349186104046"
"940500.4347229197-1365825.9100348407","942500.4347229197-1374825.9100348407","9.8284272","9828.427124746191"
"494500.4347229188-1184825.9100348407","533500.4347229188-1310825.9100348407","142.15433039999988","142154.3289325507"
"217500.4347229181-1178825.9100348407","298500.4347229183-1221825.9100348407","98.81118479999985","98811.18318204326"
"-369499.565277083-1725825.9100348405","-360499.565277083-1726825.9100348405","9.4142136","9414.213562373096"
"408500.43472291855-1180825.9100348407","482500.4347229188-1309825.9100348407","159.65180639999977","159651.8036156092"
"760500.4347229192-2626825.91003484","784500.4347229192-2618825.91003484","27.3137088","27313.70849898476"
"534500.4347229188-1218825.9100348407","567500.4347229188-1235825.9100348407","40.04163119999998","40041.630560342615"
"216500.4347229181-1196825.9100348407","226500.4347229181-1177825.9100348407","23.142136","23142.135623730952"
"38500.43472291785-882825.9100348409","60500.43472291785-879825.9100348409","23.2426408","23242.640687119285"
"410500.43472291855-1108825.9100348407","416500.43472291855-1126825.9100348407","20.4852816","20485.28137423857"
"972500.4347229197-2474825.91003484","977500.4347229197-2474825.91003484","5.0","5000.0"
"507500.4347229188-1053825.9100348407","513500.4347229188-1038825.9100348407","17.4852816","17485.28137423857"
"485500.4347229188-2273825.91003484","498500.4347229188-2288825.91003484","20.3847768","20384.776310850237"
"-606499.5652770835-1155825.9100348407","-581499.5652770835-1166825.9100348407","29.5563496","29556.349186104046"
"198500.4347229181-983825.9100348409","211500.4347229181-951825.9100348409","37.3847768","37384.77631085023"
"459500.43472291855-1135825.9100348407","503500.4347229188-1174825.9100348407","60.154330399999935","60154.32893255093"
"864500.4347229195-1991825.9100348405","868500.4347229195-1990825.9100348405","4.4142136","4414.213562373096"
"419500.43472291855-1071825.9100348407","422500.43472291855-1051825.9100348407","21.2426408","21242.640687119285"
"834500.4347229195-1548825.9100348405","864500.4347229195-1541825.9100348407","32.899495200000004","32899.4949366115"
"794500.4347229192-1158825.9100348407","795500.4347229192-1222825.9100348407","66.89949519999998","66899.49493661166"
"479500.4347229188-1187825.9100348407","492500.4347229188-1184825.9100348407","14.2426408","14242.640687119285"
"-354499.565277083-2200825.91003484","-342499.56527708296-2220825.91003484","24.9705632","24970.562748477183"
"325500.4347229183-611825.9100348409","386500.43472291855-636825.9100348409","71.35533999999994","71355.33905932761"
"-90499.5652770825-1800825.9100348405","-52499.56527708238-1780825.9100348405","46.28427199999997","46284.27124746201"
"141500.43472291797-1718825.9100348405","277500.4347229183-1743825.9100348405","146.3553399999999","146355.33905932767"
"414500.43472291855-1244825.9100348407","423500.43472291855-1290825.9100348407","49.72792239999997","49727.92206135785"
"439500.43472291855-1074825.9100348407","464500.4347229188-1079825.9100348407","27.071068","27071.06781186571"
"156500.4347229181-1005825.9100348409","198500.4347229181-983825.9100348409","51.11269919999995","51112.69837220809"
"176500.4347229181-1193825.9100348407","178500.4347229181-1192825.9100348407","2.4142136","2414.213562373095"
"140500.43472291797-1709825.9100348405","240500.43472291832-1783825.9100348405","132.40916559999982","132409.16292849003"
"-409499.56527708314-2145825.9100348405","-382499.5652770831-2162825.9100348405","34.0416312","34041.63056034267"
"287500.4347229183-923825.9100348409","287500.4347229183-933825.9100348409","10.0","10000.0"
"-87499.5652770825-1831825.9100348405","-45499.56527708238-1824825.9100348405","44.899495199999976","44899.49493661178"
"410500.43472291855-1243825.9100348407","440500.43472291855-1287825.9100348407","56.42640799999994","56426.40687119285"
"207500.4347229181-1134825.9100348407","208500.4347229181-1146825.9100348407","12.4142136","12414.213562373096"
"-35499.56527708238-940825.9100348409","55500.43472291785-969825.9100348409","111.79899039999995","111798.98987322356"
"237500.43472291832-926825.9100348409","273500.4347229183-898825.9100348409","47.59798079999996","47597.97974644666"
"-95499.5652770825-1795825.9100348405","-57499.56527708238-1775825.9100348405","46.28427199999997","46284.27124746202"
"454500.43472291855-1269825.9100348407","492500.4347229188-1184825.9100348407","100.74011679999987","100740.11537017778"
"313500.4347229183-1124825.9100348407","320500.4347229183-1120825.9100348407","8.6568544","8656.85424949238"
"455500.43472291855-1023825.9100348409","460500.43472291855-1021825.9100348409","5.8284272","5828.42712474619"
"141500.43472291797-1732825.9100348405","157500.4347229181-1732825.9100348405","16.8284272","16828.427124746308"
"990500.4347229197-1472825.9100348407","994500.4347229197-1473825.9100348407","4.4142136","4414.213562373096"
"410500.43472291855-1052825.9100348407","422500.43472291855-1051825.9100348407","12.4142136","12414.213562373096"
"-608499.5652770835-2034825.9100348405","-595499.5652770835-2027825.9100348405","15.8994952","15899.494936611665"
"972500.4347229197-1354825.9100348407","994500.4347229197-1386825.9100348407","41.11269919999998","41112.69837220809"
"531500.4347229188-1116825.9100348407","541500.4347229188-1126825.9100348407","14.142136","14142.13562373095"
"146500.43472291797-854825.9100348409","215500.4347229181-835825.9100348409","76.87005839999993","76870.05768508892"
"-529499.5652770833-1922825.9100348405","-526499.5652770833-1904825.9100348405","19.2426408","19242.640687119285"
"488500.4347229188-1039825.9100348407","513500.4347229188-1038825.9100348407","25.4142136","25414.213562373094"
"-97499.5652770825-987825.9100348409","64500.43472291785-980825.9100348409","169.87005840000012","169870.05768508915"
"-409499.56527708314-2145825.9100348405","-404499.5652770831-2141825.9100348405","6.6568544","6656.854249492422"
"535500.4347229188-1233825.9100348407","543500.4347229188-1215825.9100348407","21.3137088","21313.70849898476"
"-602499.5652770835-2010825.9100348405","-595499.5652770835-2027825.9100348405","19.8994952","19899.494936611663"
"240500.43472291832-1783825.9100348405","277500.4347229183-1743825.9100348405","55.32590319999994","55325.90180780452"
"551500.4347229188-1045825.9100348407","579500.434722919-1080825.9100348407","46.597980799999974","46597.97974644682"
"418500.43472291855-709825.9100348409","423500.43472291855-705825.9100348409","6.6568544","6656.85424949238"
"217500.4347229181-1081825.9100348407","235500.43472291832-1097825.9100348407","24.6274176","24627.416997969685"
"580500.434722919-1081825.9100348407","790500.4347229192-1363825.9100348407","374.84271999999925","374842.7124746194"
"399500.43472291855-1114825.9100348407","399500.43472291855-1117825.9100348407","3.0","3000.0"
"-187499.5652770826-2071825.9100348405","-180499.5652770826-2101825.9100348405","32.899495200000004","32899.49493661166"
"792500.4347229192-1780825.9100348405","797500.4347229192-1780825.9100348405","5.0","5000.0"
"432500.43472291855-1011825.9100348409","448500.43472291855-1024825.9100348409","21.3847768","21384.776310850237"
"-48499.56527708238-939825.9100348409","55500.43472291785-969825.9100348409","118.1837671999999","118183.7661840738"
"-509499.5652770833-2344825.91003484","-477499.56527708325-2355825.91003484","36.55634959999999","36556.349186104104"
"370500.43472291855-1074825.9100348407","373500.43472291855-1072825.9100348407","3.8284272","3828.42712474619"
"443500.43472291855-1089825.9100348407","461500.43472291855-1086825.9100348407","19.2426408","19242.640687119285"
"-354499.565277083-2200825.91003484","-286499.56527708285-2229825.91003484","80.0121943999999","80012.1933088199"
"423500.43472291855-1171825.9100348407","442500.43472291855-1253825.9100348407","89.87005839999993","89870.0576850888"
"140500.43472291797-1709825.9100348405","141500.43472291797-1718825.9100348405","9.4142136","9414.213562373096"
"-76499.56527708238-908825.9100348409","-47499.56527708238-931825.9100348409","41.45584479999998","41455.84412271571"
"351500.43472291855-1098825.9100348407","354500.43472291855-1084825.9100348407","15.2426408","15242.640687119285"
"412500.43472291855-1175825.9100348407","544500.4347229188-1294825.9100348407","181.29141840000008","181291.4139223985"
"546500.4347229188-1007825.9100348409","755500.4347229192-1271825.9100348407","350.5706423999994","350570.63453597715"
"794500.4347229192-1158825.9100348407","796500.4347229192-1220825.9100348407","65.31370879999997","65313.708498984764"
"323500.4347229183-604825.9100348409","387500.43472291855-636825.9100348409","77.25483519999993","77254.8339959392"
"-673499.5652770837-2195825.91003484","-659499.5652770837-2203825.91003484","17.3137088","17313.70849898476"
"208500.4347229181-1146825.9100348407","218500.4347229181-1126825.9100348407","24.142136","24142.135623730952"
"314500.4347229183-1137825.9100348407","320500.4347229183-1120825.9100348407","19.4852816","19485.28137423857"
"962500.4347229197-2457825.91003484","977500.4347229197-2474825.91003484","23.213204","23213.203435596424"
"942500.4347229197-1374825.9100348407","951500.4347229197-1354825.9100348407","23.7279224","23727.922061357855"
"215500.4347229181-1091825.9100348407","217500.4347229181-1081825.9100348407","10.8284272","10828.427124746191"
"419500.43472291855-1171825.9100348407","544500.4347229188-1294825.9100348407","175.94827280000013","175948.26817189084"
"146500.43472291797-854825.9100348409","273500.4347229183-898825.9100348409","145.22539839999985","145225.39674441644"
"649500.434722919-1146825.9100348407","736500.4347229192-1285825.9100348407","175.03658319999977","175036.57992645947"
"-12499.565277082263-1891825.9100348405","58500.43472291785-1800825.9100348405","120.4091655999998","120409.16292848982"
"233500.4347229181-1100825.9100348407","235500.43472291832-1097825.9100348407","3.8284272","3828.427124746355"
"208500.4347229181-1146825.9100348407","216500.4347229181-1150825.9100348407","9.6568544","9656.85424949238"
"825500.4347229195-1533825.9100348407","826500.4347229195-1535825.9100348407","2.4142136","2414.213562373095"
"140500.43472291797-1709825.9100348405","278500.4347229183-1763825.9100348405","160.3675343999998","160367.53236814743"
"235500.43472291832-985825.9100348409","259500.43472291832-983825.9100348409","24.8284272","24828.42712474619"
"-12499.565277082263-1891825.9100348405","7500.4347229177365-1776825.9100348405","133.22539839999993","133225.39674441618"
"-35499.56527708238-940825.9100348409","58500.43472291785-997825.9100348409","126.39697119999988","126396.96961967021"
"218500.4347229181-917825.9100348409","251500.43472291832-927825.9100348409","37.142135999999994","37142.135623731185"
"159500.4347229181-1117825.9100348407","189500.4347229181-1106825.9100348407","34.556349600000004","34556.349186104046"
"430500.43472291855-1173825.9100348407","494500.4347229188-1184825.9100348407","68.55634959999996","68556.34918610429"
"891500.4347229195-1530825.9100348407","898500.4347229195-1524825.9100348407","9.4852816","9485.28137423857"
"215500.4347229181-1091825.9100348407","233500.4347229181-1100825.9100348407","21.7279224","21727.922061357855"
"883500.4347229195-1468825.9100348407","886500.4347229195-1471825.9100348407","4.2426408","4242.640687119285"
"139500.43472291797-839825.9100348409","160500.4347229181-864825.9100348409","33.6984856","33698.48480983508"
"535500.4347229188-1217825.9100348407","567500.4347229188-1216825.9100348407","32.4142136","32414.213562373094"
"226500.4347229181-1177825.9100348407","297500.4347229183-1233825.9100348407","97.1248935999999","97124.891681028"
"433500.43472291855-1019825.9100348409","485500.4347229188-984825.9100348409","66.49747599999992","66497.47468305849"
"337500.4347229183-1080825.9100348407","344500.4347229183-1080825.9100348407","7.0","7000.0"
"436500.43472291855-974825.9100348409","442500.43472291855-988825.9100348409","16.4852816","16485.28137423857"
"-56499.56527708238-1798825.9100348405","-53499.56527708238-1795825.9100348405","4.2426408","4242.640687119285"
"-17499.565277082263-1887825.9100348405","-15499.565277082263-1865825.9100348405","25.8994952","25899.494936611663"
"533500.4347229188-1106825.9100348407","540500.4347229188-1126825.9100348407","22.8994952","22899.494936611663"
"-55499.56527708238-1814825.9100348405","-51499.56527708238-1818825.9100348405","5.6568544","5656.85424949238"
"419500.43472291855-1123825.9100348407","420500.43472291855-1116825.9100348407","7.4142136","7414.213562373096"
"264500.4347229183-1783825.9100348405","277500.4347229183-1743825.9100348405","45.38477679999997","45384.77631085024"
"407500.43472291855-1244825.9100348407","436500.43472291855-1291825.9100348407","59.01219439999994","59012.193308819755"
"583500.434722919-1084825.9100348407","755500.4347229192-1271825.9100348407","264.10260320000043","264102.5971044416"
"541500.4347229188-1215825.9100348407","572500.4347229188-1230825.9100348407","37.21320399999999","37213.20343559643"
"615500.434722919-1109825.9100348407","790500.4347229192-1363825.9100348407","328.2447391999996","328244.7327281727"
"544500.4347229188-1009825.9100348409","790500.4347229192-1357825.9100348407","449.8965455999979","449896.53634378157"
"-127499.5652770825-1758825.9100348405","-113499.5652770825-1750825.9100348405","17.3137088","17313.70849898476"
"157500.4347229181-1697825.9100348405","171500.4347229181-1697825.9100348405","14.0","14000.0"
"-138499.5652770826-1751825.9100348405","-117499.5652770825-1756825.9100348405","23.071068","23071.067811865556"
"-588499.5652770835-1154825.9100348407","-581499.5652770835-1166825.9100348407","14.8994952","14899.494936611665"
"-306499.56527708296-876825.9100348409","-294499.56527708285-895825.9100348409","23.9705632","23970.562748477223"
"140500.43472291797-1709825.9100348405","264500.4347229183-1783825.9100348405","154.6518063999998","154651.80361560933"
"398500.43472291855-1258825.9100348407","415500.43472291855-1245825.9100348407","22.3847768","22384.776310850237"
"406500.43472291855-1061825.9100348407","434500.43472291855-1059825.9100348407","28.8284272","28828.42712474619"
"140500.43472291797-1716825.9100348405","181500.4347229181-1697825.9100348405","48.87005839999996","48870.05768508892"
"-48499.56527708238-939825.9100348409","58500.43472291785-997825.9100348409","132.78174799999982","132781.74593052044"
"482500.4347229188-1177825.9100348407","498500.4347229188-1179825.9100348407","16.8284272","16828.42712474619"
"-131499.5652770825-1757825.9100348405","-113499.5652770825-1743825.9100348405","23.7989904","23798.98987322333"
"537500.4347229188-1100825.9100348407","542500.4347229188-1126825.9100348407","28.071068","28071.067811865476"
"755500.4347229192-1271825.9100348407","788500.4347229192-1366825.9100348407","108.66904879999989","108669.04755831216"
"536500.4347229188-1124825.9100348407","557500.4347229188-1123825.9100348407","21.4142136","21414.213562373094"
"215500.4347229181-835825.9100348409","237500.43472291832-926825.9100348409","100.11269919999992","100112.69837220825"
"204500.4347229181-1225825.9100348407","221500.4347229181-1219825.9100348407","19.4852816","19485.28137423857"
"530500.4347229188-1193825.9100348407","540500.4347229188-1195825.9100348407","10.8284272","10828.427124746191"
"153500.4347229181-1103825.9100348407","156500.4347229181-1096825.9100348407","8.2426408","8242.640687119285"
"212500.4347229181-1183825.9100348407","216500.4347229181-1196825.9100348407","14.6568544","14656.854249492382"
"783500.4347229192-1805825.9100348405","831500.4347229195-1802825.9100348405","50.89949519999999","50899.494936611896"
"488500.4347229188-1045825.9100348407","497500.4347229188-1053825.9100348407","12.3137088","12313.70849898476"
"535500.4347229188-1233825.9100348407","567500.4347229188-1235825.9100348407","32.8284272","32828.42712474619"
"362500.43472291855-1157825.9100348407","389500.43472291855-1195825.9100348407","49.18376719999996","49183.76618407357"
"-10499.565277082263-1891825.9100348405","5500.4347229177365-1808825.9100348405","101.22539839999989","101225.39674441618"
"790500.4347229192-1363825.9100348407","795500.4347229192-1330825.9100348407","37.55634959999999","37556.349186104046"
"410500.43472291855-1108825.9100348407","410500.43472291855-1127825.9100348407","19.0","19000.0"
"419500.43472291855-714825.9100348409","480500.4347229188-772825.9100348409","85.02438879999987","85024.38661763967"
"277500.4347229183-1743825.9100348405","278500.4347229183-1763825.9100348405","20.4142136","20414.213562373094"
"226500.4347229181-922825.9100348409","272500.4347229183-907825.9100348409","52.21320399999996","52213.20343559666"
"215500.4347229181-835825.9100348409","264500.4347229183-917825.9100348409","102.29646639999983","102296.46455628182"
"-131499.5652770825-945825.9100348409","-35499.56527708238-940825.9100348409","98.07106799999998","98071.06781186559"
"387500.43472291855-1068825.9100348407","388500.43472291855-1088825.9100348407","20.4142136","20414.213562373094"
