"ID1","ID2","Dist","DistM"
"35","20","337.25483519999943","337254.8339959391"
"36","20","468.95037119999813","468950.36021294416"
"37","20","490.8671087999973","490867.0990922589"
"38","20","508.8427199999972","508842.7124746197"
"40","20","424.28427199999965","424284.27124746196"
"41","20","462.03868159999786","462038.6719675128"
"51","20","728.8031871999987","728803.1739553303"
"22","21","523.605127199998","523605.12242138403"
"23","21","516.391923199998","516391.91898578766"
"24","21","393.03658319999846","393036.57992645993"
"25","21","584.7888943999991","584788.8886054577"
"26","21","447.55130159999857","447551.2985522215"
"60","21","667.4894783999973","667489.4654563452"
"29","21","249.40411760000032","249404.11229460663"
"31","21","108.40916559999981","108409.16292848982"
"35","21","395.16862319999854","395168.61428242386"
"36","21","715.7199247999971","715719.9128346452"
"37","21","690.9453231999976","690945.3095790612"
"40","21","516.406215999997","516406.20433565986"
"41","21","708.8082351999967","708808.2245892137"
"23","22","2.0","2000.0000000001164"
"24","22","88.36753439999988","88367.53236814721"
"25","22","40.55634959999999","40556.349186104126"
"26","22","23.142136","23142.135623730952"
"60","22","550.1198455999979","550119.8410471447"
"29","22","384.4163119999982","384416.30560342665"
"31","22","410.61017519999973","410610.17305526714"
"32","22","333.47518559999884","333475.1801064721"
"35","22","363.78384639999905","363783.8379715736"
"36","22","335.32085519999885","335320.8511739214"
"37","22","361.33809759999883","361338.09511662443"
"38","22","276.62951600000036","276629.50903902296"
"40","22","423.3036127999978","423303.60723121825"
"41","22","303.0487775999992","303048.7732352792"
"46","22","508.70268239999757","508702.6688919417"
"51","22","494.0752647999977","494075.2518939721"
"24","23","81.15433039999989","81154.3289325508"
"25","23","33.0","33000.0"
"26","23","9.8994952","9899.494936611665"
"60","23","531.0193407999977","531019.3359837563"
"29","23","377.2031079999983","377203.1021678302"
"31","23","403.39697119999977","403396.9696196707"
"32","23","307.88939919999933","307889.39366884524"
"35","23","344.6833415999995","344683.33290818526"
"36","23","309.7350687999991","309735.06473629444"
"37","23","335.752311199999","335752.30867899756"
"38","23","251.73002080000072","251730.01410241117"
"40","23","404.203107999998","404203.10216782993"
"41","23","277.46299119999964","277462.9867976523"
"46","23","484.66105119999787","484661.03833159903"
"51","23","470.10470159999807","470104.68914549483"
"25","24","149.55130159999976","149551.29855222086"
"26","24","12.3137088","12313.70849898476"
"60","24","430.0416311999997","430041.63056034263"
"29","24","243.07821439999992","243078.2104868022"
"31","24","273.0","273000.0000000006"
"32","24","305.15642880000007","305156.4209736041"
"35","24","243.7056320000001","243705.62748477154"
"36","24","293.5290112000001","293529.00397563446"
"37","24","319.54625359999915","319546.2479183376"
"38","24","312.9188359999991","312918.8309203683"
"40","24","303.2253983999994","303225.3967444162"
"41","24","266.4579432000006","266457.936163769"
"46","24","541.749361599997","541749.3500861677"
"51","24","532.8793031999967","532879.2924010789"
"26","25","81.98275759999989","81982.75605729698"
"60","25","608.9604671999973","608960.4614807107"
"29","25","445.60007919999765","445600.07178750035"
"31","25","471.79394239999965","471793.93923934083"
"32","25","362.3086607999987","362308.6578651015"
"35","25","422.6244679999984","422624.4584051396"
"36","25","364.1543303999993","364154.32893255074"
"37","25","390.82842719999996","390828.4271247462"
"38","25","305.4629911999992","305462.9867976523"
"40","25","482.1442343999971","482144.2276647843"
"41","25","331.88225279999915","331882.25099390856"
"46","25","520.0163911999978","520016.3773909265"
"51","25","522.9087399999967","522908.72965260147"
"37","26","323.664000799999","323663.99692442897"
"38","26","268.3452440000003","268345.23779156106"
"40","26","349.4213599999987","349421.35623730964"
"41","26","265.37468080000025","265374.67504308367"
"60","26","476.2375927999987","476237.590053236"
"29","26","308.3624863999991","308362.48173426423"
"46","26","497.1757695999976","497175.7569573604"
"31","26","334.55634959999986","334556.34918610466"
"32","26","295.80108879999995","295801.08191427664"
"35","26","289.9015936","289901.58697766496"
"51","26","488.3057111999975","488305.69927227165"
"36","26","297.6467583999995","297646.75298172585"
"53","27","543.1147975999987","543114.7904132615"
"54","27","554.9899039999989","554989.8987322334"
