ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115
1	0.0	44.0	370.6051271999997	350.94827279999976	286.36248640000014	392.48737999999884	792.9057903999981	264.7523112000003	183.26702960000028	164.7523111999999	1486.7678511999948	171.46803920000013	1704.8977927999942	466.61941999999806	1288.660199999995	1329.346491199995	1817.4003167999945	1433.873403999995	1656.7678511999948	1558.8683559999947	1869.1942591999937	1410.0226863999953	1402.4663367999954	1519.0176383999951	1287.5840839999955	1451.4490943999951	674.4213599999996	814.0904087999995	1815.066415999993	832.5634959999995	1827.787191999992	1688.0348807999942	858.4751855999995	876.1909135999995	1792.0908047999937	1689.8805503999947	1716.5546471999955	1631.1892111999946	941.8305255999994	1851.6105711999926	1657.6084727999946	1116.8031871999979	1092.6021775999984	1147.7960407999979	1158.1686231999981	1428.742215199999	1156.1858655999988	1157.801088799999	1250.8793031999976	1189.2102543999977	1562.4549935999974	1209.269127999998	1242.8498663999974	1254.7249727999979	1308.5189151999969	1387.631614399998	1407.3351479999976	1440.7737503999977	1325.6488567999972	1978.4268039999931	1427.2346431999974	1552.3616351999963	1554.099653599998	1739.1038503999957	1374.9209343999978	1763.5891319999957	1486.8132831999985	1493.1829159999975	1331.3868751999992	1578.9158863999985	2308.6601999999957	1604.6265663999975	1641.6774423999957	2553.0441255999917	1638.6803919999968	1749.268276799996	1779.7607047999957	1725.4743343999974	1647.0407799999975	1670.241789599998	1832.0033455999956	1833.0866079999955	1780.569791199995	1745.8347223999967	1775.243887999996	1930.0521231999953	1777.9179847999967	1760.9524695999974	1841.711927199995	1667.8296743999952	1812.4205087999972	1849.5332079999966	1953.5840839999953	1736.2468375999986	1924.162723999995	2683.917133599995	1952.238839999995	2002.2480847999961	2039.4957735999947	2265.012590399992	2115.355735999995	2342.6105711999935	2117.591230399994	1992.9911511999944	2058.739265599995	2381.5638919999933	2122.859111199995	2051.3788775999965	2206.734217599995	1906.153479199998	2296.665247999995	2528.6299119999917	2227.243887999995	2270.6459071999952	2326.917133599992
2	44.0	0.0	379.6883895999995	360.03153519999955	295.44574880000005	401.57064239999863	745.3078095999986	273.8355736000002	192.3502920000002	174.63456400000004	1439.1698703999953	180.55130160000004	1657.2998119999947	426.0508759999984	1241.0622191999955	1281.7485103999954	1769.8023359999952	1386.2754231999954	1609.169870399995	1511.2703751999952	1821.5962783999942	1362.4247055999958	1354.8683559999959	1471.4196575999956	1239.986103199996	1403.8511135999956	683.5046223999996	823.1736711999995	1767.4684351999936	841.6467583999995	1780.1892111999923	1640.4368999999947	867.5584479999994	885.2741759999994	1744.4928239999942	1642.2825695999952	1668.9566663999958	1583.591230399995	950.9137879999994	1804.0125903999929	1610.010491999995	1125.8864495999978	1101.6854399999984	1156.8793031999978	1167.251885599998	1437.825477599999	1165.2691279999988	1166.884351199999	1259.9625655999976	1198.2935167999976	1571.5382559999973	1218.352390399998	1251.9331287999973	1263.8082351999979	1317.6021775999968	1396.714876799998	1416.4184103999976	1449.8570127999976	1334.7321191999972	1930.8288231999936	1436.3179055999974	1561.4448975999962	1563.182915999998	1748.1871127999957	1384.0041967999978	1772.6723943999957	1495.8965455999985	1502.2661783999974	1340.4701375999991	1587.9991487999985	2317.743462399995	1613.7098287999975	1650.7607047999957	2505.4461447999925	1647.7636543999968	1758.351539199996	1788.8439671999956	1734.5575967999973	1656.1240423999975	1679.3250519999979	1841.0866079999955	1842.1698703999955	1789.653053599995	1754.9179847999967	1784.327150399996	1939.1353855999953	1787.0012471999967	1770.0357319999973	1850.795189599995	1676.9129367999951	1821.5037711999971	1858.6164703999966	1962.6673463999953	1745.3300999999985	1933.245986399995	2652.235039199992	1961.322102399995	2011.3313471999961	2048.5790359999946	2274.095852799992	2124.438998399995	2351.6938335999935	2126.674492799994	2002.0744135999944	2067.822527999995	2390.6471543999933	2131.942373599995	2060.4621399999965	2215.817479999995	1915.236741599998	2305.7485103999948	2481.0319311999924	2236.327150399995	2279.729169599995	2336.000395999992
3	370.6051271999997	379.6883895999995	0.0	2.4142136	72.55634959999996	39.59798079999999	973.6560031999975	140.14213599999997	178.68124319999993	538.7716519999987	1667.5180639999942	156.32590319999986	1885.6480055999937	647.3696327999974	1469.4104127999944	1510.0967039999944	1998.1505295999941	1614.6236167999944	1837.518063999994	1739.6185687999941	2049.944471999993	1590.7728991999948	1583.2165495999948	1699.7678511999945	1468.334296799995	1632.1993071999946	658.9360783999994	798.6051271999993	1995.8166287999925	817.0782143999993	2008.5374047999912	1751.2073047999968	842.9899039999992	860.7056319999992	1972.8410175999932	1776.851964799997	1822.5260615999969	1674.1362367999968	926.3452439999992	2032.3607839999918	1787.491576799997	1101.3179055999976	1077.1168959999982	1132.3107591999976	1142.683341599998	1413.2569335999988	1140.7005839999986	1142.3158071999987	1235.3940215999974	1173.7249727999974	1546.9697119999971	1193.7838463999979	1227.3645847999971	1239.2396911999977	1293.0336335999966	1372.1463327999977	1391.8498663999974	1425.2884687999974	1310.163575199997	2093.4011679999967	1411.7493615999972	1536.876353599996	1538.6143719999977	1723.6185687999955	1359.4356527999976	1748.1038503999955	1471.3280015999983	1477.6976343999972	1315.901593599999	1563.4306047999983	2293.1749183999955	1589.1412847999973	1626.1921607999955	2537.8734039999954	1623.1951103999966	1733.7829951999959	1764.2754231999954	1709.9890527999971	1631.5554983999973	1654.7565079999977	1816.5180639999953	1817.6013263999953	1765.0845095999948	1730.3494407999965	1759.7586063999959	1914.566841599995	1762.4327031999965	1745.4671879999971	1826.2266455999948	1652.344392799995	1796.935227199997	1834.0479263999964	1938.098802399995	1720.7615559999983	1908.6774423999948	2668.4318519999947	1936.7535583999947	1986.762803199996	2024.0104919999944	2249.5273087999917	2099.8704543999947	2327.1252895999933	2102.1059487999937	1977.5058695999942	2043.253983999995	2366.078610399993	2107.3738295999947	2035.8935959999963	2191.248935999995	1890.6681975999977	2281.1799663999946	2513.459190399996	2211.7586063999947	2255.1606255999945	2311.431851999992
4	350.94827279999976	360.03153519999955	2.4142136	0.0	57.04163119999994	45.84062159999998	953.9991487999974	124.62741759999994	159.02438879999985	519.1147975999986	1647.861209599994	136.66904879999987	1865.9911511999937	627.7127783999973	1449.7535583999943	1490.4398495999944	1978.493675199994	1594.9667623999944	1817.8612095999943	1719.9617143999942	2030.2876175999932	1571.1160447999948	1563.5596951999948	1680.1109967999946	1448.677442399995	1612.5424527999946	639.2792239999993	778.9482727999992	1976.1597743999926	797.4213599999993	1988.880550399991	1731.5504503999966	823.3330495999992	841.0487775999992	1953.1841631999932	1757.1951103999968	1802.8692071999967	1654.4793823999967	906.6883895999991	2012.703929599992	1767.8347223999967	1081.6610511999975	1057.460041599998	1112.6539047999975	1123.0264871999977	1393.6000791999986	1121.0437295999986	1122.6589527999988	1215.7371671999972	1154.0681183999975	1527.312857599997	1174.126991999998	1207.7077303999972	1219.5828367999977	1273.3767791999965	1352.4894783999976	1372.1930119999975	1405.6316143999973	1290.5067207999969	2073.7443135999965	1392.092507199997	1517.2194991999959	1518.9575175999976	1703.9617143999953	1339.7787983999976	1728.4469959999954	1451.6711471999984	1458.040779999997	1296.244739199999	1543.773750399998	2273.5180639999953	1569.484430399997	1606.5353063999953	2518.2165495999952	1603.5382559999964	1714.1261407999957	1744.6185687999953	1690.332198399997	1611.8986439999971	1635.0996535999975	1796.8612095999952	1797.9444719999951	1745.4276551999947	1710.6925863999963	1740.1017519999957	1894.909987199995	1742.7758487999963	1725.810333599997	1806.5697911999946	1632.6875383999948	1777.2783727999968	1814.3910719999963	1918.441947999995	1701.1047015999984	1889.0205879999946	2648.7749975999945	1917.0967039999946	1967.1059487999958	2004.3536375999943	2229.8704543999916	2080.2135999999946	2307.468435199993	2082.4490943999936	1957.849015199994	2023.597129599995	2346.421755999993	2087.7169751999945	2016.236741599996	2171.5920815999953	1871.0113431999978	2261.523111999995	2493.8023359999956	2192.1017519999946	2235.503771199995	2291.774997599992
5	286.3624864000002	295.44574880000005	72.55634959999996	57.04163119999994	0.0	84.91168959999987	889.4133623999975	43.0	94.43860239999988	454.52901119999865	1583.275423199994	66.22539839999992	1801.4053647999938	563.1269919999974	1385.1677719999943	1425.8540631999945	1913.907888799994	1530.3809759999945	1753.2754231999943	1655.3759279999942	1965.7018311999932	1506.5302583999949	1498.973908799995	1615.5252103999946	1384.091655999995	1547.9566663999947	568.8355735999994	708.5046223999993	1911.5739879999926	726.9777095999993	1924.2947639999911	1661.1067999999968	752.8893991999993	770.6051271999993	1888.5983767999933	1686.7514599999968	1732.4255567999971	1584.0357319999969	836.2447391999992	1948.1181431999921	1697.3910719999967	1011.2174007999976	987.0163911999982	1042.2102543999977	1052.582836799998	1323.1564287999988	1050.6000791999986	1052.2153023999988	1145.2935167999974	1083.6244679999977	1456.8692071999972	1103.6833415999981	1137.2640799999972	1149.139186399998	1202.9331287999967	1282.0458279999978	1301.7493615999974	1335.1879639999975	1220.0630703999968	2003.3006631999965	1321.6488567999972	1446.775848799996	1448.5138671999978	1633.5180639999955	1269.3351479999978	1658.0033455999956	1381.2274967999983	1387.5971295999973	1225.801088799999	1473.3300999999983	2203.0744135999953	1499.0407799999975	1536.0916559999955	2447.7728991999957	1533.0946055999966	1643.682490399996	1674.1749183999955	1619.8885479999972	1541.4549935999974	1564.6560031999977	1726.4175591999954	1727.5008215999953	1674.9840047999949	1640.2489359999965	1669.658101599996	1824.4663367999954	1672.3321983999963	1655.3666831999972	1736.1261407999948	1562.243887999995	1706.8347223999972	1743.9474215999965	1847.998297599995	1630.6610511999984	1818.5769375999948	2578.3313471999945	1846.6530535999948	1896.662298399996	1933.9099871999945	2159.426803999992	2009.769949599995	2237.0247847999935	2012.0054439999935	1887.4053647999942	1953.153479199995	2275.9781055999933	2017.273324799995	1945.7930911999963	2101.148431199995	1800.5676927999978	2191.079461599995	2423.3586855999956	2121.658101599995	2165.060120799995	2221.331347199992
6	392.48737999999884	401.57064239999863	39.59798079999999	45.84062159999998	84.91168959999987	0.0	995.5382559999975	151.66904879999987	200.563496	560.6539047999987	1689.4003167999942	178.20815599999978	1907.5302583999937	669.2518855999974	1491.2926655999945	1531.9789567999944	2020.0327823999942	1636.5058695999944	1859.400316799994	1761.5008215999942	2071.826724799993	1612.6551519999948	1605.0988023999948	1721.6501039999946	1490.216549599995	1654.0815599999946	680.818331199998	820.487379999998	2017.6988815999925	838.960467199998	2030.4196575999913	1773.0895575999955	864.8721567999979	882.5878847999979	1994.7232703999932	1798.7342175999956	1844.4083143999956	1696.0184895999955	948.2274967999979	2054.243036799992	1809.3738295999956	1123.2001583999963	1098.9991487999969	1154.1930119999963	1164.5655943999966	1435.1391863999975	1162.5828367999973	1164.1980599999974	1257.276274399996	1195.6072255999961	1568.8519647999958	1215.6660991999966	1249.2468375999958	1261.1219439999963	1314.9158863999953	1394.0285855999964	1413.732119199996	1447.170721599996	1332.0458279999957	2115.283420799995	1433.631614399996	1558.7586063999947	1560.4966247999964	1745.5008215999942	1381.3179055999963	1769.9861031999942	1493.210254399997	1499.579887199996	1337.7838463999976	1585.312857599997	2315.0571711999937	1611.023537599996	1648.0744135999942	2559.7556567999936	1645.0773631999953	1755.6652479999946	1786.1576759999941	1731.8713055999958	1653.437751199996	1676.6387607999964	1838.400316799994	1839.483579199994	1786.9667623999935	1752.2316935999952	1781.6408591999946	1936.4490943999938	1784.3149559999952	1767.3494407999958	1848.1088983999934	1674.2266455999936	1818.8174799999956	1855.930179199995	1959.9810551999938	1742.643808799997	1930.5596951999935	2690.314104799993	1958.6358111999934	2008.6450559999946	2045.8927447999931	2271.4095615999904	2121.7527071999934	2349.007542399992	2123.9882015999924	1999.3881223999929	2065.1362367999936	2387.9608631999918	2129.2560823999934	2057.775848799995	2213.1311887999937	1912.5504503999964	2303.0622191999933	2535.341443199994	2233.6408591999934	2277.0428783999937	2333.3141047999907
7	792.9057903999981	745.3078095999986	973.6560031999975	953.9991487999974	889.4133623999975	995.5382559999975	0.0	855.9036919999974	780.3179055999975	944.0845095999987	676.0336335999967	740.418410399998	894.1635751999963	293.8721568000001	477.925982399997	518.6122735999969	1006.6660991999964	623.1391863999968	846.0336335999966	748.1341383999967	1058.4600415999957	599.2884687999974	591.7321191999974	708.2834207999972	476.84986639999755	640.7148767999973	815.6215183999975	951.3910719999975	1004.3321983999951	969.8641591999975	1017.0529743999938	877.3006631999963	995.7758487999974	1013.4915767999975	981.3565871999958	879.1463327999968	905.8204295999975	820.4549935999967	1079.1311887999973	1040.8763535999947	846.8742551999967	1254.1038503999957	1229.9028407999963	1285.0967039999957	1295.469286399996	1030.7657527999954	1293.486528799997	1295.101751999997	1388.1799663999955	1326.5109175999958	1037.9007423999942	1346.5697911999962	1380.1505295999955	1392.025635999996	1445.8195783999947	1524.9322775999958	1544.6358111999955	1578.0744135999955	1462.9495199999951	1167.6925863999952	1564.5353063999953	1617.8683559999913	1691.4003167999958	1579.2682767999934	1512.221597599996	1586.7413639999938	1624.1139463999966	1621.5912303999914	1468.6875383999973	1716.2165495999964	1585.4448975999944	1741.9272295999954	1549.0083935999928	1742.309907999994	1755.449094399991	1712.8317727999927	1659.2388399999934	1776.2409383999925	1784.3414431999954	1807.5424527999958	1714.3099079999934	1678.9840047999937	1759.3586855999927	1830.0815599999928	1788.7556567999925	1756.0622191999937	1820.1820647999928	1885.520162399991	1816.6307631999928	1712.2165495999925	1877.6084727999928	1898.5668415999924	1799.3393447999936	1873.5475007999967	1824.1799663999932	1889.0988023999935	1900.7190735999927	1848.0033455999937	1885.2510343999934	1905.6358111999925	1958.596278399993	1910.782995199993	1963.3464911999922	1891.380975999993	2196.0399287999935	1936.4570919999935	2149.2115015999907	2140.27752159999	2344.0348807999935	2043.454142399996	2433.19845599999	1717.895694399994	2237.0866079999914	2407.9465703999936	2172.6723943999923
8	264.7523112000003	273.8355736000002	140.14213599999997	124.62741759999994	43.0	151.66904879999987	855.9036919999974	0.0	67.31370879999997	432.91883599999886	1549.765752799994	27.0	1767.8956943999935	529.6173215999972	1351.6581015999943	1392.3443927999942	1880.3982183999938	1496.8713055999942	1719.765752799994	1621.866257599994	1932.192160799993	1473.0205879999946	1465.4642383999947	1582.0155399999944	1350.5819855999948	1514.4469959999944	497.07821439999816	636.7472631999981	1878.0643175999924	655.2203503999981	1890.7850935999913	1589.3494407999956	681.132039999998	698.847767999998	1855.088706399993	1614.9941007999955	1660.668197599996	1512.2783727999956	764.487379999998	1902.5676927999957	1625.6337127999955	939.4600415999963	915.259031999997	970.4528951999964	980.8254775999967	1251.3990695999976	978.8427199999974	980.4579431999975	1073.5361575999962	1011.8671087999963	1385.111847999996	1031.9259823999969	1065.506720799996	1077.3818271999967	1131.1757695999954	1210.2884687999963	1229.9920023999962	1263.4306047999962	1148.3057111999956	1931.5433039999953	1249.891497599996	1375.0184895999946	1376.7565079999965	1561.7607047999943	1197.5777887999966	1586.2459863999943	1309.470137599997	1315.8397703999958	1154.0437295999977	1401.572740799997	2131.317054399994	1427.283420799996	1464.3342967999943	2376.015539999994	1461.3372463999954	1571.9251311999944	1602.4175591999942	1548.1311887999957	1469.6976343999959	1492.8986439999962	1654.6601999999941	1655.743462399994	1603.2266455999936	1568.4915767999953	1597.9007423999944	1752.7089775999941	1600.574839199995	1583.6093239999957	1664.3687815999936	1490.4865287999937	1635.0773631999955	1672.1900623999952	1776.2409383999939	1558.9036919999971	1746.8195783999936	2506.5739879999933	1774.8956943999933	1824.9049391999947	1862.152627999993	2087.6694447999907	1938.0125903999938	2165.2674255999923	1940.2480847999923	1815.6480055999928	1881.3961199999937	2204.220746399992	1945.5159655999935	1874.0357319999948	2029.3910719999935	1728.8103335999965	2119.3221023999936	2351.6013263999944	2049.9007423999933	2093.3027615999936	2149.573987999991
9	183.26702960000028	192.3502920000002	178.68124319999993	159.02438879999985	94.43860239999988	200.563496	780.3179055999975	67.31370879999997	0.0	351.43355439999874	1474.1799663999943	2.8284272	1692.3099079999936	454.03153519999745	1276.0723151999946	1316.7586063999943	1804.8124319999943	1421.2855191999943	1644.179966399994	1546.280471199994	1856.606374399993	1397.434801599995	1389.878451999995	1506.4297535999947	1274.996199199995	1438.8612095999947	464.9411263999996	604.6101751999995	1802.4785311999926	623.0832623999995	1815.1993071999914	1557.212352799997	648.9949519999994	666.7106799999995	1779.5029199999933	1582.857012799997	1628.5311095999973	1480.141284799997	732.3502919999994	1839.022686399992	1593.4966247999969	907.3229535999977	883.1219439999984	938.3158071999978	948.6883895999981	1219.261981599999	946.7056319999988	948.320855199999	1041.3990695999976	979.7300207999978	1352.9747599999973	999.7888943999982	1033.3696327999974	1045.244739199998	1099.0386815999968	1178.1513807999977	1197.8549143999976	1231.2935167999976	1116.168623199997	1899.4062159999967	1217.7544095999974	1342.881401599996	1344.619419999998	1529.6236167999957	1165.440700799998	1554.1088983999957	1277.3330495999985	1283.7026823999972	1121.9066415999991	1369.4356527999985	2099.1799663999955	1395.1463327999975	1432.1972087999957	2343.8784519999954	1429.2001583999968	1539.7880431999959	1570.2804711999956	1515.994100799997	1437.5605463999973	1460.7615559999977	1622.5231119999955	1623.6063743999955	1571.089557599995	1536.3544887999967	1565.7636543999959	1720.5718895999955	1568.4377511999965	1551.472235999997	1632.231693599995	1458.3494407999951	1602.940275199997	1640.0529743999966	1744.1038503999953	1526.7666039999986	1714.682490399995	2474.4368999999947	1742.7586063999947	1792.7678511999961	1830.0155399999944	2055.532356799992	1905.8755023999952	2133.1303375999937	1908.1109967999937	1783.5109175999942	1849.2590319999952	2172.0836583999935	1913.378877599995	1841.8986439999962	1997.253983999995	1696.673245599998	2087.185014399995	2319.464238399996	2017.7636543999947	2061.165673599995	2117.4368999999924
10	164.7523111999999	174.63456400000004	538.7716519999987	519.1147975999986	454.5290111999986	560.6539047999987	944.0845095999986	432.91883599999886	351.43355439999874	0.0	1637.9465703999952	339.63456399999905	1856.0765119999949	624.8275759999984	1439.8389191999954	1480.5252103999956	1968.579035999995	1585.0521231999955	1807.9465703999954	1710.0470751999953	2020.3729783999943	1561.201405599996	1553.645055999996	1670.1963575999957	1438.7628031999961	1602.6278135999958	842.5878847999985	982.2569335999984	1966.2451351999937	1000.7300207999984	1978.9659111999922	1839.2135999999948	1026.6417103999984	1044.3574383999985	1943.2695239999944	1841.0592695999953	1867.7333663999962	1782.3679303999952	1109.9970503999984	2002.7892903999932	1808.7871919999952	1284.9697119999967	1260.7687023999974	1315.9625655999967	1326.335147999997	1596.908739999998	1324.3523903999976	1325.967613599998	1419.0458279999966	1357.3767791999967	1730.6215183999964	1377.4356527999971	1411.0163911999962	1422.891497599997	1476.6854399999957	1555.7981391999967	1575.5016727999966	1608.9402751999964	1493.815381599996	2129.6055231999935	1595.4011679999965	1720.5281599999953	1722.266178399997	1907.2703751999948	1543.0874591999968	1931.7556567999948	1654.9798079999975	1661.3494407999965	1499.553399999998	1747.0824111999975	2476.8267247999947	1772.7930911999965	1809.8439671999947	2704.222844799992	1806.8469167999958	1917.4348015999951	1947.9272295999947	1893.6408591999964	1815.2073047999966	1838.408314399997	2000.1698703999946	2001.2531327999945	1948.736315999994	1914.0012471999958	1943.4104127999951	2098.2186479999946	1946.0845095999957	1929.1189943999964	2009.878451999994	1835.9961991999942	1980.5870335999962	2017.6997327999957	2121.7506087999946	1904.4133623999976	2092.329248799994	2851.011739199992	2120.405364799994	2170.414609599995	2207.6622983999937	2433.179115199991	2283.522260799994	2510.7770959999925	2285.757755199993	2161.1576759999934	2226.905790399994	2549.7304167999923	2291.025635999994	2219.5454023999955	2374.900742399994	2074.320003999997	2464.831772799994	2679.808631199992	2395.410412799994	2438.8124319999943	2495.0836583999912
